uniprot_id,description,pep_num,annotation,alb_turbo(+)_1,alb_turbo(+)_2,alb_turbo(+)_3,alb_turbo(-)_1,alb_turbo(-)_2,adip_turbo(+)_1,adip_turbo(+)_2,adip_turbo(+)_3,adip_turbo(-)_1,adip_turbo(-)_2,CD19_turbo(+)_1,CD19_turbo(+)_2,CD19_turbo(+)_3,CD19_turbo(+)_4,CD19_turbo(-)_1,CD19_turbo(-)_2
Q9D832,Dnajb4 DnaJ homolog subfamily B member 4,2,,42850.0,36234.0,44743.0,33129.0,24063.0,20806.0,23886.0,17415.0,22037.0,32909.0,2762.0,7673.0,13645.0,6842.0,4299.0,6454.0
Q9QZA0,"Ca5b Carbonic anhydrase 5B, mitochondrial",3,FP,32951.0,23473.0,35253.0,33116.0,30281.0,129687.0,113758.0,69754.0,134896.0,185050.0,907.0,8820.0,16130.0,5039.0,2524.0,5454.0
P20108,"Prdx3 Thioredoxin-dependent peroxide reductase, mitochondrial",2,FP,192453.0,156038.0,206170.0,146357.0,98904.0,120079.0,102829.0,83902.0,85228.0,129081.0,4890.0,13266.0,17193.0,11702.0,4823.0,8972.0
P61967,Ap1s1 AP-1 complex subunit sigma-1A,1,,72157.0,103640.0,74638.0,95403.0,49011.0,60545.0,53986.0,34648.0,50572.0,54866.0,6448.0,30332.0,15235.0,10671.0,4289.0,9281.0
Q3TRM4,Pnpla6 Neuropathy target esterase,10,TP,209312.0,148274.0,224015.0,185349.0,137521.0,205319.0,356179.0,207739.0,69397.0,91566.0,21414.0,25165.0,52411.0,35101.0,5536.0,12559.0
A2APT9,Klhdc7a Kelch domain-containing protein 7A,3,,33592.0,27036.0,35485.0,38295.0,28978.0,87561.0,65206.0,53970.0,56652.0,72486.0,741.0,1678.0,1658.0,0.0,0.0,0.0
Q8BU33,Ilvbl Acetolactate synthase-like protein,4,TP,90161.0,77094.0,104108.0,67922.0,46581.0,56044.0,57844.0,43201.0,24967.0,40938.0,4664.0,10773.0,11951.0,9461.0,2959.0,5719.0
Q8R123,Flad1 FAD synthase,3,,199427.0,173526.0,231055.0,174392.0,119341.0,124163.0,153700.0,97222.0,118963.0,161489.0,10483.0,28675.0,25231.0,19256.0,8718.0,15999.0
O89053,Coro1a Coronin-1A,3,,4312.0,5416.0,3319.0,4975.0,7519.0,27296.0,102858.0,73980.0,64211.0,97280.0,78474.0,266979.0,197928.0,233474.0,48114.0,96405.0
Q9D0G0,"Mrps30 28S ribosomal protein S30, mitochondrial",3,FP,22448.0,15655.0,24859.0,16317.0,15873.0,16398.0,24666.0,16863.0,18839.0,23513.0,1885.0,6398.0,6883.0,5830.0,3298.0,3284.0
Q9QYG0,Ndrg2 Protein NDRG2,3,,506063.0,297935.0,561627.0,298768.0,250736.0,66038.0,115748.0,59155.0,32265.0,63570.0,1296.0,3637.0,1863.0,4300.0,2003.0,6193.0
P97429,Anxa4 Annexin A4,2,,40354.0,54395.0,42062.0,34539.0,23520.0,31818.0,51542.0,38479.0,35869.0,49494.0,13131.0,20819.0,21835.0,22925.0,6364.0,18858.0
Q8CHP8,Pgp Glycerol-3-phosphate phosphatase,2,,5043.0,6048.0,4415.0,6827.0,2808.0,5639.0,7729.0,6909.0,4434.0,8392.0,0.0,2613.0,2326.0,2131.0,0.0,1286.0
Q6ZQI3,Mlec Malectin,1,TP,10107.0,7220.0,11725.0,2843.0,3715.0,14422.0,41265.0,22548.0,1616.0,4518.0,3680.0,2842.0,7261.0,4253.0,650.0,617.0
A0A0G2JF28,Igkv8-27 Protein Igkv8-27,1,,5718.0,3667.0,7028.0,4341.0,4288.0,2862.0,5318.0,5300.0,6683.0,6190.0,46645.0,44117.0,95425.0,74861.0,1714.0,2704.0
E9Q555,Rnf213 E3 ubiquitin-protein ligase RNF213,34,,1965181.0,1954451.0,2240027.0,2585957.0,1547220.0,520010.0,747414.0,413388.0,559669.0,669339.0,188943.0,318107.0,422872.0,274454.0,137973.0,217426.0
P16546,"Sptan1 Spectrin alpha chain, non-erythrocytic 1",19,,378217.0,606138.0,411528.0,703635.0,171188.0,442109.0,1759800.0,575515.0,239912.0,902281.0,67579.0,177527.0,113194.0,204405.0,91308.0,99914.0
F8VPU2,"Farp1 FERM, RhoGEF and pleckstrin domain-containing protein 1",8,,767508.0,656095.0,874936.0,771866.0,496853.0,194501.0,258114.0,177937.0,151220.0,203089.0,20350.0,31308.0,50449.0,35242.0,11523.0,21149.0
Q9WUA3,"Pfkp ATP-dependent 6-phosphofructokinase, platelet type",4,,62020.0,51274.0,59403.0,56916.0,46014.0,325609.0,378155.0,245887.0,362177.0,421449.0,18089.0,59396.0,39612.0,34474.0,15098.0,21403.0
Q8K0L9,Zbtb20 Zinc finger and BTB domain-containing protein 20,3,FP,104657.0,88891.0,104669.0,119669.0,76931.0,49070.0,73314.0,53029.0,33413.0,53912.0,3839.0,8022.0,8504.0,9696.0,2609.0,4191.0
Q6ZPU9,Kif1bp KIF1-binding protein,2,,35481.0,24978.0,40871.0,31253.0,20360.0,26171.0,21205.0,13782.0,34600.0,28819.0,4961.0,5579.0,5377.0,5799.0,1526.0,2177.0
Q8BH86,"UPF0317 protein C14orf159 homolog, mitochondrial",4,FP,315805.0,222318.0,368910.0,266953.0,196150.0,93309.0,117032.0,94174.0,88406.0,148195.0,8708.0,19570.0,22848.0,11984.0,5987.0,14490.0
P32261,Serpinc1 Antithrombin-III,3,TP,393728.0,365293.0,544477.0,129673.0,124759.0,58147.0,66244.0,67128.0,46029.0,98798.0,7804.0,16578.0,11565.0,13915.0,5297.0,22278.0
O55131,Sept7 Septin-7,3,,55499.0,79010.0,73762.0,66016.0,36865.0,74567.0,104417.0,86603.0,53624.0,132434.0,13751.0,34486.0,28666.0,39127.0,9238.0,14626.0
Q01339,Apoh Beta-2-glycoprotein 1,2,TP,161842.0,143256.0,162924.0,30416.0,22662.0,11552.0,17960.0,14727.0,6777.0,13209.0,1048.0,906.0,1762.0,2790.0,582.0,9421.0
Q8BHZ0,Fam49a Protein FAM49A,2,,51486.0,38034.0,59572.0,54043.0,38134.0,50086.0,65638.0,34622.0,69073.0,79447.0,31769.0,61806.0,78028.0,80072.0,34326.0,39980.0
Q99J47,Dhrs7b Dehydrogenase/reductase SDR family member 7B,2,TP,88654.0,51013.0,100284.0,46901.0,47091.0,59486.0,145755.0,40619.0,92515.0,50979.0,3909.0,6442.0,5022.0,5575.0,2089.0,3703.0
P11862,Gas2 Growth arrest-specific protein 2,2,,60274.0,27462.0,85665.0,34293.0,33565.0,2574.0,4091.0,1691.0,1378.0,1816.0,0.0,0.0,0.0,1738.0,0.0,0.0
Q9JLJ4,Elovl2 Elongation of very long chain fatty acids protein 2,2,TP,801198.0,586195.0,958526.0,440062.0,422077.0,24465.0,48789.0,22144.0,17162.0,25602.0,6021.0,6376.0,13283.0,8750.0,3621.0,3347.0
Q8R379,"Gimap7 GTPase, IMAP family member 7",1,,1332.0,594.0,1412.0,1903.0,901.0,2602.0,4565.0,2941.0,4215.0,3745.0,2944.0,3593.0,8267.0,4285.0,3130.0,5418.0
Q9EST5,Anp32b Acidic leucine-rich nuclear phosphoprotein 32 family member B,1,FP,21003.0,13754.0,23697.0,13350.0,13096.0,9255.0,17638.0,10781.0,13523.0,22314.0,3616.0,9351.0,6845.0,6145.0,3655.0,5056.0
O88696,"Clpp ATP-dependent Clp protease proteolytic subunit, mitochondrial",2,FP,180294.0,151135.0,214524.0,128662.0,103813.0,98173.0,106249.0,72258.0,83287.0,113289.0,11935.0,24756.0,22984.0,18771.0,8397.0,13870.0
Q8VDP6,Cdipt CDP-diacylglycerol--inositol 3-phosphatidyltransferase,2,TP,131112.0,96710.0,127038.0,133601.0,101876.0,51705.0,79086.0,23743.0,94765.0,48839.0,11925.0,22108.0,30074.0,17208.0,8340.0,12351.0
P34022,Ranbp1 Ran-specific GTPase-activating protein,2,,97677.0,71447.0,129185.0,62366.0,57383.0,43041.0,59835.0,34719.0,51419.0,70773.0,12867.0,31674.0,36890.0,43307.0,13514.0,19560.0
A0A140T8P5,Igkv8-24 Protein Igkv8-24,1,,19496.0,23544.0,18116.0,11539.0,31927.0,51253.0,16552.0,16718.0,25952.0,8767.0,54905.0,39153.0,124945.0,85838.0,6301.0,22855.0
E9Q634,Myo1e Unconventional myosin-Ie,6,,590989.0,482712.0,607044.0,454345.0,327187.0,109384.0,220563.0,84915.0,157026.0,139295.0,68320.0,89689.0,131715.0,85578.0,67434.0,69195.0
P49290,Epx Eosinophil peroxidase,5,,61191.0,44968.0,66147.0,49097.0,51945.0,86661.0,779978.0,111281.0,121997.0,504601.0,44029.0,72743.0,95209.0,51416.0,26144.0,28960.0
Q9D2R0,Aacs Acetoacetyl-CoA synthetase,6,,109443.0,120856.0,121424.0,143702.0,97867.0,225596.0,215436.0,200603.0,209539.0,294718.0,856.0,15576.0,13194.0,8647.0,1626.0,7732.0
P25911,Lyn Tyrosine-protein kinase Lyn,3,FP,152253.0,119839.0,167205.0,131979.0,99396.0,75086.0,160919.0,75219.0,115091.0,148809.0,45389.0,123320.0,111662.0,74928.0,40025.0,43118.0
Q570Y9,Deptor DEP domain-containing mTOR-interacting protein,2,,218734.0,170476.0,253115.0,227513.0,144381.0,51290.0,60430.0,30199.0,39360.0,44226.0,3722.0,7055.0,9870.0,6046.0,2185.0,4130.0
Q9D6R2,Idh3a Isocitrate dehydrogenase,3,FP,262657.0,167793.0,333078.0,240984.0,122034.0,75034.0,82370.0,54678.0,53274.0,75233.0,9461.0,19883.0,27699.0,15095.0,3746.0,9189.0
O55135,Eif6 Eukaryotic translation initiation factor 6,1,FP,4308.0,5880.0,4573.0,4854.0,3777.0,2910.0,3009.0,1704.0,3536.0,4950.0,0.0,1158.0,1734.0,1896.0,607.0,1125.0
Q8K297,Colgalt1 Procollagen galactosyltransferase 1,4,TP,174588.0,141780.0,209373.0,60521.0,65850.0,198326.0,376143.0,193854.0,72311.0,83056.0,19396.0,22266.0,40993.0,35273.0,6405.0,9767.0
Q07797,Lgals3bp Galectin-3-binding protein,4,TP,30935.0,38801.0,35284.0,37201.0,29472.0,326540.0,432839.0,274395.0,52553.0,94110.0,2750.0,5590.0,9327.0,5530.0,1097.0,2342.0
O09158,Cyp3a25 Cytochrome P450 3A25,1,TP,130356.0,90584.0,148848.0,75627.0,85945.0,6774.0,12414.0,19773.0,5498.0,10987.0,1847.0,2150.0,2130.0,1670.0,609.0,1204.0
Q8CGA0,Ppm1f Protein phosphatase 1F,3,,128527.0,98166.0,153071.0,102819.0,95418.0,144861.0,154016.0,93063.0,173909.0,183617.0,14598.0,24185.0,30231.0,21521.0,10462.0,17831.0
Q9QZX7,Srr Serine racemase,2,,263455.0,240686.0,342927.0,191762.0,147963.0,36331.0,42094.0,24611.0,35159.0,34831.0,5174.0,6913.0,9078.0,7301.0,2639.0,5432.0
Q922Q4,Pycr2 Pyrroline-5-carboxylate reductase 2,1,FP,33040.0,19690.0,40133.0,31849.0,21280.0,25062.0,31332.0,17046.0,35910.0,41670.0,19409.0,10358.0,37315.0,11229.0,7770.0,11156.0
Q64310,Surf4 Surfeit locus protein 4,1,TP,137779.0,186009.0,172146.0,192148.0,155889.0,11075.0,33581.0,25688.0,14444.0,14253.0,7244.0,8755.0,24086.0,12118.0,5141.0,6641.0
Q9ESY9,Ifi30 Gamma-interferon-inducible lysosomal thiol reductase,1,TP,27215.0,22891.0,29367.0,19410.0,14126.0,33710.0,61549.0,28396.0,54752.0,42976.0,18705.0,21733.0,39860.0,40165.0,4360.0,20521.0
Q9D666,Sun1 SUN domain-containing protein 1,5,FP,50097.0,51076.0,62652.0,46368.0,38133.0,201383.0,292286.0,211595.0,35865.0,53625.0,88874.0,79428.0,195068.0,129841.0,4800.0,9587.0
P15116,Cdh2 Cadherin-2,4,,454912.0,452160.0,511228.0,78218.0,79379.0,48480.0,72159.0,45522.0,30696.0,38991.0,5837.0,8886.0,5716.0,6268.0,4571.0,4784.0
Q8VCU2,"Gpld1 Glycosylphosphatidylinositol specific phospholipase D1, isoform CRA_b",7,TP,231197.0,244932.0,257834.0,143403.0,108036.0,73619.0,118477.0,79877.0,82265.0,146337.0,5212.0,18133.0,16165.0,12516.0,5877.0,16199.0
Q9Z110,Aldh18a1 Delta-1-pyrroline-5-carboxylate synthase,6,FP,196717.0,158818.0,183642.0,162857.0,152235.0,388424.0,591293.0,271578.0,527847.0,552015.0,132330.0,149498.0,463061.0,138879.0,91209.0,171490.0
Q8BH58,Tiprl TIP41-like protein,2,,26935.0,28202.0,34209.0,33423.0,28232.0,45963.0,72411.0,57961.0,73973.0,101976.0,7865.0,24132.0,21853.0,14839.0,6584.0,16645.0
P62911,Rpl32 60S ribosomal protein L32,1,,43590.0,42939.0,67844.0,52346.0,46009.0,15260.0,29578.0,12008.0,25348.0,19975.0,10391.0,21279.0,32766.0,22542.0,9170.0,21689.0
A0A140T8P3,Igkv15-103 Protein Igkv15-103,1,,3002.0,3476.0,2492.0,4064.0,4895.0,3421.0,10204.0,8611.0,7617.0,10828.0,128945.0,89600.0,176804.0,60416.0,3149.0,3519.0
Q61554,Fbn1 Fibrillin-1,13,TP,99190.0,88187.0,88459.0,167265.0,92052.0,590861.0,1619123.0,785762.0,616099.0,1882848.0,4756.0,96378.0,28112.0,19712.0,11175.0,22103.0
O08528,Hk2 Hexokinase-2,4,FP,128327.0,85205.0,143589.0,115492.0,78276.0,409973.0,405956.0,271922.0,371456.0,553856.0,10052.0,49113.0,36988.0,31920.0,11051.0,18590.0
P35564,Canx Calnexin,4,TP,423913.0,353546.0,431234.0,152702.0,133979.0,384126.0,1227367.0,649524.0,93822.0,118914.0,69129.0,74127.0,146502.0,93074.0,9414.0,23048.0
O88712,Ctbp1 C-terminal-binding protein 1,3,FP,59747.0,49434.0,59328.0,65192.0,42983.0,46523.0,55734.0,35830.0,50585.0,58651.0,10369.0,19886.0,16126.0,13803.0,7024.0,9638.0
Q9ERI2,Rab27a Ras-related protein Rab-27A,1,,74168.0,52244.0,95400.0,56842.0,37417.0,27709.0,38849.0,17200.0,36412.0,35526.0,12715.0,17827.0,33609.0,18638.0,9047.0,12109.0
Q62351,Tfrc Transferrin receptor protein 1,5,,174600.0,109462.0,217479.0,75979.0,66332.0,70576.0,107035.0,61121.0,55675.0,76748.0,38990.0,55336.0,90382.0,84702.0,14948.0,80869.0
P52019,Sqle Squalene monooxygenase,4,TP,505952.0,317729.0,583659.0,379044.0,174456.0,59276.0,54455.0,30723.0,46670.0,47047.0,9502.0,8651.0,13816.0,11880.0,6341.0,9498.0
Q8BRG8,Tmem209 Transmembrane protein 209,2,,126349.0,96126.0,142853.0,98985.0,66059.0,36328.0,61078.0,39576.0,49485.0,82545.0,10033.0,20773.0,19822.0,19907.0,5996.0,9810.0
O35945,"Aldh1a7 Aldehyde dehydrogenase, cytosolic 1",1,,319014.0,307383.0,361666.0,226440.0,150770.0,297979.0,342114.0,232783.0,213933.0,323195.0,2505.0,21693.0,13163.0,10026.0,6530.0,12093.0
Q9DBE8,"Alg2 Alpha-1,3/1,6-mannosyltransferase ALG2",2,,115318.0,100327.0,130717.0,131172.0,73095.0,67183.0,59480.0,42114.0,55284.0,56734.0,5367.0,7461.0,6698.0,5915.0,1059.0,3077.0
Q8BYB9,Poglut1 Protein O-glucosyltransferase 1,4,TP,168695.0,131518.0,196289.0,29378.0,50780.0,893291.0,1483153.0,848064.0,50731.0,57382.0,83997.0,74598.0,184264.0,153995.0,6732.0,3839.0
Q9DCS3,"Mecr Trans-2-enoyl-CoA reductase, mitochondrial",2,FP,97095.0,70202.0,102676.0,69358.0,56331.0,56653.0,68152.0,37878.0,54087.0,71889.0,2993.0,8960.0,8812.0,5770.0,798.0,5312.0
Q5HZI9,Slc25a51 Solute carrier family 25 member 51,2,FP,148702.0,84414.0,146192.0,81920.0,60498.0,13283.0,28749.0,16840.0,12510.0,9686.0,6086.0,8899.0,12021.0,7745.0,4418.0,3569.0
Q6P9Q6,Fkbp15 FK506-binding protein 15,6,,200464.0,159166.0,218876.0,141917.0,85097.0,119879.0,242728.0,145979.0,111586.0,155817.0,20262.0,50078.0,32986.0,30575.0,15170.0,16549.0
B9EJ86,Osbpl8 Oxysterol-binding protein-related protein 8,5,TP,204565.0,178025.0,225262.0,199089.0,119009.0,105755.0,122305.0,63428.0,111439.0,110764.0,16845.0,25250.0,30951.0,18784.0,10915.0,15120.0
Q8VIJ6,"Sfpq Splicing factor, proline- and glutamine-rich",5,FP,126588.0,133367.0,166777.0,120417.0,111609.0,178567.0,447352.0,216933.0,191229.0,452000.0,45520.0,166049.0,112055.0,121969.0,41223.0,84558.0
P14576,Srp54 Signal recognition particle 54 kDa protein,2,TP,279640.0,195619.0,334232.0,158018.0,142397.0,63074.0,130247.0,68949.0,47946.0,78724.0,12474.0,34686.0,55047.0,29062.0,7835.0,11505.0
Q9R0X4,"Acot9 Acyl-coenzyme A thioesterase 9, mitochondrial",1,FP,5308.0,4780.0,8019.0,11879.0,8547.0,34187.0,47853.0,39879.0,47520.0,58260.0,3663.0,5415.0,13266.0,6417.0,3986.0,8976.0
Q5SSK3,"Tefm Transcription elongation factor, mitochondrial",3,FP,201783.0,134652.0,229234.0,133747.0,103738.0,28822.0,26370.0,11214.0,29061.0,20287.0,5497.0,7291.0,10029.0,7412.0,4225.0,5095.0
Q8VE38,Oxnad1 Oxidoreductase NAD-binding domain-containing protein 1,2,,214680.0,120420.0,259873.0,107477.0,106450.0,33715.0,41973.0,28324.0,26924.0,33088.0,6481.0,8283.0,12583.0,9189.0,656.0,3519.0
Q9CWE0,Mtfr1l Mitochondrial fission regulator 1-like,1,,45001.0,36725.0,54715.0,41706.0,30337.0,17906.0,26252.0,15959.0,12036.0,20611.0,846.0,2238.0,2599.0,1930.0,1202.0,1450.0
Q9QUM9,Psma6 Proteasome subunit alpha type-6,2,FP,34187.0,57547.0,26084.0,39771.0,21533.0,16056.0,30211.0,22292.0,19158.0,28776.0,3480.0,8241.0,10340.0,8357.0,3867.0,8462.0
E9QAM5,Helz2 Helicase with zinc finger domain 2,18,FP,1135791.0,1139560.0,1249605.0,1363797.0,760317.0,229065.0,309718.0,168432.0,210522.0,223375.0,90301.0,139275.0,206271.0,124588.0,55475.0,85452.0
Q8VHY0,Cspg4 Chondroitin sulfate proteoglycan 4,10,,163328.0,135208.0,175954.0,143060.0,153065.0,587890.0,1181773.0,777279.0,215911.0,390959.0,11955.0,24701.0,29773.0,19765.0,9416.0,14470.0
P46935,Nedd4 E3 ubiquitin-protein ligase NEDD4,6,,124135.0,117471.0,132379.0,146973.0,81651.0,155014.0,227821.0,154351.0,140940.0,193472.0,8755.0,28381.0,27432.0,15177.0,8358.0,8082.0
Q6ZPR5,Smpd4 Sphingomyelin phosphodiesterase 4,3,TP,199636.0,157287.0,207765.0,229161.0,132522.0,88101.0,112133.0,64513.0,80878.0,88324.0,15576.0,25049.0,29626.0,20768.0,7878.0,15695.0
Q5YD48,A1cf APOBEC1 complementation factor,3,TP,106269.0,103421.0,109899.0,83553.0,60703.0,13021.0,19606.0,12558.0,10042.0,14068.0,2009.0,3293.0,2690.0,2769.0,2152.0,1015.0
Q9D0K2,"Oxct1 Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",2,FP,11689.0,5715.0,12673.0,9212.0,5027.0,24371.0,25836.0,14023.0,27032.0,31988.0,4541.0,4198.0,27903.0,5991.0,4435.0,4513.0
P29788,Vtn Vitronectin,3,TP,196780.0,160699.0,243743.0,150531.0,128824.0,77281.0,180534.0,92950.0,96674.0,154991.0,6160.0,16466.0,15272.0,18687.0,7457.0,18175.0
Q8BKZ9,"Pdhx Pyruvate dehydrogenase protein X component, mitochondrial",3,FP,67944.0,82852.0,73541.0,120731.0,53683.0,58834.0,60936.0,46531.0,54683.0,78024.0,6503.0,14324.0,25178.0,12355.0,6283.0,8411.0
Q8BXZ1,Tmx3 Protein disulfide-isomerase TMX3,3,TP,111084.0,92583.0,128188.0,107265.0,76981.0,116868.0,189841.0,133567.0,58293.0,75453.0,26869.0,33410.0,64276.0,57164.0,6321.0,9844.0
O89017,Lgmn Legumain,4,,70596.0,60765.0,77404.0,67036.0,47601.0,14442.0,24122.0,17113.0,15822.0,28392.0,3556.0,8602.0,10414.0,8081.0,2212.0,4033.0
Q8VE47,Uba5 Ubiquitin-like modifier-activating enzyme 5,2,TP,80326.0,66503.0,84530.0,78508.0,51649.0,38254.0,49181.0,23945.0,48569.0,59827.0,6680.0,20526.0,28712.0,10036.0,5893.0,6534.0
Q921F2,Tardbp TAR DNA-binding protein 43,3,FP,261500.0,198692.0,287285.0,263164.0,225767.0,152905.0,268416.0,185136.0,146186.0,209183.0,31372.0,75265.0,84445.0,37400.0,14175.0,64100.0
P40336,Vps26a Vacuolar protein sorting-associated protein 26A,2,,131572.0,153840.0,153960.0,136203.0,105072.0,145963.0,189468.0,130714.0,189661.0,260976.0,16891.0,58815.0,44450.0,28206.0,12558.0,22538.0
P49615,Cdk5 Cyclin-dependent-like kinase 5,2,FP,55521.0,55372.0,78553.0,64526.0,48481.0,39978.0,45266.0,27030.0,41211.0,47796.0,3573.0,11694.0,13493.0,9233.0,4159.0,7329.0
O55060,Tpmt Thiopurine S-methyltransferase,1,,15542.0,8611.0,17065.0,7475.0,6852.0,1667.0,1765.0,871.0,819.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9CPU0,Glo1 Lactoylglutathione lyase,1,,132780.0,108666.0,124923.0,54456.0,49643.0,11469.0,27513.0,16271.0,4611.0,8753.0,1799.0,2005.0,3392.0,4641.0,1730.0,1796.0
Q9CPU4,Mgst3 Microsomal glutathione S-transferase 3,1,TP,38908.0,29037.0,49492.0,35194.0,27319.0,114579.0,88550.0,52448.0,100968.0,144031.0,2666.0,13711.0,14268.0,8517.0,2958.0,6335.0
E9Q4K7,Kif13b Protein Kif13b,12,,929148.0,770213.0,1065796.0,771418.0,558308.0,460568.0,533634.0,354149.0,463364.0,536760.0,36078.0,80351.0,116049.0,57193.0,36135.0,50921.0
Q8K411,"Pitrm1 Presequence protease, mitochondrial",5,FP,512870.0,251046.0,700881.0,329663.0,214267.0,75896.0,95645.0,68887.0,67956.0,117301.0,7814.0,13170.0,26016.0,11028.0,6074.0,13425.0
Q9EQK5,Mvp Major vault protein,4,FP,90191.0,149671.0,73930.0,162490.0,36478.0,74600.0,112651.0,78507.0,56101.0,70411.0,14779.0,23919.0,20444.0,25803.0,6998.0,9970.0
Q64521,"Gpd2 Glycerol-3-phosphate dehydrogenase, mitochondrial",5,FP,81580.0,96357.0,111755.0,102633.0,73547.0,357185.0,303907.0,225159.0,205227.0,414844.0,2510.0,30778.0,31785.0,20616.0,9038.0,12901.0
Q9QZL0,Ripk3 Receptor-interacting serine/threonine-protein kinase 3,2,FP,31573.0,24205.0,32892.0,29063.0,23677.0,22034.0,35574.0,19462.0,32187.0,28850.0,11708.0,17486.0,28595.0,21870.0,11103.0,11411.0
P06728,Apoa4 Apolipoprotein A-IV,2,TP,320212.0,201056.0,342389.0,62282.0,68289.0,187043.0,201735.0,407356.0,71757.0,791779.0,0.0,35714.0,15635.0,25733.0,8993.0,64286.0
Q9R1J0,"Nsdhl Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",1,TP,52119.0,72365.0,65166.0,120156.0,79788.0,15282.0,25860.0,11116.0,22274.0,17127.0,2700.0,6349.0,9387.0,5134.0,3523.0,7583.0
Q9R1T2,Sae1 SUMO-activating enzyme subunit 1,2,FP,39596.0,51966.0,48162.0,53275.0,31625.0,37206.0,55053.0,33303.0,47206.0,56295.0,18207.0,44416.0,45708.0,27151.0,14884.0,26005.0
P11440,Cdk1 Cyclin-dependent kinase 1,1,FP,11610.0,8194.0,14809.0,11830.0,10547.0,8491.0,11669.0,6375.0,6855.0,10134.0,3039.0,5784.0,4454.0,5366.0,2363.0,6309.0
P28063,Psmb8 Proteasome subunit beta type-8,2,FP,20264.0,30533.0,20268.0,26154.0,13480.0,16521.0,24987.0,13821.0,24272.0,22343.0,7009.0,8944.0,15116.0,13230.0,4510.0,10276.0
Q9R061,Nubp2 Cytosolic Fe-S cluster assembly factor NUBP2,2,FP,214386.0,183696.0,237713.0,220775.0,131698.0,31305.0,44804.0,19890.0,33686.0,44400.0,10713.0,18025.0,26691.0,14404.0,7578.0,10595.0
P97823,Lypla1 Acyl-protein thioesterase 1,2,TP,39067.0,31826.0,51767.0,44898.0,35471.0,24265.0,28363.0,21876.0,28428.0,43768.0,7135.0,17661.0,25034.0,20404.0,7664.0,9710.0
P63325,Rps10 40S ribosomal protein S10,2,FP,94952.0,80127.0,105172.0,74656.0,66423.0,70780.0,93416.0,88547.0,81281.0,180082.0,16299.0,34420.0,49970.0,37975.0,13995.0,24797.0
P63254,Crip1 Cysteine-rich protein 1,1,,7293.0,9219.0,10967.0,7519.0,7782.0,42732.0,79995.0,71123.0,88235.0,94146.0,15565.0,30463.0,31258.0,43514.0,12854.0,27168.0
Q99P88,Nup155 Nuclear pore complex protein Nup155,8,FP,465188.0,324900.0,535128.0,420818.0,288507.0,176441.0,269402.0,164455.0,156090.0,226614.0,39529.0,74678.0,82297.0,56175.0,30999.0,47276.0
Q148V8,Fam83h Protein FAM83H,6,,409554.0,399700.0,486108.0,744211.0,401714.0,71502.0,76366.0,35464.0,40715.0,52753.0,8762.0,10601.0,17398.0,9744.0,5608.0,8006.0
Q60875,Arhgef2 Rho guanine nucleotide exchange factor 2,5,,59971.0,50988.0,65099.0,54628.0,38682.0,60603.0,85059.0,47948.0,75255.0,64226.0,32450.0,50620.0,74157.0,45280.0,30948.0,34109.0
Q11011,Npepps Puromycin-sensitive aminopeptidase,6,FP,305866.0,264002.0,338302.0,254773.0,210032.0,188702.0,207186.0,167525.0,190902.0,290281.0,30302.0,73087.0,78655.0,55429.0,26823.0,42368.0
Q8BWQ1,Ugt2a3 UDP-glucuronosyltransferase 2A3,3,,370501.0,398888.0,391255.0,81721.0,76145.0,15543.0,23024.0,15274.0,15828.0,17599.0,1539.0,1012.0,1339.0,3574.0,722.0,2568.0
Q9ESB3,Hrg Histidine-rich glycoprotein,3,TP,349535.0,438488.0,399869.0,87313.0,85797.0,83630.0,152951.0,93317.0,85542.0,211714.0,0.0,12043.0,9108.0,9997.0,2545.0,25582.0
Q3TBT3,Tmem173 Stimulator of interferon genes protein,2,TP,81380.0,64807.0,73930.0,62872.0,47382.0,47764.0,95447.0,41186.0,79855.0,64952.0,41933.0,63543.0,95095.0,58697.0,23411.0,36602.0
Q6GV12,Kdsr 3-ketodihydrosphingosine reductase,2,TP,131943.0,93311.0,159492.0,145576.0,124398.0,303758.0,275476.0,150217.0,341835.0,223191.0,18348.0,25180.0,37744.0,15533.0,10451.0,14818.0
Q8BHI7,Elovl5 Elongation of very long chain fatty acids protein 5,1,TP,64143.0,18027.0,106335.0,16009.0,32350.0,6668.0,16750.0,14558.0,4149.0,4605.0,2332.0,3066.0,3587.0,3210.0,1414.0,1613.0
Q9QWG7,Sult1b1 Sulfotransferase family cytosolic 1B member 1,2,,214273.0,186896.0,244131.0,204252.0,137589.0,15473.0,16829.0,11012.0,5132.0,9016.0,3111.0,1820.0,9343.0,3113.0,1909.0,3513.0
Q9DCN2,Cyb5r3 NADH-cytochrome b5 reductase 3,3,TP,404781.0,518547.0,563379.0,524673.0,379814.0,65387.0,103690.0,57503.0,57067.0,112572.0,151224.0,216700.0,351373.0,403361.0,221805.0,195745.0
Q8BXL7,Arfrp1 ADP-ribosylation factor-related protein 1,1,,13144.0,9369.0,14092.0,6867.0,6506.0,4667.0,6177.0,2976.0,6055.0,6515.0,1153.0,2076.0,2415.0,1868.0,0.0,1370.0
