,uniprot,annotation,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_1/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_2/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_1,log2_norm_ratio_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,TPR-FPR_iWAT_HF_cre+_3/iWAT_HF_cre-_2,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1,log2_norm_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2,description,pep_num,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
374,Q3TRM4,,1.7748770082360077,0.32867132867132864,0.05724299065420561,0.271428338017123,1.7888242731550117,0.3181818181818182,0.06643356643356643,0.2517482517482518,2.018887733578423,0.3076923076923077,0.053738317757009345,0.2539539899352984,2.040569742271374,0.32167832167832167,0.06074766355140187,0.2609306581269198,1.646786225088188,0.3881118881118881,0.0780885780885781,0.31002331002331,1.683505283406217,0.3951048951048951,0.09101516919486581,0.3040897259100293,1.3438152793187348,0.5174825174825175,0.13130128956623682,0.3861812279162807,1.1792152541972585,0.5104895104895105,0.17488262910798122,0.3356068813815293,,,,,,,,,,,,,,,,,Pnpla6 Neuropathy target esterase,13,2152.0,1924.0,2198.0,1736.0,17494.0,14000.0,16739.0,9818.0,10639.0,4288.0
375,Q8BW41,,1.7662215774592416,0.32867132867132864,0.05724299065420561,0.271428338017123,inf,0.024475524475524476,0.017482517482517484,0.006993006993006992,2.0008155375402614,0.3111888111888112,0.053738317757009345,0.2574504934318019,inf,0.02097902097902098,0.010514018691588784,0.010465002287432195,1.9929054556256556,0.3076923076923077,0.06177156177156177,0.24592074592074595,inf,0.027972027972027972,0.021003500583430573,0.0069685273885973995,2.633233084412898,0.2062937062937063,0.07971864009378664,0.12657506619991965,2.1211753586382196,0.2972027972027972,0.13262910798122066,0.16457368922157653,1.5326218269590217,0.3811188811188811,0.1216374269005848,0.25948145421829627,,,,,1.1174767435963473,0.2553191489361702,0.14553990610328638,0.10977924283288382,0.5657669489985446,0.36971830985915494,0.28032979976442873,0.0893885100947262,"Pomgnt2 Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",2,1651.0,0.0,1637.0,1645.0,13341.0,10607.0,16324.0,17873.0,13578.0,6439.0
376,Q3U3R4,,1.757561692335007,0.32867132867132864,0.05724299065420561,0.271428338017123,1.1855884280489553,0.458041958041958,0.12237762237762238,0.3356643356643356,2.092948480725862,0.3006993006993007,0.0514018691588785,0.24929743154042217,1.5287099602137577,0.4160839160839161,0.08411214953271028,0.3319717665512058,1.9293933115294342,0.32167832167832167,0.0641025641025641,0.25757575757575757,1.3801918406424076,0.4405594405594406,0.12485414235705951,0.3157052982023811,2.9985447271400796,0.15034965034965034,0.0668229777256741,0.08352667262397624,1.9946546537340972,0.3356643356643357,0.13849765258215962,0.19716668308217605,2.125006325103949,0.23076923076923078,0.0783625730994152,0.1524066576698156,1.118565650702606,0.45454545454545453,0.19320843091334894,0.2613370236321056,1.3757226514264487,0.19858156028368795,0.11267605633802817,0.08590550394565978,,,,,Lmf1 Lipase maturation factor 1,1,2702.0,3626.0,3343.0,4724.0,21703.0,18504.0,25565.0,47017.0,41807.0,15727.0
377,Q91VN0,,1.7554866784369492,0.32867132867132864,0.05724299065420561,0.271428338017123,1.6320701245825564,0.36013986013986016,0.08158508158508158,0.27855477855477856,2.1983239723510573,0.27972027972027974,0.05023364485981308,0.22948663486046667,2.082642162270611,0.3181818181818182,0.06074766355140187,0.2574341546304163,2.1889465428049637,0.2517482517482518,0.05244755244755245,0.19930069930069932,2.088301782349596,0.3041958041958042,0.061843640606767794,0.24235216358903644,3.2820325413807883,0.11188811188811189,0.06330597889800703,0.04858213299010486,3.2154056832716833,0.13986013986013987,0.1056338028169014,0.034226337043238464,2.5951299621829533,0.16433566433566432,0.06549707602339182,0.0988385883122725,2.525952503078487,0.17132867132867133,0.11124121779859485,0.06008745353007648,1.0067835072637195,0.2801418439716312,0.17488262910798122,0.10525921486365,0.9005045803314903,0.2676056338028169,0.20259128386336867,0.06501434993944821,Lrp5 Low-density lipoprotein receptor-related protein 5,3,1743.0,1714.0,1515.0,1118.0,13980.0,12841.0,19742.0,25934.0,26245.0,5519.0
378,Q8K2K6,FP,1.7548010007870294,0.32867132867132864,0.05724299065420561,0.271428338017123,1.627380746432423,0.36363636363636365,0.08158508158508158,0.28205128205128205,2.267007316549427,0.25874125874125875,0.0455607476635514,0.21318051107770736,2.147321805968767,0.3006993006993007,0.056074766355140186,0.24462453434416048,2.2977940205363447,0.22377622377622378,0.04428904428904429,0.1794871794871795,2.1931455595807634,0.27972027972027974,0.058343057176196034,0.2213772225440837,1.0356774570020124,0.583916083916084,0.16881594372801875,0.4151001401880652,1.4034912715528443,0.479020979020979,0.1572769953051643,0.3217439837158147,,,,,1.4291789955678413,0.36713286713286714,0.15690866510538642,0.2102242020274807,,,,,0.6299085398744307,0.3485915492957746,0.26501766784452296,0.08357388145125166,Agfg1 Arf-GAP domain and FG repeat-containing protein 1,2,2553.0,2517.5,3315.5,1810.5,20467.0,19725.5,31182.5,11961.5,19872.0,7409.0
379,Q8VC60,TP,1.7523726357727665,0.32867132867132864,0.05841121495327103,0.27026011371805764,inf,0.006993006993006993,0.004662004662004662,0.002331002331002331,1.9016885321111494,0.3321678321678322,0.056074766355140186,0.276093065812692,inf,0.017482517482517484,0.010514018691588784,0.006968498790928699,1.1117826716167543,0.48951048951048953,0.13403263403263405,0.3554778554778555,inf,0.0034965034965034965,0.010501750291715286,-0.00700524679521179,inf,0.04895104895104895,0.02579132473622509,0.023159724214823863,inf,0.05944055944055944,0.06103286384976526,-0.0015923044092058178,inf,0.02097902097902098,0.021052631578947368,-7.361059992638808e-05,inf,0.038461538461538464,0.03629976580796253,0.0021617726535759357,inf,0.0070921985815602835,0.014084507042253521,-0.006992308460693238,inf,0.017605633802816902,0.007067137809187279,0.010538495993629623,Glb1l Beta-galactosidase-1-like protein,3,1488.0,0.0,0.0,0.0,11909.0,8925.0,7988.0,8239.0,5039.0,5367.0
380,Q3TVI8,FP,1.7499499592296028,0.3321678321678322,0.05841121495327103,0.2737566172145612,1.6497892990682943,0.35664335664335667,0.0780885780885781,0.27855477855477856,2.086342012806005,0.3006993006993007,0.0514018691588785,0.24929743154042217,1.9939160964186433,0.33916083916083917,0.06191588785046729,0.27724495131037186,1.706006713331716,0.3741258741258741,0.07342657342657342,0.3006993006993007,1.628617846569432,0.4020979020979021,0.09334889148191365,0.3087490106159884,3.046019223898061,0.13986013986013987,0.06447831184056271,0.07538182801957716,2.3601514077907493,0.22727272727272727,0.12441314553990611,0.10285958173282116,2.3125096642263987,0.20279720279720279,0.07134502923976609,0.1314521735574367,1.6240912471237268,0.3356643356643357,0.14285714285714285,0.19280719280719283,1.9424496231404689,0.09574468085106383,0.07394366197183098,0.021801018879232845,1.2169297382100335,0.19718309859154928,0.15783274440518258,0.039350354186366704,Pbxip1 Pre-B-cell leukemia transcription factor-interacting protein 1,3,1390.5,1345.5,782.5,887.0,11110.0,9479.0,11269.0,11373.5,11144.0,5452.5
381,Q9CXY9,,1.7367146241459077,0.3321678321678322,0.05957943925233645,0.27258839291549575,2.18252815795734,0.2727272727272727,0.055944055944055944,0.21678321678321677,2.142831521164028,0.2972027972027972,0.05023364485981308,0.2469691523429841,2.5963797987494077,0.20279720279720279,0.04672897196261682,0.15606823083458596,1.424548381083771,0.4195804195804196,0.08857808857808858,0.331002331002331,1.8931337082942283,0.3531468531468531,0.08168028004667445,0.2714665731001787,0.9453382512467107,0.5909090909090909,0.18874560375146543,0.4021634871576255,0.7183722841662176,0.6083916083916084,0.2476525821596244,0.36073902623198406,,,,,,,,,,,,,,,,,Pigk GPI-anchor transamidase,5,3330.0,2207.0,3668.0,3025.0,26363.5,23607.0,22204.0,12430.0,10684.0,5998.0
382,Q8BPB5,TP,1.7330777401675344,0.3321678321678322,0.05957943925233645,0.27258839291549575,1.8078481476364041,0.3111888111888112,0.06526806526806526,0.24592074592074592,1.6181358581002636,0.3881118881118881,0.0689252336448598,0.3191866544670283,1.7006410093430806,0.3916083916083916,0.07710280373831775,0.3145055878700739,1.7572386208413808,0.36713286713286714,0.07226107226107226,0.2948717948717949,1.8547808217092756,0.36363636363636365,0.08401400233372229,0.27962236130264134,1.2900709869802751,0.5314685314685315,0.1395076201641266,0.39196091130440486,0.8035457593640005,0.5979020979020979,0.2312206572769953,0.3666814406251026,,,,,,,,,,,,,,,,,Efemp1 EGF-containing fibulin-like extracellular matrix protein 1,7,2394.0,2052.0,3218.0,3177.0,18905.5,11797.0,20103.0,13848.5,13671.0,6054.5
383,Q8VHE0,,1.7317481821292398,0.3356643356643357,0.05957943925233645,0.27608489641199924,2.09841728676764,0.27972027972027974,0.05944055944055944,0.22027972027972031,1.6411122075447107,0.3881118881118881,0.0689252336448598,0.3191866544670283,2.0155160559570575,0.3356643356643357,0.06074766355140187,0.2749166721129338,1.7971553065026449,0.36013986013986016,0.07109557109557109,0.2890442890442891,2.1865962045400695,0.28321678321678323,0.059509918319719954,0.22370686489706326,1.3734659980265833,0.5104895104895105,0.13012895662368112,0.3803605538658294,1.118364512371976,0.5244755244755245,0.1807511737089202,0.3437243507666043,1.2778637229159244,0.46853146853146854,0.14853801169590644,0.31999345683556213,,,,,,,,,,,,,Sec63 Translocation protein SEC63 homolog,13,4018.5,2813.5,3527.0,2966.0,31705.0,20120.0,34691.0,16081.5,24519.0,5563.0
384,P18572,,1.7317287678012594,0.3356643356643357,0.05957943925233645,0.27608489641199924,1.6231093875947153,0.36363636363636365,0.08275058275058275,0.28088578088578087,1.7677852537760226,0.36363636363636365,0.0630841121495327,0.30055225148683096,1.6669006173434255,0.4020979020979021,0.08060747663551401,0.32149042546238804,2.219722163998016,0.24475524475524477,0.05011655011655012,0.19463869463869465,2.1338745771904972,0.2902097902097902,0.061843640606767794,0.22836614960302243,3.0560559258516107,0.13986013986013987,0.06447831184056271,0.07538182801957716,0.873234591913099,0.5874125874125874,0.22183098591549297,0.3655816014970944,3.3533077001705025,0.0944055944055944,0.056140350877192984,0.03826524352840142,1.16793576523663,0.4370629370629371,0.18618266978922718,0.25088026727370993,1.264472587196452,0.2127659574468085,0.1255868544600939,0.08717910298671461,,,,,Bsg Basigin,1,4649.0,4525.0,2623.0,8392.0,36679.0,25413.0,53792.0,38391.0,76854.0,11424.0
385,O35598,,1.7314412309401346,0.3356643356643357,0.05957943925233645,0.27608489641199924,1.819201071944212,0.3111888111888112,0.06526806526806526,0.24592074592074592,1.876635623357933,0.34265734265734266,0.05724299065420561,0.28541435200313703,1.9721302081359577,0.34615384615384615,0.06542056074766354,0.2807332854061826,2.1667943031043744,0.26223776223776224,0.05244755244755245,0.2097902097902098,2.2773259375074772,0.25524475524475526,0.05367561260210035,0.2015691426426549,2.34152938292649,0.25524475524475526,0.08089097303634232,0.17435378220841294,1.911916728688111,0.33916083916083917,0.13849765258215962,0.20066318657867954,1.8393871682510967,0.2902097902097902,0.09707602339181287,0.19313376681797734,1.407223913017357,0.36713286713286714,0.16159250585480095,0.20554036127806619,,,,,,,,,Adam10 Disintegrin and metalloproteinase domain-containing protein 10,2,2408.0,2045.5,2395.5,2273.5,18994.5,14194.5,26858.5,21366.5,24577.0,7064.0
386,Q3TML0,,1.7261797589120351,0.3356643356643357,0.05957943925233645,0.27608489641199924,1.9851830045071006,0.3006993006993007,0.06293706293706294,0.23776223776223773,1.7641935160468227,0.36363636363636365,0.06425233644859812,0.2993840271877655,2.0309315054158352,0.32517482517482516,0.06074766355140187,0.2644271616234233,2.0433805613103795,0.2902097902097902,0.05944055944055944,0.23076923076923078,2.32515560030447,0.2517482517482518,0.05367561260210035,0.19807263914615142,2.08547164660873,0.34265734265734266,0.0914419695193435,0.25121537313799913,1.982361401762797,0.3356643356643357,0.13849765258215962,0.19716668308217605,2.0528898054920925,0.24125874125874125,0.08421052631578947,0.1570482149429518,1.947228959650799,0.24825174825174826,0.12763466042154567,0.12061708783020259,,,,,0.5506130979165814,0.3732394366197183,0.28975265017667845,0.08348678644303986,Pdia6 Protein disulfide-isomerase A6,8,3534.0,2666.0,4195.0,3175.0,27775.0,19270.0,36186.0,31332.0,49904.0,12298.0
387,Q3USZ8,TP,1.7242199783906116,0.3356643356643357,0.05957943925233645,0.27608489641199924,2.1839661752848363,0.26573426573426573,0.054778554778554776,0.21095571095571095,1.5571665720006547,0.4020979020979021,0.07242990654205607,0.329667995555846,2.0246475126688264,0.32517482517482516,0.06074766355140187,0.2644271616234233,2.1774052485319917,0.25524475524475526,0.05244755244755245,0.2027972027972028,2.659923238825241,0.16783216783216784,0.044340723453908985,0.12349144437825885,1.2585891507071565,0.534965034965035,0.14419695193434937,0.39076808303068566,0.8226482983581062,0.5909090909090909,0.2300469483568075,0.36086214255228344,1.1286839973267278,0.5034965034965035,0.17309941520467836,0.3303970882918252,,,,,,,,,,,,,Deleted in autism protein 1 homolog,1,5353.5,3514.0,4887.0,4658.5,42018.0,25289.0,60153.0,20577.0,30636.0,7467.5
388,O09159,,1.7235406834814102,0.33916083916083917,0.05957943925233645,0.2795813999085027,1.3825771422053938,0.4160839160839161,0.10606060606060606,0.31002331002331,2.1336924281546983,0.2972027972027972,0.05023364485981308,0.2469691523429841,1.8004636306526294,0.38461538461538464,0.07359813084112149,0.31101725377426315,1.9535031308254975,0.3076923076923077,0.0641025641025641,0.2435897435897436,1.6353113829485066,0.4020979020979021,0.09218203033838973,0.30991587175951235,2.438497413265839,0.24475524475524477,0.08089097303634232,0.16386427171890244,2.2874850102185387,0.25524475524475526,0.1255868544600939,0.12965790078466136,2.050282926489294,0.24125874125874125,0.08421052631578947,0.1570482149429518,1.8967199224466331,0.25524475524475526,0.13114754098360656,0.1240972142611487,,,,,0.49953003808092894,0.3873239436619718,0.3027090694935218,0.08461487416845004,Man2b1 Lysosomal alpha-mannosidase,4,2071.0,2368.0,2137.0,1672.0,16247.0,14589.0,19925.0,20386.0,25376.0,6251.0
389,E9PUM4,,1.7228281357087298,0.33916083916083917,0.05957943925233645,0.2795813999085027,2.0597409511216966,0.2867132867132867,0.06060606060606061,0.2261072261072261,1.5472707933907581,0.40559440559440557,0.07242990654205607,0.3331644990523495,1.8919183525776724,0.36363636363636365,0.06775700934579439,0.2958793542905693,2.307541982184487,0.22377622377622378,0.04428904428904429,0.1794871794871795,2.6672265909964787,0.16783216783216784,0.044340723453908985,0.12349144437825885,1.6888004064538735,0.44405594405594406,0.10082063305978899,0.34323531099615506,1.1345065487938348,0.5209790209790209,0.176056338028169,0.34492268295085193,1.4406059552904011,0.4195804195804196,0.12982456140350876,0.28975585817691085,,,,,0.971239197467467,0.2907801418439716,0.1795774647887324,0.1112026770552392,,,,,Tln2 Talin-2,39,2587.0,1849.0,1871.0,1936.0,20285.0,12137.0,31812.0,10615.0,14560.0,6650.0
390,P41160,TP,1.719194564264508,0.33916083916083917,0.05957943925233645,0.2795813999085027,2.1957845913199177,0.26223776223776224,0.054778554778554776,0.20745920745920746,1.9652142388603007,0.32517482517482516,0.054906542056074766,0.2702682831187504,2.4495390096896577,0.23426573426573427,0.05023364485981308,0.1840320894059212,1.4443545975059078,0.4160839160839161,0.08741258741258741,0.3286713286713287,1.943716417960343,0.33916083916083917,0.07467911318553092,0.2644817259753083,0.8614246522192499,0.6188811188811189,0.205158264947245,0.41372285393387387,,,,,,,,,,,,,,,,,,,,,Lep Leptin,1,15090.0,9790.0,3609.0,5895.0,118025.0,94584.0,102009.0,11539.0,9650.0,3758.0
391,Q8BMK4,FP,1.7188436199911645,0.34265734265734266,0.05957943925233645,0.2830779034050062,1.7755732010725125,0.32517482517482516,0.0675990675990676,0.25757575757575757,2.3932147046698558,0.22727272727272727,0.0397196261682243,0.18755310110450296,2.4576790295251514,0.23076923076923078,0.04906542056074766,0.1817038102084831,2.2551145007496842,0.23426573426573427,0.045454545454545456,0.1888111888111888,2.334615875230057,0.2517482517482518,0.052508751458576426,0.19923950028967535,2.748096819825833,0.1853146853146853,0.07620164126611957,0.10911304404856574,2.422020056643567,0.21678321678321677,0.12206572769953052,0.09471748908368625,1.5405358558097344,0.3776223776223776,0.11929824561403508,0.25832413200834253,1.2119084916321081,0.4195804195804196,0.1791569086651054,0.2404235109153142,0.8755941493979178,0.3333333333333333,0.20539906103286384,0.12793427230046947,0.5098653173925282,0.3873239436619718,0.2968197879858657,0.09050415567610609,Ckap4 Cytoskeleton-associated protein 4,15,2271.5,1971.5,2426.0,2143.0,17762.0,19155.0,26935.5,28682.5,20233.0,8069.5
392,Q80Z24,,1.7187481518358199,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.7808868511376097,0.32167832167832167,0.06643356643356643,0.2552447552447552,1.6268488249473778,0.3881118881118881,0.0689252336448598,0.3191866544670283,1.696722268023115,0.3951048951048951,0.07710280373831775,0.31800209136657737,1.9895213643635967,0.3076923076923077,0.06293706293706294,0.24475524475524477,2.0744318570644116,0.3111888111888112,0.06301050175029171,0.24817830943851948,3.777369703684025,0.0944055944055944,0.05509964830011723,0.03930594610547717,3.221496098562044,0.13986013986013987,0.1056338028169014,0.034226337043238464,3.7521494445889108,0.08391608391608392,0.056140350877192984,0.027775733038890936,3.1937252384715693,0.13286713286713286,0.10187353629976581,0.030993596567367054,2.4010682485366304,0.06028368794326241,0.062206572769953054,-0.0019228848266906462,1.8055425745915252,0.11971830985915492,0.11071849234393404,0.008999817515220887,Negr1 Neuronal growth regulator 1,3,1980.5,1712.5,892.0,924.0,15485.5,9818.5,19536.0,21524.5,34458.5,8541.5
393,Q3UUQ7,,1.7149453123312863,0.34265734265734266,0.06074766355140187,0.2819096791059408,2.300893793509432,0.22377622377622378,0.053613053613053616,0.17016317016317017,2.033321537479435,0.3076923076923077,0.053738317757009345,0.2539539899352984,2.627004762431528,0.1888111888111888,0.04672897196261682,0.14208221684857197,1.7926696208995558,0.36363636363636365,0.07109557109557109,0.29254079254079257,2.4013898954767265,0.23426573426573427,0.049008168028004666,0.1852575662377296,2.7331165913732,0.19230769230769232,0.07737397420867527,0.11493371809901705,1.8582138837823843,0.34965034965034963,0.13849765258215962,0.21115269706819,1.8861489226760546,0.2762237762237762,0.09239766081871345,0.18382611540506275,,,,,1.1868149673544206,0.22695035460992907,0.1396713615023474,0.08727899310758166,,,,,Pgap1 GPI inositol-deacylase,1,3254.0,1957.0,2888.0,3732.0,25376.0,21382.0,28004.0,33792.0,30606.0,11919.0
394,P56399,,1.713696943415794,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.5339765663728275,0.38461538461538464,0.09090909090909091,0.29370629370629375,1.7715003025205482,0.36363636363636365,0.06191588785046729,0.30172047578589634,1.5995146692515285,0.40559440559440557,0.08060747663551401,0.3249869289588916,2.210340810360268,0.24825174825174826,0.05244755244755245,0.1958041958041958,2.0533922267163267,0.3146853146853147,0.06301050175029171,0.251674812935023,1.7352327228260123,0.4230769230769231,0.10082063305978899,0.3222562900171341,1.2689450606337023,0.4965034965034965,0.16666666666666666,0.3298368298368298,1.7319461881150018,0.3181818181818182,0.10175438596491228,0.2164274322169059,1.2631079249273311,0.40559440559440557,0.17681498829039813,0.22877941730400744,,,,,,,,,Usp5 Ubiquitin carboxyl-terminal hydrolase 5,8,2133.5,2181.5,2227.0,2168.0,16623.5,11692.5,24526.0,13048.0,21208.5,5384.5
395,O70472,,1.7091128220204923,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.8872771931542132,0.3111888111888112,0.06526806526806526,0.24592074592074592,1.912076357786912,0.3321678321678322,0.056074766355140186,0.276093065812692,2.09797547269458,0.3111888111888112,0.06074766355140187,0.2504411476374093,1.5229640190541445,0.4020979020979021,0.08275058275058275,0.3193473193473193,1.7239001835868903,0.3916083916083916,0.08984830805134189,0.30176008355704975,1.6788456057340018,0.44755244755244755,0.10082063305978899,0.34673181449265855,inf,0.05244755244755245,0.04929577464788732,0.0031517777996651272,,,,,inf,0.04195804195804196,0.03629976580796253,0.005658276150079432,,,,,inf,0.02464788732394366,0.008244994110718492,0.01640289321322517,Tmem131 Transmembrane protein 131,7,1778.5,1419.0,1757.5,0.0,13813.5,10744.5,12696.0,9902.5,10642.0,5037.0
396,O08795,,1.7075178310204049,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.814197015295232,0.3111888111888112,0.06526806526806526,0.24592074592074592,1.8916648699225729,0.34265734265734266,0.056074766355140186,0.28658257630220246,2.0060787979713472,0.33916083916083917,0.06191588785046729,0.27724495131037186,2.0463308468071415,0.2902097902097902,0.05944055944055944,0.23076923076923078,2.175781824480994,0.28321678321678323,0.060676779463243874,0.22254000375353936,2.3845270558600524,0.25524475524475526,0.08089097303634232,0.17435378220841294,2.727988630863603,0.17832167832167833,0.11502347417840375,0.06329820414327458,2.185236512202758,0.21678321678321677,0.07602339181286549,0.14075982497035128,2.5261474862109483,0.17132867132867133,0.11124121779859485,0.06008745353007648,1.0067967989899445,0.2801418439716312,0.17488262910798122,0.10525921486365,1.3106063051703714,0.18661971830985916,0.143698468786808,0.04292124952305115,Prkcsh Glucosidase 2 subunit beta,7,1630.5,1367.0,1770.0,983.0,12650.0,9712.0,16729.5,16265.0,23079.0,6448.0
397,Q9D2V7,,1.7038895496091482,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.8454886968531368,0.3111888111888112,0.06526806526806526,0.24592074592074592,1.4404248125289214,0.4230769230769231,0.07593457943925233,0.3471423436376707,1.5897587035468568,0.40559440559440557,0.08060747663551401,0.3249869289588916,1.7179089391693645,0.3741258741258741,0.07342657342657342,0.3006993006993007,1.8822798798123779,0.36013986013986016,0.08168028004667445,0.2784595800931857,1.576701806717416,0.47202797202797203,0.11137162954279015,0.36065634248518186,1.1541578524623721,0.5104895104895105,0.17488262910798122,0.3356068813815293,1.831891472061032,0.2937062937062937,0.09824561403508772,0.19546067967120598,1.4067969168106274,0.36713286713286714,0.16159250585480095,0.20554036127806619,,,,,,,,,Coro7 Coronin-7,5,2246.0,1838.0,2312.5,2184.0,17381.5,9785.0,18353.0,12139.0,23602.5,5874.5
398,E9Q616,,1.7014348350489952,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.6917924976274754,0.3531468531468531,0.07459207459207459,0.2785547785547785,2.2674703824304157,0.25874125874125875,0.0455607476635514,0.21318051107770736,2.2655627887828427,0.2727272727272727,0.053738317757009345,0.21898895497026336,2.2061245146898303,0.24825174825174826,0.05244755244755245,0.1958041958041958,2.219253970667336,0.2692307692307692,0.056009334889148193,0.21322143434162102,2.0081751473342084,0.3531468531468531,0.09378663540445487,0.25936021774239826,1.3267791280151515,0.493006993006993,0.16549295774647887,0.32751403526051415,1.4914382459280051,0.3951048951048951,0.12514619883040937,0.26995869627448577,,,,,,,,,,,,,Ahnak Protein Ahnak,135,3788.0,3442.5,4056.5,4584.0,29265.0,29277.0,43418.5,28717.0,32699.5,9893.0
399,Q61391,,1.6980005400415923,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.4584885746407927,0.4125874125874126,0.0944055944055944,0.31818181818181823,1.4632188661030292,0.4230769230769231,0.07593457943925233,0.3471423436376707,1.2314416444761769,0.458041958041958,0.10864485981308411,0.3493970982288739,1.5533335050816763,0.3986013986013986,0.08158508158508158,0.317016317016317,1.3365933330799018,0.45454545454545453,0.1295215869311552,0.32502386761429936,1.6725114721139307,0.44755244755244755,0.10082063305978899,0.34673181449265855,inf,0.02097902097902098,0.012910798122065728,0.008068222856955251,1.255623404592395,0.47202797202797203,0.15087719298245614,0.3211507790455159,inf,0.027972027972027972,0.03278688524590164,-0.004814857273873669,,,,,inf,0.07394366197183098,0.06007067137809187,0.013872990593739115,Mme Neprilysin,5,1368.5,1458.5,770.0,0.0,10547.5,6057.0,9977.0,4319.5,5271.0,2070.5
400,Q8VCI0,,1.6940892055764887,0.34265734265734266,0.06074766355140187,0.2819096791059408,1.1251558555219128,0.4755244755244755,0.13286713286713286,0.34265734265734266,1.6927736101447544,0.3741258741258741,0.06658878504672897,0.3075370890791451,1.1315750038641257,0.47202797202797203,0.12149532710280374,0.3505326449251683,1.7072850614403445,0.3741258741258741,0.07342657342657342,0.3006993006993007,1.1611235047847939,0.48951048951048953,0.15402567094515754,0.33548481856533197,,,,,,,,,,,,,,,,,,,,,,,,,Plbd1 Phospholipase B-like 1,1,3786.0,5070.0,8878.0,5614.0,29101.0,19647.0,30710.0,12481.0,17789.0,9432.0
