,uniprot,annotation,LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_1_ratio,LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_1/LPS_turbo(-)_2_ratio,LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_1_ratio,LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_2/LPS_turbo(-)_2_ratio,LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_1_ratio,LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,original_ratio_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TP_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio,TPR-FPR_LPS_turbo(+)_3/LPS_turbo(-)_2_ratio
437,O35453,TP,,,,,,,,0.6771491711920024,3.109141412565151,112.0,74.0,0.33035714285714285,0.15620641562064155,0.1741507272365013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,G3XA17,,,,,,,,,0.6770514014516672,3.1089307168602325,112.0,75.0,0.33482142857142855,0.15620641562064155,0.178615012950787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Q9QX47,FP,,,,,,,,0.6759680345514093,3.1065969954278247,112.0,75.0,0.33482142857142855,0.15620641562064155,0.178615012950787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,P47199,,,,,,,,,0.6756965941397193,3.1060125499144324,113.0,75.0,0.33482142857142855,0.15760111576011157,0.17722031281131698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Q569Z6,FP,,,,,,,,0.6738464121618519,3.102031802120141,113.0,75.0,0.33482142857142855,0.15760111576011157,0.17722031281131698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,D4AFX7,,,,,,,,,0.6734263747416622,3.1011287839917907,114.0,75.0,0.33482142857142855,0.1589958158995816,0.17582561267184696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Q62261,FP,,,,,,,,0.6690641195540017,3.091766109785203,114.0,75.0,0.33482142857142855,0.1589958158995816,0.17582561267184696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Q9D1G1,,,,,,,,,0.6678993201606862,3.089270895080024,115.0,75.0,0.33482142857142855,0.1603905160390516,0.17443091253237694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,P70333,FP,,,,,,,,0.6662111156678164,3.0856580242861833,115.0,75.0,0.33482142857142855,0.1603905160390516,0.17443091253237694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,G3X928,,,,,,,,,0.6648563742315691,3.0827618427858705,116.0,75.0,0.33482142857142855,0.16178521617852162,0.17303621239290692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,P63037,FP,,,,,,,,0.6640737155777763,3.08108990531596,116.0,75.0,0.33482142857142855,0.16178521617852162,0.17303621239290692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Q9D9V3,,,,,,,,,0.6629916728069364,3.0787799083658576,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Q921F4,,,,,,,,,0.660917906952653,3.0743575724439585,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Q9JJI8,,,,,,,,,0.6595738681784906,3.0714947833461532,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Q91W52,,,,,,,,,0.6558243359753355,3.063522401484063,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Q8BTS3,,,,,,,,,0.6556434631812884,3.0631383472609097,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,E9Q6E5,,,,,,,,,0.6505135585546667,3.052265846031667,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,P35700,,,,,,,,,0.6503460384443951,3.0519114494254813,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Q8R570,,,,,,,,,0.6463638632949951,3.0434990766705425,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Q64464,,,,,,,,,0.6446156300593466,3.039813250078767,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Q922Q9,TP,,,,,,,,0.6425653187809067,3.0354962346642016,117.0,75.0,0.33482142857142855,0.16317991631799164,0.1716415122534369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,P41105,,,,,,,,,0.6424997661709961,3.035358312113496,117.0,76.0,0.3392857142857143,0.16317991631799164,0.17610579796772266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Q8R0L1,,,,,,,,,0.640505179614449,3.031164701205777,117.0,76.0,0.3392857142857143,0.16317991631799164,0.17610579796772266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Q9D906,,,,,,,,,0.6399895119897381,3.030081454820989,117.0,76.0,0.3392857142857143,0.16317991631799164,0.17610579796772266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Q61771,FP,,,,,,,,0.6397375046356221,3.029552211910983,117.0,76.0,0.3392857142857143,0.16317991631799164,0.17610579796772266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Q5RL79,,,,,,,,,0.6394457491460158,3.0289396090422627,118.0,76.0,0.3392857142857143,0.16457461645746166,0.17471109782825264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Q925I1,,,,,,,,,0.6387697001940489,3.0275205761316872,118.0,76.0,0.3392857142857143,0.16457461645746166,0.17471109782825264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Q8K2T1,FP,,,,,,,,0.6377924785260292,3.025470553883473,118.0,76.0,0.3392857142857143,0.16457461645746166,0.17471109782825264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Q08024,FP,,,,,,,,0.6367127829870438,3.0232071753207577,119.0,76.0,0.3392857142857143,0.16596931659693165,0.17331639768878265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,P97290,TP,,,,,,,,0.6357101025961795,3.021106760941974,120.0,76.0,0.3392857142857143,0.16736401673640167,0.17192169754931264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,P01899,,,,,,,,,0.6355594728814294,3.0207913479953437,120.0,77.0,0.34375,0.16736401673640167,0.17638598326359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,P21958,,,,,,,,,0.6348154387650345,3.0192338515787784,120.0,77.0,0.34375,0.16736401673640167,0.17638598326359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,O35382,,,,,,,,,0.629641694262486,3.0084257679180886,120.0,77.0,0.34375,0.16736401673640167,0.17638598326359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,P86048,,,,,,,,,0.6294054604432988,3.0079331941544885,120.0,77.0,0.34375,0.16736401673640167,0.17638598326359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Q61191,FP,,,,,,,,0.6289065009907344,3.00689307330195,120.0,77.0,0.34375,0.16736401673640167,0.17638598326359833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Q8VEH8,,,,,,,,,0.6281012029743323,3.0052151238591915,121.0,77.0,0.34375,0.16875871687587168,0.17499128312412832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,P01901,,,,,,,,,0.6265902541624971,3.002069379853586,121.0,77.0,0.34375,0.16875871687587168,0.17499128312412832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Q91YX5,,,,,,,,,0.6248722456017086,2.9984965449446324,121.0,77.0,0.34375,0.16875871687587168,0.17499128312412832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Q61543,FP,,,,,,,,0.6243115510379423,2.9973314241083053,121.0,77.0,0.34375,0.16875871687587168,0.17499128312412832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Q09200,,,,,,,,,0.62413963854236,2.9969742813918305,122.0,77.0,0.34375,0.1701534170153417,0.1735965829846583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Q8CG29,,,,,,,,,0.6240770091756915,2.996844181459566,122.0,77.0,0.34375,0.1701534170153417,0.1735965829846583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Q8BIW1,FP,,,,,,,,0.6219060811198122,2.992338003502627,122.0,77.0,0.34375,0.1701534170153417,0.1735965829846583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Q9WUL7,FP,,,,,,,,0.6205576905522179,2.9895425718526516,123.0,77.0,0.34375,0.17154811715481172,0.17220188284518828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Q921J2,,,,,,,,,0.6202025717078651,2.9888067876277162,124.0,77.0,0.34375,0.17294281729428174,0.17080718270571826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Q9CQM9,,,,,,,,,0.6191090326398628,2.986542179708965,124.0,77.0,0.34375,0.17294281729428174,0.17080718270571826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,P63330,FP,,,,,,,,0.6175824289577387,2.9833836085689454,124.0,77.0,0.34375,0.17294281729428174,0.17080718270571826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Q8BTM8,FP,,,,,,,,0.6151945832345649,2.9784498094027954,125.0,77.0,0.34375,0.17433751743375175,0.16941248256624825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,Q8VE38,,,,,,,,,0.6147203916972284,2.9774709999041318,126.0,77.0,0.34375,0.17573221757322174,0.16801778242677826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Q6ZWZ7,,,,,,,,,0.6137994933387962,2.975571032726728,126.0,77.0,0.34375,0.17573221757322174,0.16801778242677826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Q6NV83,FP,,,,,,,,0.6129212208482192,2.973760139365235,126.0,77.0,0.34375,0.17573221757322174,0.16801778242677826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Q9EQP2,,,,,,,,,0.6126135220328421,2.9731259617498353,127.0,77.0,0.34375,0.17712691771269176,0.16662308228730824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Q3UMR5,,,,,,,,,0.6120430307591311,2.9719505178365937,127.0,77.0,0.34375,0.17712691771269176,0.16662308228730824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,P11862,FP,,,,,,,,0.6115579742549145,2.9709514698208386,127.0,77.0,0.34375,0.17712691771269176,0.16662308228730824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Q8VHE0,,,,,,,,,0.6115321510996836,2.970898292501856,128.0,77.0,0.34375,0.17852161785216178,0.16522838214783822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Q9WV32,FP,,,,,,,,0.6097591227470714,2.9672493914582874,128.0,77.0,0.34375,0.17852161785216178,0.16522838214783822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,O35387,FP,,,,,,,,0.6087853092227105,2.965247185511503,129.0,77.0,0.34375,0.1799163179916318,0.1638336820083682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,A2AN08,FP,,,,,,,,0.6075304122750493,2.962669051078574,130.0,77.0,0.34375,0.18131101813110181,0.16243898186889819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Q8VI78,TP,,,,,,,,0.6057083956254213,2.95892978188923,131.0,77.0,0.34375,0.18270571827057183,0.16104428172942817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,P47963,,,,,,,,,0.6044322278591707,2.9563135524829183,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Q8BVF7,,,,,,,,,0.604160614870951,2.955757026291931,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,P35279,,,,,,,,,0.6034695073404384,2.9543414417908793,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Q3TMX7,,,,,,,,,0.6017124303571733,2.950745501285347,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Q6PHZ2,,,,,,,,,0.601378526003549,2.950062645426884,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,P34022,,,,,,,,,0.5991309326865603,2.945470282746682,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,O35490,FP,,,,,,,,0.5988489111390487,2.944894551301874,131.0,79.0,0.35267857142857145,0.18270571827057183,0.16997285315799962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,P00375,,,,,,,,,0.5965329702792589,2.9401709401709404,132.0,79.0,0.35267857142857145,0.18410041841004185,0.1685781530185296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,Q80YQ1,TP,,,,,,,,0.5962821606690636,2.9396598418372872,132.0,79.0,0.35267857142857145,0.18410041841004185,0.1685781530185296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Q9JKF1,FP,,,,,,,,0.5952916760608113,2.9376423062798382,132.0,80.0,0.35714285714285715,0.18410041841004185,0.1730424387328153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,P08003,,,,,,,,,0.5951760751655598,2.9374069270307923,133.0,80.0,0.35714285714285715,0.18549511854951187,0.17164773859334528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,P20918,TP,,,,,,,,0.5936466298037016,2.9342945417095776,133.0,80.0,0.35714285714285715,0.18549511854951187,0.17164773859334528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,P98083,,,,,,,,,0.5935139253636156,2.9340246468289752,133.0,81.0,0.36160714285714285,0.18549511854951187,0.17611202430763098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,P47809,FP,,,,,,,,0.592963523472082,2.932905501992153,133.0,81.0,0.36160714285714285,0.18549511854951187,0.17611202430763098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Q61768,FP,,,,,,,,0.5929440110613887,2.932865834794266,134.0,81.0,0.36160714285714285,0.18688981868898186,0.174717324168161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Q8C0C7,,,,,,,,,0.5923767947095977,2.931712962962963,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Q9CQI3,,,,,,,,,0.5917515325962862,2.930442637759711,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,Q8BH59,,,,,,,,,0.5900570236129528,2.927002724138762,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Q8C407,,,,,,,,,0.5896026477996038,2.926081011792856,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,P62880,,,,,,,,,0.5894883763650672,2.925849255098924,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Q7TN29,,,,,,,,,0.5880413072470367,2.922916006339144,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,P61255,,,,,,,,,0.5866418422569925,2.9200820496319833,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Q6ZWU9,,,,,,,,,0.5843398531689827,2.915426431633706,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Q9WTI7,FP,,,,,,,,0.5838073412354886,2.9143505196519857,135.0,81.0,0.36160714285714285,0.18828451882845187,0.17332262402869097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Q8CJH3,,,,,,,,,0.5836860595806472,2.9141055320507703,136.0,81.0,0.36160714285714285,0.1896792189679219,0.17192792388922096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Q99J56,,,,,,,,,0.5834729255636196,2.913675053588895,136.0,81.0,0.36160714285714285,0.1896792189679219,0.17192792388922096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Q9D1Q6,,,,,,,,,0.5832143731039374,2.9131529263687854,136.0,81.0,0.36160714285714285,0.1896792189679219,0.17192792388922096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,P59672,,,,,,,,,0.583150312461135,2.9130235751888303,136.0,81.0,0.36160714285714285,0.1896792189679219,0.17192792388922096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Q9QYJ3,FP,,,,,,,,0.5813583242107131,2.9094075210415027,136.0,81.0,0.36160714285714285,0.1896792189679219,0.17192792388922096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Q9EQC5,FP,,,,,,,,0.5806494334804576,2.907978289403668,137.0,81.0,0.36160714285714285,0.1910739191073919,0.17053322374975094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Q9EQQ2,,,,,,,,,0.5802798721077488,2.907233475853368,138.0,81.0,0.36160714285714285,0.19246861924686193,0.16913852361028092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Q8K2D3,,,,,,,,,0.579750028435578,2.906165962351133,138.0,81.0,0.36160714285714285,0.19246861924686193,0.16913852361028092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,O55022,,,,,,,,,0.576599130786473,2.8998257179662046,138.0,81.0,0.36160714285714285,0.19246861924686193,0.16913852361028092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,Q9QXN3,FP,,,,,,,,0.5753416216032102,2.897299218194741,138.0,81.0,0.36160714285714285,0.19246861924686193,0.16913852361028092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,G3UWX1,,,,,,,,,0.574864633760792,2.8963414634146343,139.0,81.0,0.36160714285714285,0.19386331938633194,0.1677438234708109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Q3TMX5,TP,,,,,,,,0.5748136988780097,2.8962392088115636,139.0,81.0,0.36160714285714285,0.19386331938633194,0.1677438234708109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Q8CAS9,FP,,,,,,,,0.5724377294955939,2.8914733281908265,139.0,82.0,0.36607142857142855,0.19386331938633194,0.1722081091850966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Q9R1J0,,,,,,,,,0.5705011131949237,2.887594533634072,140.0,82.0,0.36607142857142855,0.19525801952580196,0.17081340904562659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Q9DCD2,FP,,,,,,,,0.5703801563121901,2.887352445193929,140.0,82.0,0.36607142857142855,0.19525801952580196,0.17081340904562659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,P62830,,,,,,,,,0.5677282830701537,2.882049966452224,141.0,82.0,0.36607142857142855,0.19665271966527198,0.16941870890615657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Q5XJY5,,,,,,,,,0.5675015603350664,2.8815970814754763,141.0,82.0,0.36607142857142855,0.19665271966527198,0.16941870890615657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,A2AT37,,,,,,,,,0.5670425311216681,2.880680375729881,141.0,82.0,0.36607142857142855,0.19665271966527198,0.16941870890615657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Q9EQ32,,,,,,,,,0.5670014853112965,2.880598419269853,141.0,82.0,0.36607142857142855,0.19665271966527198,0.16941870890615657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Q61550,FP,,,,,,,,0.5633248858597878,2.873266777592901,141.0,82.0,0.36607142857142855,0.19665271966527198,0.16941870890615657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Q9DBG3,,,,,,,,,0.562245214718959,2.8711173124396265,142.0,82.0,0.36607142857142855,0.19804741980474197,0.16802400876668658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,E9Q6H8,,,,,,,,,0.5616165136831268,2.8698664027709055,142.0,82.0,0.36607142857142855,0.19804741980474197,0.16802400876668658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Q3TIR1,,,,,,,,,0.5615439812414345,2.869722121977625,142.0,82.0,0.36607142857142855,0.19804741980474197,0.16802400876668658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Q9R078,,,,,,,,,0.5610769449641444,2.8687932718854863,142.0,82.0,0.36607142857142855,0.19804741980474197,0.16802400876668658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,P63001,FP,,,,,,,,0.5606575219395394,2.867959372114497,142.0,82.0,0.36607142857142855,0.19804741980474197,0.16802400876668658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,P01887,TP,,,,,,,,0.5591023173247656,2.864869418702612,143.0,82.0,0.36607142857142855,0.199442119944212,0.16662930862721656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Q99J27,,,,,,,,,0.5590421975604727,2.864750036795369,143.0,83.0,0.3705357142857143,0.199442119944212,0.17109359434150231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Q9CYN2,,,,,,,,,0.5580677156864706,2.862815667926339,143.0,83.0,0.3705357142857143,0.199442119944212,0.17109359434150231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,O35609,,,,,,,,,0.5576300590536024,2.8619473345608624,143.0,83.0,0.3705357142857143,0.199442119944212,0.17109359434150231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,P31230,TP,,,,,,,,0.557519251324863,2.8617275280898875,143.0,83.0,0.3705357142857143,0.199442119944212,0.17109359434150231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Q6ZWZ4,,,,,,,,,0.5525925077419576,2.8519715152314387,143.0,84.0,0.375,0.199442119944212,0.175557880055788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Q9DB05,,,,,,,,,0.5507101161282272,2.8482527622898925,143.0,84.0,0.375,0.199442119944212,0.175557880055788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Q68FD5,FP,,,,,,,,0.5506850226995891,2.84820322180917,143.0,84.0,0.375,0.199442119944212,0.175557880055788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Q91ZR1,,,,,,,,,0.5492968383943733,2.8454639530872714,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Q8BPS4,,,,,,,,,0.5479264434528347,2.842762371749969,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Q9QYF1,,,,,,,,,0.5474319716807069,2.8417882054533927,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Q8C5P5,,,,,,,,,0.5454482165529684,2.837883334553173,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Q60855,,,,,,,,,0.5430835009811618,2.833235581622678,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,P10126,FP,,,,,,,,0.5425809199164728,2.8322487600689437,144.0,84.0,0.375,0.200836820083682,0.174163179916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Q8BKC5,FP,,,,,,,,0.5424136718099036,2.8319204434300618,145.0,84.0,0.375,0.20223152022315202,0.17276847977684798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,E9Q6D8,TP,,,,,,,,0.5406685551439948,2.8284969591659426,146.0,84.0,0.375,0.20362622036262204,0.17137377963737796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Q8BM72,,,,,,,,,0.5393233797515106,2.825860884921024,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Q9CZX9,,,,,,,,,0.5384553639250436,2.824161181142233,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,P35276,,,,,,,,,0.5366336445602559,2.82059730790802,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,P67984,,,,,,,,,0.5359879205678514,2.819335142469471,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Q80X50,,,,,,,,,0.5355219861696185,2.818424753867792,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Q8BTV2,FP,,,,,,,,0.5343296677959455,2.8160964230171075,146.0,85.0,0.3794642857142857,0.20362622036262204,0.17583806535166366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Q9DC23,,,,,,,,,0.5336494886883993,2.8147690472132267,147.0,85.0,0.3794642857142857,0.20502092050209206,0.17444336521219364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
