,uniprot,annotation,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
506,A2A9M4,,1.920997836233753,6.664147521160822,82.0,109.0,0.3811188811188811,0.09613130128956623,0.2849875798293149,1.4220920520524445,6.692471159684274,133.0,134.0,0.46853146853146854,0.15610328638497653,0.31242818214649204,1.6603981843905153,9.062575574365175,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,1.1589417992138464,9.101092896174864,159.0,126.0,0.4405594405594406,0.18618266978922718,0.25437677077021337,1.1337131334355421,3.977932285368803,124.0,69.0,0.24468085106382978,0.14553990610328638,0.0991409449605434,0.59515528043111,3.9948391013964786,235.0,101.0,0.35563380281690143,0.2767962308598351,0.07883757195706631
507,Q8BQ47,TP,1.9208446725308441,6.663440059568131,82.0,109.0,0.3811188811188811,0.09613130128956623,0.2849875798293149,1.429853267943506,6.728571428571429,132.0,131.0,0.458041958041958,0.15492957746478872,0.30311238057716927,,,,,,,,,,,,,,,1.0184079104077337,3.6723752792256144,144.0,76.0,0.2695035460992908,0.16901408450704225,0.10048946159224853,0.48776443699727184,3.7082706766917295,257.0,112.0,0.39436619718309857,0.3027090694935218,0.09165712768957679
508,Q8K3B1,,1.9144483045947602,6.633962264150943,82.0,110.0,0.38461538461538464,0.09613130128956623,0.28848408332581843,1.265541707916409,6.004269247189412,143.0,142.0,0.4965034965034965,0.16784037558685447,0.32866312091664207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Q7TN22,TP,1.9090002815990155,6.608957795004307,82.0,110.0,0.38461538461538464,0.09613130128956623,0.28848408332581843,2.0813023368426027,10.568870523415978,114.0,89.0,0.3111888111888112,0.13380281690140844,0.17738599428740276,1.5458427497684741,8.37080103359173,102.0,107.0,0.3741258741258741,0.11929824561403508,0.25482762851183904,1.715594204016701,13.386363636363637,120.0,88.0,0.3076923076923077,0.1405152224824356,0.16717708520987212,,,,,,,,0.591293388982086,3.984159779614325,235.0,101.0,0.35563380281690143,0.2767962308598351,0.07883757195706631
510,A2AVA0,TP,1.9069467988219424,6.599557522123894,82.0,111.0,0.3881118881118881,0.09613130128956623,0.29198058682232186,1.7471785972311042,8.383923552557617,120.0,104.0,0.36363636363636365,0.14084507042253522,0.22279129321382843,1.843313101912695,10.287610619469026,82.0,82.0,0.2867132867132867,0.09590643274853801,0.19080685396474872,1.6809942993264961,13.069139966273188,120.0,93.0,0.32517482517482516,0.1405152224824356,0.18465960269238957,,,,,,,,,,,,,,
511,Q6ZWQ0,FP,1.9067801376961677,6.598795180722892,82.0,112.0,0.3916083916083916,0.09613130128956623,0.2954770903188254,2.042085485191026,10.285446009389672,116.0,90.0,0.3146853146853147,0.13615023474178403,0.17853507994353066,1.1334818112304148,6.289759036144578,147.0,144.0,0.5034965034965035,0.17192982456140352,0.33156667893510006,1.2662365577299122,9.8037558685446,150.0,116.0,0.40559440559440557,0.1756440281030445,0.22995037749136107,1.2178660959177408,4.216867469879518,113.0,62.0,0.2198581560283688,0.13262910798122066,0.08722904804714815,1.313519374589475,6.572769953051643,121.0,52.0,0.18309859154929578,0.1425206124852768,0.04057797906401897
512,Q61739,,1.9062743514393683,6.596482152095189,83.0,112.0,0.3916083916083916,0.09730363423212192,0.2943047573762697,1.1330004671160916,5.477233676975945,151.0,149.0,0.5209790209790209,0.1772300469483568,0.3437489740306641,1.506823746802709,8.147439213657528,106.0,110.0,0.38461538461538464,0.1239766081871345,0.2606387764282501,,,,,,,,,,,,,,,,,,,,,
513,Q8R2E9,,1.9044255407268718,6.588034188034188,83.0,112.0,0.3916083916083916,0.09730363423212192,0.2943047573762697,1.8854856929707062,9.227454110135675,118.0,100.0,0.34965034965034963,0.13849765258215962,0.21115269706819,1.5896804439569086,8.629059829059829,99.0,105.0,0.36713286713286714,0.11578947368421053,0.25134339344865664,1.5681899952053824,12.086193136472467,127.0,97.0,0.33916083916083917,0.148711943793911,0.19044889536692816,,,,,,,,0.6348025454424548,4.106145251396648,224.0,99.0,0.3485915492957746,0.26383981154299174,0.08475173775278289
514,Q64310,,1.9014828702211666,6.574610244988864,83.0,112.0,0.3916083916083916,0.09730363423212192,0.2943047573762697,2.0738878289354843,10.514692787177204,114.0,90.0,0.3146853146853147,0.13380281690140844,0.18088249778390625,,,,,,,,1.1415417484740418,8.991985752448798,162.0,128.0,0.44755244755244755,0.18969555035128804,0.2578568972011595,0.9368337781020742,3.470489977728285,159.0,85.0,0.30141843971631205,0.18661971830985916,0.11479872140645289,1.069586667993268,5.550311665182547,148.0,67.0,0.23591549295774647,0.17432273262661954,0.06159276033112693
515,Q8K5B2,,1.8987109051347486,6.561990049751244,83.0,112.0,0.3916083916083916,0.09730363423212192,0.2943047573762697,1.884059919466948,9.21833939055074,118.0,100.0,0.34965034965034963,0.13849765258215962,0.21115269706819,1.206505728808543,6.616318407960199,133.0,140.0,0.48951048951048953,0.15555555555555556,0.333954933954934,1.1893041421453818,9.294660329885378,158.0,123.0,0.43006993006993005,0.18501170960187355,0.2450582204680565,,,,,,,,,,,,,,
516,P97467,TP,1.8962240909556096,6.55068870523416,83.0,112.0,0.3916083916083916,0.09730363423212192,0.2943047573762697,1.4603971376884073,6.872543352601156,130.0,123.0,0.43006993006993005,0.15258215962441316,0.27748777044551687,1.3749674888495793,7.435812672176309,117.0,127.0,0.44405594405594406,0.1368421052631579,0.3072138387927862,,,,,,,,,,,,,,,,,,,,,
517,P46978,,1.895866069519906,6.5490632778723965,83.0,113.0,0.3951048951048951,0.09730363423212192,0.2978012608727732,1.3456286859836104,6.347003555104114,139.0,140.0,0.48951048951048953,0.16314553990610328,0.3263649496043862,1.6714792026953733,9.132451198742304,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,1.118691218163717,8.85068562722194,165.0,130.0,0.45454545454545453,0.19320843091334894,0.2613370236321056,0.9263254036866612,3.445303288353203,160.0,85.0,0.30141843971631205,0.18779342723004694,0.11362501248626511,,,,,,,
518,Q8K2W3,,1.891978979116388,6.531441717791411,83.0,113.0,0.3951048951048951,0.09730363423212192,0.2978012608727732,1.9091341824303223,9.379955947136564,118.0,98.0,0.34265734265734266,0.13849765258215962,0.20415969007518303,,,,,,,,1.0828074215737995,8.633259911894273,167.0,133.0,0.46503496503496505,0.1955503512880562,0.26948461374690885,,,,,,,,0.5782267992813367,3.948237885462555,237.0,103.0,0.3626760563380282,0.2791519434628975,0.08352411287513067
519,V9GX76,,1.8899049519526423,6.522058823529412,83.0,113.0,0.3951048951048951,0.09730363423212192,0.2978012608727732,1.6964209153558063,8.09408432976715,121.0,106.0,0.3706293706293706,0.142018779342723,0.22861059128664762,1.6725847800816118,9.139452332657202,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,1.476550142489415,11.34235368156073,133.0,103.0,0.36013986013986016,0.1557377049180328,0.20440215522182736,,,,,,,,,,,,,,
520,P48722,FP,1.886678513517557,6.507489210459507,83.0,113.0,0.3951048951048951,0.09730363423212192,0.2978012608727732,1.6392050016099577,7.779362670713202,121.0,112.0,0.3916083916083916,0.142018779342723,0.24958961226566861,1.2043630307089757,6.606499111449606,134.0,140.0,0.48951048951048953,0.1567251461988304,0.3327853433116591,,,,,,,,,,,,,,,,,,,,,
521,P27046,,1.877354134991742,6.4655658477648,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.525430681719881,7.189431258396776,129.0,118.0,0.4125874125874126,0.15140845070422534,0.26117896188318723,2.0890910290564615,12.1983487716472,69.0,68.0,0.23776223776223776,0.08070175438596491,0.15706048337627285,1.7346169747892397,13.564039408866995,118.0,86.0,0.3006993006993007,0.13817330210772832,0.16252599859157235,,,,,,,,,,,,,,
522,Q8BM72,,1.8726829204597362,6.4446652399877715,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.5697224119640545,7.413574819764375,126.0,116.0,0.40559440559440557,0.14788732394366197,0.25770708165074363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Q8BVU5,,1.871293498423807,6.438461538461539,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.5983312265378393,7.562054208273895,124.0,115.0,0.4020979020979021,0.14553990610328638,0.2565579959946157,1.1817252909238585,6.5036437246963565,140.0,140.0,0.48951048951048953,0.16374269005847952,0.32576779945201,,,,,,,,0.9720614279654954,3.5562753036437247,153.0,82.0,0.2907801418439716,0.1795774647887324,0.1112026770552392,0.6594470872564037,4.176890156918687,217.0,98.0,0.34507042253521125,0.25559481743227325,0.089475605102938
524,Q9WUU7,,1.8701062685600067,6.433165346772258,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.9402106511601358,9.584197354308188,118.0,97.0,0.33916083916083917,0.13849765258215962,0.20066318657867954,1.9330625049420775,10.947924166066715,77.0,78.0,0.2727272727272727,0.09005847953216374,0.18266879319510898,2.0006162865468453,16.310332499106185,106.0,71.0,0.24825174825174826,0.12412177985948478,0.12412996839226348,,,,,,,,,,,,,,
525,O54998,,1.8613395609229484,6.394191987093305,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.5490155942361798,7.307928703134603,127.0,117.0,0.4090909090909091,0.14906103286384975,0.26002987622705936,,,,,,,,,,,,,,,1.217725327501398,4.21645603656897,114.0,62.0,0.2198581560283688,0.13380281690140844,0.08605533912696037,0.8657492919915055,4.818992009834051,178.0,78.0,0.2746478873239437,0.20965842167255594,0.06498946565138775
526,A1L3P4,,1.8591255632773556,6.38438681793625,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,3.1913819918351476,22.813706563706564,91.0,40.0,0.13986013986013987,0.1068075117370892,0.03305262812305067,1.1100147481075786,6.18827660723933,148.0,146.0,0.5104895104895105,0.17309941520467836,0.33739009528483216,2.4397205756700098,22.112934362934364,98.0,53.0,0.1853146853146853,0.11475409836065574,0.07056058695402957,,,,,,,,2.0450105769518476,10.913127413127413,90.0,30.0,0.1056338028169014,0.10600706713780919,-0.0003732643209077846
527,Q8CGN5,,1.855127993252976,6.366720779220779,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.375383529498814,6.479266479431687,136.0,137.0,0.479020979020979,0.1596244131455399,0.3193965658754391,1.5590680463914934,8.44788961038961,102.0,106.0,0.3706293706293706,0.11929824561403508,0.25133112501533555,1.0767729816419702,8.597224516768545,167.0,133.0,0.46503496503496505,0.1955503512880562,0.26948461374690885,,,,,,,,,,,,,,
528,Q9EPS3,,1.8439179183113736,6.31744158602785,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.3563642717933264,6.394409937888199,137.0,139.0,0.486013986013986,0.1607981220657277,0.3252158639482583,1.4150441156921232,7.645267878215718,113.0,123.0,0.43006993006993005,0.13216374269005848,0.29790618737987157,,,,,,,,1.2585591543885604,4.337502950200614,108.0,62.0,0.2198581560283688,0.1267605633802817,0.09309759264808712,0.7313534390473893,4.390348781653129,202.0,94.0,0.33098591549295775,0.23792697290930506,0.09305894258365269
529,Q8R0J2,,1.8404601825422808,6.302318578741343,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,inf,inf,28.0,12.0,0.04195804195804196,0.03286384976525822,0.009094192192783741,1.6171510093773027,8.79494128274616,96.0,104.0,0.36363636363636365,0.11228070175438597,0.25135566188197767,inf,inf,34.0,15.0,0.05244755244755245,0.03981264637002342,0.012634906077529026,,,,,,,,inf,inf,7.0,7.0,0.02464788732394366,0.008244994110718492,0.01640289321322517
530,P17047,,1.8404277032180982,6.302176696542894,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.4269125896000372,6.714870395634379,133.0,134.0,0.46853146853146854,0.15610328638497653,0.31242818214649204,2.110523901304352,12.380921895006402,69.0,67.0,0.23426573426573427,0.08070175438596491,0.15356397987976936,1.6944581866909305,13.191678035470668,120.0,89.0,0.3111888111888112,0.1405152224824356,0.1706735887063756,,,,,,,,,,,,,,
531,A0A1D5RMD1,,1.8393070429057476,6.297283176593521,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,2.0561268864210627,10.386040499784576,116.0,90.0,0.3146853146853147,0.13615023474178403,0.17853507994353066,,,,,,,,,,,,,,,1.2197266807780305,4.222309299895507,113.0,62.0,0.2198581560283688,0.13262910798122066,0.08722904804714815,1.3968944554702214,6.963808703145196,114.0,44.0,0.15492957746478872,0.13427561837455831,0.020653959090230406
532,Q3UL36,,1.81871645649735,6.208044752264252,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,0.9778424444617647,4.918742085268046,171.0,161.0,0.5629370629370629,0.2007042253521127,0.36223283758495023,1.3737244425299266,7.42940863079382,117.0,128.0,0.44755244755244755,0.1368421052631579,0.3107103422892896,,,,,,,,0.9420048066231285,3.482951518380394,157.0,84.0,0.2978723404255319,0.18427230046948356,0.11360003995604834,,,,,,,
533,Q3URD3,FP,1.8149608577930194,6.191905094207955,84.0,113.0,0.3951048951048951,0.0984759671746776,0.2966289279302175,1.0407069209000124,5.137811233352634,161.0,158.0,0.5524475524475524,0.18896713615023475,0.36348041629731764,1.3526562614479651,7.321702721563154,117.0,130.0,0.45454545454545453,0.1368421052631579,0.3177033492822966,,,,,,,,1.050530112624965,3.755059316120028,136.0,74.0,0.2624113475177305,0.1596244131455399,0.10278693437219058,,,,,,,
534,E9Q9B7,,1.8126650264235014,6.182059447983015,85.0,113.0,0.3951048951048951,0.09964830011723329,0.2954565949876618,1.8529505271028657,9.021688613477924,118.0,100.0,0.34965034965034963,0.13849765258215962,0.21115269706819,1.095124395046908,6.1247346072186835,149.0,147.0,0.513986013986014,0.1742690058479532,0.3397170081380607,1.1328592947309115,8.938032532920216,163.0,130.0,0.45454545454545453,0.19086651053864168,0.26367894400681285,1.0261533831261407,3.692144373673036,142.0,75.0,0.26595744680851063,0.16666666666666666,0.09929078014184398,1.026786814982381,5.388071262587141,156.0,69.0,0.24295774647887325,0.18374558303886926,0.05921216344000399
535,Q8BYU6,FP,1.8031364452381486,6.141363284275755,85.0,113.0,0.3951048951048951,0.09964830011723329,0.2954565949876618,0.9151372610914651,4.7095337095337095,179.0,167.0,0.583916083916084,0.21009389671361503,0.37382218720246896,1.3800481095980823,7.462044926413633,116.0,127.0,0.44405594405594406,0.13567251461988303,0.308383429436061,,,,,,,,0.9039715839980696,3.392331525948877,167.0,89.0,0.31560283687943264,0.1960093896713615,0.11959344720807114,,,,,,,
536,Q3TAS6,TP,1.8011370623123055,6.132858068697343,86.0,113.0,0.3951048951048951,0.10082063305978899,0.2942842620451061,1.6678613943639384,7.935429769392034,121.0,108.0,0.3776223776223776,0.142018779342723,0.2356035982796546,1.2926990898709512,7.023655217109527,126.0,133.0,0.46503496503496505,0.14736842105263157,0.3176665439823335,1.1568728209272234,9.08805031446541,159.0,126.0,0.4405594405594406,0.18618266978922718,0.25437677077021337,0.9535836018426377,3.5110174983797795,156.0,83.0,0.29432624113475175,0.18309859154929578,0.11122764958545597,0.7806558650711466,4.5429769392033545,194.0,88.0,0.30985915492957744,0.22850412249705537,0.08135503243252207
537,Q8VHY0,,1.8009620639403179,6.132114200410524,86.0,114.0,0.3986013986013986,0.10082063305978899,0.2977807655416096,1.6172601003898266,7.661925856843087,124.0,112.0,0.3916083916083916,0.14553990610328638,0.24606848550510524,1.8117968638567992,10.065310692293338,85.0,86.0,0.3006993006993007,0.09941520467836257,0.2012840960209381,1.6255442993109472,12.576358125437165,122.0,96.0,0.3356643356643357,0.14285714285714285,0.19280719280719283,,,,,,,,,,,,,,
538,Q8BTV1,,1.799343423367015,6.125238095238095,86.0,114.0,0.3986013986013986,0.10082063305978899,0.2977807655416096,1.7116482705276201,8.179968203497616,121.0,106.0,0.3706293706293706,0.142018779342723,0.22861059128664762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Q61072,TP,1.797503112878514,6.11742968589612,86.0,114.0,0.3986013986013986,0.10082063305978899,0.2977807655416096,1.4418185780875354,6.784608378870674,131.0,129.0,0.45104895104895104,0.15375586854460094,0.2972930825043501,1.7463286018338076,9.61876411414494,86.0,90.0,0.3146853146853147,0.10058479532163743,0.21410051936367724,1.3880934660474684,10.66780510018215,139.0,107.0,0.3741258741258741,0.16276346604215455,0.21136240808371956,,,,,,,,,,,,,,
540,Q9CYD3,TP,1.7945378163328036,6.104868913857678,86.0,115.0,0.4020979020979021,0.10082063305978899,0.3012772690381131,inf,inf,15.0,8.0,0.027972027972027972,0.017605633802816902,0.01036639416921107,1.6543990061914204,9.024968789013732,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,inf,inf,31.0,12.0,0.04195804195804196,0.03629976580796253,0.005658276150079432,,,,,,,,inf,inf,30.0,11.0,0.03873239436619718,0.0353356890459364,0.003396705320260783
541,Q9R1E6,TP,1.7934069730338522,6.100085543199316,86.0,116.0,0.40559440559440557,0.10082063305978899,0.30477377253461657,1.8519078394664885,9.015170670037927,118.0,100.0,0.34965034965034963,0.13849765258215962,0.21115269706819,1.4319238264566068,7.7352437981180495,112.0,120.0,0.4195804195804196,0.13099415204678364,0.2885862675336359,1.4878740918938824,11.43173198482933,133.0,101.0,0.3531468531468531,0.1557377049180328,0.19740914822882033,,,,,,,,,,,,,,
542,Q9EP72,,1.7870056326935324,6.073078989790435,86.0,117.0,0.4090909090909091,0.10082063305978899,0.3082702760311201,0.9540189502464385,4.8381849315068495,174.0,162.0,0.5664335664335665,0.20422535211267606,0.3622082143208904,1.633594113670337,8.895754970445998,96.0,102.0,0.35664335664335667,0.11228070175438597,0.2443626548889707,,,,,,,,,,,,,,,,,,,,,
543,Q8R054,TP,1.7860157524427454,6.068913480885312,86.0,117.0,0.4090909090909091,0.10082063305978899,0.3082702760311201,1.0600510015139815,5.207164436771688,158.0,154.0,0.5384615384615384,0.18544600938967137,0.35301552907186706,1.4050625807528452,7.592555331991952,115.0,124.0,0.43356643356643354,0.13450292397660818,0.29906350958982536,,,,,,,,,,,,,,,,,,,,,
544,Q03350,TP,1.7823781785744461,6.053630754627433,86.0,118.0,0.4125874125874126,0.10082063305978899,0.3117667795276236,1.3360477092072411,6.304992585269402,139.0,140.0,0.48951048951048953,0.16314553990610328,0.3263649496043862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Q8K358,,1.7781335133621108,6.035846072746442,86.0,119.0,0.4160839160839161,0.10082063305978899,0.3152632830241271,2.101917081459804,10.720973782771535,113.0,88.0,0.3076923076923077,0.13262910798122066,0.17506319971108705,,,,,,,,,,,,,,,,,,,,,,0.6237847925457701,4.074906367041199,230.0,99.0,0.3485915492957746,0.270906949352179,0.07768459994359561
546,Q9DBG6,,1.7778509131274498,6.034663865546219,86.0,119.0,0.4160839160839161,0.10082063305978899,0.3152632830241271,1.901638562547883,9.331348132106118,118.0,99.0,0.34615384615384615,0.13849765258215962,0.20765619357168652,1.4103529124758774,7.620448179271708,113.0,124.0,0.43356643356643354,0.13216374269005848,0.30140269087637506,1.5315899609009502,11.783432593394695,131.0,98.0,0.34265734265734266,0.15339578454332553,0.18926155811401713,,,,,,,,0.6984269839685302,4.291283161884136,206.0,96.0,0.3380281690140845,0.24263839811542992,0.09538977089865458
547,E9Q6D8,TP,1.776246478048385,6.027956388034666,86.0,119.0,0.4160839160839161,0.10082063305978899,0.3152632830241271,0.9744372629941056,4.90714610832954,172.0,161.0,0.5629370629370629,0.20187793427230047,0.3610591286647624,1.368830548634649,7.404249370981269,117.0,128.0,0.44755244755244755,0.1368421052631579,0.3107103422892896,,,,,,,,,,,,,,,,,,,,,
548,O35465,,1.7760240331932726,6.027027027027027,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,0.9440669387813977,4.804924971142747,174.0,163.0,0.5699300699300699,0.20422535211267606,0.36570471781739383,1.4753328276491462,7.971525096525096,108.0,116.0,0.40559440559440557,0.12631578947368421,0.27927861612072136,,,,,,,,,,,,,,,,,,,,,
549,Q9JMG2,,1.761345254999531,5.966015625,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,2.707884166677261,16.317307692307693,98.0,51.0,0.17832167832167833,0.11502347417840375,0.06329820414327458,1.4622583791799837,7.899609375,108.0,117.0,0.4090909090909091,0.12631578947368421,0.2827751196172249,2.4062466898623525,21.60576923076923,100.0,55.0,0.19230769230769232,0.117096018735363,0.07521167357232932,,,,,,,,0.9739873414283089,5.194444444444445,163.0,73.0,0.25704225352112675,0.19199057714958775,0.065051676371539
550,A2AEE7,,1.7453974520602895,5.9004294149221685,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,inf,inf,33.0,14.0,0.04895104895104895,0.03873239436619718,0.010218654584851772,1.6552553624972939,9.030327428878154,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,inf,inf,60.0,23.0,0.08041958041958042,0.0702576112412178,0.010161969178362623,,,,,,,,inf,inf,69.0,27.0,0.09507042253521127,0.0812720848056537,0.013798337729557561
551,Q8BHC9,,1.7439001784649746,5.894308943089431,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,inf,inf,2.0,2.0,0.006993006993006993,0.002347417840375587,0.004645589152631406,1.4955111162427335,8.083802376485304,107.0,112.0,0.3916083916083916,0.12514619883040937,0.2664621927779822,inf,inf,28.0,8.0,0.027972027972027972,0.03278688524590164,-0.004814857273873669,,,,,,,,inf,inf,50.0,20.0,0.07042253521126761,0.05889281507656066,0.011529720134706947
552,Q5XG73,,1.740017120884735,5.8784655623365305,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,1.6926644315918096,8.073036398467433,121.0,107.0,0.3741258741258741,0.142018779342723,0.2321070947831511,1.5394110014937497,8.333565823888405,103.0,108.0,0.3776223776223776,0.12046783625730995,0.25715454136506766,1.4895077112054635,11.444683908045977,133.0,101.0,0.3531468531468531,0.1557377049180328,0.19740914822882033,,,,,,,,0.6888635986145233,4.262931034482759,210.0,97.0,0.3415492957746479,0.24734982332155478,0.0941994724530931
553,Q8R2G6,TP,1.739993431995957,5.8783690393918455,86.0,120.0,0.4195804195804196,0.10082063305978899,0.3187597865206306,inf,inf,84.0,29.0,0.10139860139860139,0.09859154929577464,0.0028070521028267514,1.1468489251343459,6.348306841741534,145.0,143.0,0.5,0.1695906432748538,0.3304093567251462,inf,inf,32.0,13.0,0.045454545454545456,0.03747072599531616,0.007983819459229297,,,,,,,,inf,inf,45.0,14.0,0.04929577464788732,0.053003533568904596,-0.003707758921017275
554,Q9Z1M7,,1.7354664260193107,5.859952324195471,86.0,121.0,0.4230769230769231,0.10082063305978899,0.3222562900171341,1.733515597203956,8.30489864864865,120.0,105.0,0.36713286713286714,0.14084507042253522,0.22628779671033192,,,,,,,,,,,,,,,,,,,,,,0.7288053378927836,4.382601351351352,202.0,94.0,0.33098591549295775,0.23792697290930506,0.09305894258365269
555,P56399,,1.7352327228260123,5.859003143242029,86.0,121.0,0.4230769230769231,0.10082063305978899,0.3222562900171341,1.2689450606337023,6.018450184501845,142.0,142.0,0.4965034965034965,0.16666666666666666,0.3298368298368298,1.7319461881150018,9.523349797934442,87.0,91.0,0.3181818181818182,0.10175438596491228,0.2164274322169059,1.2631079249273311,9.782518450184503,151.0,116.0,0.40559440559440557,0.17681498829039813,0.22877941730400744,,,,,,,,,,,,,,
556,Q61646,TP,1.7333976952160053,5.851555555555556,86.0,121.0,0.4230769230769231,0.10082063305978899,0.3222562900171341,0.8069379611127825,4.369247787610619,197.0,170.0,0.5944055944055944,0.2312206572769953,0.36318493712859906,1.2476453104426222,6.807703703703703,130.0,135.0,0.47202797202797203,0.15204678362573099,0.31998118840224105,,,,,,,,,,,,,,,,,,,,,
557,Q8R1J9,TP,1.731893940108232,5.845459518599562,86.0,122.0,0.42657342657342656,0.10082063305978899,0.32575279351363756,1.4047083487882785,6.612314356435643,134.0,136.0,0.4755244755244755,0.1572769953051643,0.3182474802193112,,,,,,,,,,,,,,,0.8890206976846837,3.3573577680525166,171.0,92.0,0.3262411347517731,0.2007042253521127,0.1255369093996604,0.5221830375416062,3.797803217821782,252.0,108.0,0.38028169014084506,0.2968197879858657,0.08346190215497934
558,Q8K093,,1.7307281335976517,5.840737853988049,86.0,123.0,0.43006993006993005,0.10082063305978899,0.32924929701014105,2.6311526381494206,15.472126634549209,100.0,57.0,0.1993006993006993,0.11737089201877934,0.08192980728191995,1.5266760203987797,8.26032735775526,104.0,109.0,0.3811188811188811,0.1216374269005848,0.25948145421829627,2.424549923955188,21.88162422573985,98.0,54.0,0.1888111888111888,0.11475409836065574,0.07405709045053306,,,,,,,,1.5689450992896095,7.845836200963523,107.0,39.0,0.13732394366197184,0.12603062426383982,0.011293319398132023
