uniprot_id,description,pep_num,annotation,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
P50396,Gdi1 Rab GDP dissociation inhibitor alpha,1,,5928.0,2986.0,2450.0,2935.0,9446.0,4782.0,9719.0,4022.0,3238.0,3834.0
Q62219,Tgfb1i1 Transforming growth factor beta-1-induced transcript 1 protein,2,FP,5115.0,4153.0,4887.0,3479.0,8597.0,6416.0,11565.0,7052.0,10776.0,6718.0
P35762,Cd81 CD81 antigen,1,,4732.0,3395.0,3173.0,5516.0,5121.0,6594.0,8629.0,13545.0,24972.0,18076.0
Q8K3J1,Ndufs8 NADH dehydrogenase,1,FP,5299.0,2967.0,2128.0,5015.0,16668.0,9577.0,19672.0,11293.0,19301.0,9202.0
P63325,Rps10 40S ribosomal protein S10,1,FP,3097.0,3143.0,4478.0,3937.0,5534.0,3666.0,6728.0,4417.0,6052.0,3491.0
Q9CQC7,Ndufb4 NADH dehydrogenase,1,FP,13654.0,9102.0,11680.0,7439.0,26923.0,9440.0,19113.0,12309.0,19272.0,13481.0
Q99104,Myo5a Unconventional myosin-Va,9,,48361.0,28155.0,34187.0,30735.0,250319.0,157715.0,264286.0,154565.0,206339.0,139128.0
Q6NZJ6,Eif4g1 Eukaryotic translation initiation factor 4 gamma 1,10,,60490.0,47019.0,51731.0,44367.0,310805.0,160965.0,349303.0,160451.0,308079.0,242774.0
Q8K310,Matr3 Matrin-3,4,FP,8900.0,7277.0,8707.0,7801.0,14663.0,13947.0,22308.0,32695.0,70153.0,24032.0
Q61193,Rgl2 Ral guanine nucleotide dissociation stimulator-like 2,2,,6829.0,3834.0,5530.0,3250.0,17005.0,8403.0,17987.0,9117.0,14682.0,11905.0
Q8VC60,Glb1l Beta-galactosidase-1-like protein,3,TP,4535.0,1466.0,0.0,0.0,28054.0,22452.0,23041.0,25224.0,17530.0,12830.0
O08582,Gtpbp1 GTP-binding protein 1,4,,14024.0,12048.0,16478.0,8793.0,25954.0,18689.0,25845.0,19958.0,28545.0,21539.0
Q9JHW4,Eefsec Selenocysteine-specific elongation factor,3,FP,18431.0,16140.0,20136.0,9895.0,31056.0,25118.0,24731.0,14194.0,16789.0,14528.0
Q8CHT0,"Aldh4a1 Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",2,FP,15245.0,8688.0,12501.0,8460.0,24000.0,14419.0,22175.0,17681.0,21612.0,15692.0
Q9QXY6,Ehd3 EH domain-containing protein 3,2,,1327.0,3436.0,0.0,3332.0,8805.0,4074.0,6902.0,3081.0,2928.0,1664.0
Q64133,Maoa Amine oxidase,4,FP,56818.0,49177.0,37185.0,46061.0,153316.0,61480.0,103593.0,70312.0,117230.0,48527.0
Q6NSR8,Npepl1 Probable aminopeptidase NPEPL1,4,,13372.0,12337.0,19211.0,11317.0,28328.0,18689.0,30427.0,27146.0,38250.0,22123.0
Q9CZP5,Bcs1l Mitochondrial chaperone BCS1,2,FP,14922.0,11641.0,12446.0,5559.0,39174.0,12319.0,29887.0,16826.0,39449.0,24999.0
P56198,Cidec Cell death activator CIDE-3,1,TP,32230.0,28296.0,16825.0,10431.0,106496.0,62302.0,74176.0,22647.0,40690.0,9271.0
Q9D1A0,Aaed1 Thioredoxin-like protein AAED1,1,,2902.0,1446.0,1140.0,0.0,4092.0,3269.0,3971.0,0.0,3555.0,1620.0
O35643,Ap1b1 AP-1 complex subunit beta-1,2,,27279.0,20890.0,23117.0,25625.0,108215.0,36565.0,104776.0,61054.0,129308.0,111495.0
Q91XX3,Pcdhgb7 Protein Pcdhgb7,2,,3244.0,1637.0,1949.0,1340.0,8000.0,4211.0,6131.0,9543.0,12924.0,4924.0
Q3U2G2,Hspa4 Heat shock 70 kDa protein 4,4,,9703.0,9260.0,5505.0,5825.0,29117.0,14070.0,27717.0,19525.0,23398.0,22163.0
Q8VCC9,Spon1 Spondin-1,5,TP,11886.0,12657.0,15721.0,6784.0,15068.0,18091.0,23044.0,105789.0,328190.0,72843.0
O88325,"Naglu Alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB), isoform CRA_b",3,,5818.0,4159.0,4750.0,3765.0,33549.0,21860.0,43159.0,34277.0,56655.0,13841.0
P21958,Tap1 Antigen peptide transporter 1,5,TP,31218.0,24451.0,27772.0,23097.0,112425.0,78898.0,133556.0,346567.0,220982.0,111290.0
Q8CD76,Klc1 Kinesin light chain 1,5,,19483.0,14639.0,18843.0,14547.0,64447.0,39206.0,67143.0,33607.0,36051.0,35109.0
Q3TIR3,Ric8a Synembryn-A,2,,3255.0,1485.0,0.0,0.0,7263.0,3171.0,6863.0,1715.0,4046.0,2088.0
Q64735,Cr1l Complement component receptor 1-like protein,3,,17470.0,13013.0,13884.0,15831.0,122578.0,123686.0,232366.0,188499.0,264769.0,59284.0
Q9WV32,Arpc1b Actin-related protein 2/3 complex subunit 1B,2,FP,6026.0,5744.0,2989.0,3688.0,25685.0,12391.0,19707.0,14264.0,19125.0,15504.0
Q9R1J0,"Nsdhl Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",1,TP,35473.0,14612.0,10919.0,7436.0,124066.0,47284.0,83337.0,21453.0,25875.0,22350.0
O78196,"H2-Eb1 H-2 class II histocompatibility antigen, I-A beta chain",2,,18364.0,16409.0,22711.0,8329.0,29095.0,15805.0,27860.0,16245.0,32022.0,19148.0
Q9DBJ1,Pgam1 Phosphoglycerate mutase 1,1,,2251.0,1589.0,1231.0,0.0,4808.0,2969.0,3612.0,1771.0,1862.0,1915.0
Q8BU85,"Msrb3 Methionine-R-sulfoxide reductase B3, mitochondrial",1,TP,5262.0,4717.0,9429.0,9672.0,51389.0,41387.0,49995.0,31669.0,46860.0,22001.0
P14106,C1qb Complement C1q subcomponent subunit B,1,TP,4129.0,3893.0,3582.0,2328.0,26101.0,16890.0,33423.0,13392.0,17704.0,8060.0
P85094,Isoc2a Isochorismatase domain-containing protein 2A,1,FP,2486.0,1858.0,2183.0,1766.0,5944.0,1432.0,2718.0,2859.0,3361.0,3265.0
Q8R2Y8,"Ptrh2 Peptidyl-tRNA hydrolase 2, mitochondrial",1,FP,1606.0,1538.0,1765.0,1429.0,3296.0,1914.0,3180.0,3603.0,5247.0,2734.0
O70472,Tmem131 Transmembrane protein 131,7,,23318.0,15539.0,25016.0,11408.0,183365.0,154637.0,176054.0,149729.0,141367.0,76953.0
O35382,Exoc4 Exocyst complex component 4,6,,53769.0,48677.0,36419.0,21274.0,174057.0,114910.0,154027.0,54627.0,99963.0,59807.0
P70699,Gaa Lysosomal alpha-glucosidase,4,,6959.0,6870.0,8199.0,4305.0,37037.0,27250.0,39641.0,48146.0,73458.0,17253.0
Q9Z1Q2,Abhd16a Protein ABHD16A,3,,30796.0,26800.0,22389.0,15080.0,84007.0,38131.0,67143.0,29150.0,42827.0,39341.0
A0A075B6A0,Ighm Ig mu chain C region,2,,27834.0,20517.0,35553.0,62924.0,142154.0,75512.0,85124.0,108958.0,162791.0,38297.0
Q5FWK3,Arhgap1 Rho GTPase-activating protein 1,3,,17946.0,12277.0,14061.0,14199.0,76468.0,33471.0,75075.0,22893.0,38547.0,28235.0
Q8JZU0,Nudt13 Nucleoside diphosphate-linked moiety X motif 13,1,FP,10587.0,5161.0,8560.0,6615.0,42036.0,4538.0,13973.0,10387.0,12483.0,19032.0
O70435,Psma3 Proteasome subunit alpha type-3,2,FP,23452.0,17732.0,16780.0,16091.0,23705.0,19709.0,25289.0,21174.0,19081.0,17553.0
Q9EQQ2,Yipf5 Protein YIPF5,2,TP,6622.0,5069.0,3123.0,0.0,35700.0,17012.0,21099.0,14887.0,14649.0,5693.0
O70378,Emc8 ER membrane protein complex subunit 8,1,TP,2993.0,2877.0,6310.0,5373.0,26274.0,27136.0,33440.0,26099.0,20464.0,10308.0
Q9QZ88,Vps29 Vacuolar protein sorting-associated protein 29,2,,40161.0,40294.0,29866.0,32880.0,73061.0,44301.0,63706.0,52290.0,84726.0,41350.0
Q9CQX2,Cyb5b Cytochrome b5 type B,1,FP,7924.0,8873.0,5803.0,6452.0,18981.0,18182.0,23683.0,12418.0,17554.0,8769.0
F8VPK0,Ttc37 Protein Ttc37,10,,61754.0,53576.0,43118.0,24895.0,132668.0,97919.0,127902.0,46243.0,70847.0,39294.0
O09159,Man2b1 Lysosomal alpha-mannosidase,4,,16320.0,13151.0,13129.0,12015.0,76836.0,67921.0,96075.0,81421.0,123804.0,29027.0
Q9EQ32,Pik3ap1 Phosphoinositide 3-kinase adapter protein 1,2,,3079.0,0.0,0.0,0.0,10971.0,6635.0,17895.0,970.0,3901.0,3468.0
Q3U9G9,Lbr Lamin-B receptor,4,TP,45419.0,43982.0,31275.0,20957.0,138209.0,116489.0,94136.0,71399.0,126293.0,95018.0
Q80W47,Wipi2 WD repeat domain phosphoinositide-interacting protein 2,3,TP,15496.0,10561.0,7536.0,6715.0,25943.0,16745.0,27877.0,9275.0,11840.0,6036.0
Q8BG32,Psmd11 26S proteasome non-ATPase regulatory subunit 11,2,,6461.0,4501.0,4419.0,4982.0,20051.0,9920.0,26729.0,6646.0,13014.0,12251.0
Q9CQY5,Magt1 Magnesium transporter protein 1,4,TP,20425.0,16465.0,21248.0,17557.0,282349.0,257729.0,490594.0,669959.0,585389.0,135453.0
P03953,Cfd Complement factor D,1,TP,1338.0,1823.0,5221.0,1306.0,4797.0,3814.0,9304.0,28947.0,79931.0,11331.0
Q8R0J2,Mpdu1 Mannose-P-dolichol utilization defect 1 protein,1,,4471.0,1550.0,3321.0,0.0,39912.0,23707.0,33793.0,20930.0,29208.0,7208.0
Q9Z1R9,"Prss1 Protease, serine, 1 (Trypsin 1)",1,,543754.0,480095.0,585066.0,524131.0,638487.0,587966.0,488589.0,569951.0,484742.0,306059.0
Q9CRC0,Vkorc1 Vitamin K epoxide reductase complex subunit 1,1,TP,3986.0,3483.0,3438.0,3688.0,18186.0,8588.0,12153.0,17374.0,15425.0,12422.0
Q78XF5,Ostc Oligosaccharyltransferase complex subunit OSTC,1,TP,3362.0,4466.0,1883.0,0.0,9235.0,7712.0,6248.0,6194.0,8226.0,3724.0
Q9CR70,Lage3 EKC/KEOPS complex subunit Lage3,1,FP,7530.0,4594.0,5991.0,2893.0,10407.0,8120.0,9100.0,6711.0,11105.0,5892.0
A2AIX1,Sec16a Protein Sec16a,10,,48255.0,33960.0,39268.0,24619.0,178460.0,81909.0,162167.0,152478.0,297458.0,244107.0
Q9Z160,Cog1 Conserved oligomeric Golgi complex subunit 1,3,,7425.0,6073.0,7568.0,4719.0,55258.0,34781.0,63668.0,14728.0,31433.0,11769.0
P35235,Ptpn11 Tyrosine-protein phosphatase non-receptor type 11,4,,28906.0,25080.0,33452.0,25265.0,88194.0,42894.0,106806.0,51584.0,77837.0,66172.0
Q6P9R2,Oxsr1 Serine/threonine-protein kinase OSR1,3,,9349.0,7622.0,9100.0,6563.0,28374.0,14807.0,28340.0,12812.0,19981.0,20212.0
Q9DBE8,"Alg2 Alpha-1,3/1,6-mannosyltransferase ALG2",2,,14208.0,13315.0,11977.0,6527.0,33857.0,19942.0,28491.0,11713.0,14441.0,10243.0
O35465,Fkbp8 Peptidyl-prolyl cis-trans isomerase FKBP8,2,FP,9727.0,9083.0,9274.0,10122.0,32634.0,22464.0,41202.0,48065.0,68468.0,19274.0
Q3TA38,Tmem120b Transmembrane protein 120B,2,FP,4035.0,1447.0,3567.0,1558.0,20450.0,12321.0,14624.0,27926.0,14293.0,8887.0
Q9JHL1,Slc9a3r2 Na(+)/H(+) exchange regulatory cofactor NHE-RF2,3,FP,15613.0,11122.0,18737.0,11490.0,20976.0,21477.0,33710.0,29968.0,54159.0,33442.0
P40936,Inmt Indolethylamine N-methyltransferase,2,,29198.0,22139.0,38630.0,39771.0,45173.0,18142.0,37464.0,73645.0,48668.0,53034.0
Q9DD06,Rarres2 Retinoic acid receptor responder protein 2,1,TP,5282.0,3814.0,4032.0,1873.0,18441.0,14326.0,24113.0,16056.0,17373.0,4965.0
P41105,Rpl28 60S ribosomal protein L28,1,,4222.0,2224.0,2280.0,0.0,12121.0,8090.0,2604.0,3482.0,4490.0,4301.0
Q9Z1P6,Ndufa7 NADH dehydrogenase,1,FP,1595.0,0.0,1637.0,1588.0,2592.0,1176.0,1901.0,3874.0,4512.0,3200.0
Q8BU30,"Iars Isoleucine--tRNA ligase, cytoplasmic",8,,30833.0,28665.0,33976.0,17039.0,80692.0,67112.0,99140.0,49750.0,92280.0,60539.0
Q8BRK9,Man2a2 Alpha-mannosidase 2x,4,,12415.0,13878.0,15641.0,8032.0,152676.0,98215.0,141194.0,110481.0,165121.0,48182.0
F8VPT7,Sik2 Serine/threonine-protein kinase SIK2,6,,45072.0,42798.0,55878.0,25793.0,112028.0,72620.0,113978.0,66743.0,120197.0,94165.0
Q01853,Vcp Transitional endoplasmic reticulum ATPase,2,TP,8315.0,9171.0,4487.0,8277.0,13704.0,11719.0,14971.0,17093.0,22303.0,11286.0
Q8BZW8,Nhlrc2 NHL repeat-containing protein 2,3,,41912.0,37615.0,43029.0,32979.0,94268.0,65102.0,105618.0,67532.0,83650.0,41416.0
Q8C7K6,Pcyox1l Prenylcysteine oxidase-like,4,TP,33571.0,22981.0,26304.0,22359.0,175148.0,128186.0,182282.0,386386.0,374668.0,111168.0
Q8K348,Acvr1c Activin receptor type-1C,2,,4680.0,5067.0,5446.0,2436.0,24919.0,20565.0,25213.0,29271.0,30675.0,11736.0
Q3TJD7,Pdlim7 PDZ and LIM domain protein 7,2,,7265.0,6984.0,7456.0,4182.0,10836.0,10776.0,8945.0,5832.0,7139.0,4013.0
Q9CXA2,L3hypdh Trans-L-3-hydroxyproline dehydratase,2,,15829.0,12416.0,11799.0,12021.0,31195.0,21986.0,30796.0,19531.0,24720.0,12062.0
Q9D020,Nt5c3a Cytosolic 5'-nucleotidase 3A,2,,9457.0,5771.0,10490.0,8734.0,41156.0,18012.0,28229.0,13209.0,17781.0,13304.0
P14094,Atp1b1 Sodium/potassium-transporting ATPase subunit beta-1,1,,2017.0,1163.0,1981.0,0.0,3326.0,1824.0,3293.0,4916.0,6403.0,6367.0
Q9Z2U1,Psma5 Proteasome subunit alpha type-5,1,FP,17990.0,15137.0,12955.0,14821.0,31034.0,23610.0,35990.0,22190.0,25788.0,15789.0
Q9CPW4,Arpc5 Actin-related protein 2/3 complex subunit 5,1,FP,15176.0,12684.0,10209.0,13607.0,32389.0,16033.0,39423.0,25632.0,37727.0,25057.0
P62320,Snrpd3 Small nuclear ribonucleoprotein Sm D3,1,FP,2984.0,3053.0,5298.0,3362.0,4800.0,4699.0,7595.0,11587.0,18919.0,8432.0
Q9D0M5,"Dynll2 Dynein light chain 2, cytoplasmic",1,,23806.0,21330.0,25030.0,20196.0,43120.0,32540.0,49675.0,41377.0,47580.0,23022.0
Q6P9Q4,Fhod1 FH1/FH2 domain-containing protein 1,4,,9502.0,7818.0,6097.0,1007.0,28822.0,18798.0,23939.0,9802.0,18695.0,18430.0
P46735,Myo1b Unconventional myosin-Ib,6,,18273.0,12479.0,11415.0,8349.0,71349.0,47432.0,55604.0,22940.0,50854.0,34461.0
Q8K2W3,Txndc11 Thioredoxin domain-containing protein 11,3,TP,6319.0,0.0,3215.0,2471.0,88128.0,91738.0,73918.0,53050.0,51552.0,24589.0
Q61102,"Abcb7 ATP-binding cassette sub-family B member 7, mitochondrial",4,FP,25221.0,18006.0,18482.0,10524.0,46121.0,24475.0,31208.0,20626.0,28300.0,25624.0
Q8CE80,Cast Calpastatin,1,,0.0,1302.0,1581.0,1557.0,5766.0,3359.0,6872.0,4342.0,8492.0,5440.0
Q925N2,Sfxn2 Sideroflexin-2,1,FP,1501.0,1468.0,1839.0,1306.0,4508.0,2870.0,4363.0,1842.0,2713.0,2066.0
E9Q137,Tex264 Protein Tex264,1,TP,3034.0,2050.0,2766.0,2779.0,6294.0,4054.0,5024.0,5016.0,8077.0,7349.0
Q9EPR2,Pla2g12a Group XIIA secretory phospholipase A2,1,TP,6134.0,5783.0,5523.0,5857.0,60007.0,48322.0,33963.0,21314.0,21237.0,17594.0
P41160,Lep Leptin,1,TP,15090.0,9790.0,3609.0,5895.0,118025.0,94584.0,102009.0,11539.0,9650.0,3758.0
Q9D898,Arpc5l Actin-related protein 2/3 complex subunit 5-like protein,1,,3513.0,4417.0,4581.0,3448.0,6923.0,5487.0,9130.0,5876.0,10304.0,6762.0
Q61838,Pzp Pregnancy zone protein,7,TP,41322.0,36960.0,54809.0,66278.0,198521.0,37428.0,101590.0,115260.0,215393.0,189155.0
E9QKE4,Rab3gap2 Rab3 GTPase-activating protein non-catalytic subunit,7,,19176.0,15663.0,14663.0,11018.0,96098.0,52402.0,135539.0,37849.0,63748.0,30361.0
Q9ERK4,Cse1l Exportin-2,7,FP,44556.0,32140.0,31262.0,27660.0,160507.0,65802.0,126623.0,55643.0,137098.0,89997.0
Q8CFG0,Sulf2 Extracellular sulfatase Sulf-2,1,TP,7622.0,7140.0,10014.0,8624.0,339600.0,272553.0,353172.0,289779.0,323607.0,102167.0
Q9Z1M7,Large1 LARGE xylosyl- and glucuronyltransferase 1,2,,5532.0,4339.0,4957.0,3843.0,49087.0,40320.0,47337.0,28248.0,24299.0,13851.0
Q8R1F1,Fam129b Niban-like protein 1,4,,58786.0,39999.0,35201.0,27628.0,127443.0,68623.0,114758.0,49369.0,92441.0,57859.0
Q8BMA6,Srp68 Signal recognition particle subunit SRP68,3,TP,11324.0,7331.0,7150.0,6660.0,38411.0,17981.0,35447.0,13851.0,26129.0,15344.0
Q8QZR5,Gpt Alanine aminotransferase 1,3,,30989.0,31429.0,46768.0,38399.0,125738.0,80646.0,130626.0,80374.0,106233.0,70987.0
P46664,Adss Adenylosuccinate synthetase isozyme 2,1,FP,1736.0,0.0,0.0,0.0,1916.0,1222.0,3098.0,1945.0,2741.0,0.0
Q80WC7,Agfg2 Arf-GAP domain and FG repeat-containing protein 2,2,,14580.0,9591.0,8095.0,5932.0,27185.0,18151.0,33132.0,13122.0,19903.0,11091.0
Q9CRD2,Emc2 ER membrane protein complex subunit 2,2,TP,4673.0,3983.0,3469.0,5234.0,23711.0,25217.0,24746.0,26856.0,22239.0,13384.0
P31230,Aimp1 Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,2,TP,11493.0,12355.0,8432.0,6815.0,29072.0,28808.0,39938.0,17740.0,27110.0,17452.0
Q62048,Pea15 Astrocytic phosphoprotein PEA-15,1,,2514.0,2757.0,2567.0,4394.0,10025.0,4806.0,8909.0,4602.0,4465.0,3219.0
E9PXB7,Nedd4l E3 ubiquitin-protein ligase NEDD4-like,6,,43527.0,33423.0,30536.0,17959.0,131894.0,69108.0,122252.0,37515.0,46897.0,39592.0
P30999,Ctnnd1 Catenin delta-1,4,FP,10985.0,7067.0,7358.0,4010.0,30929.0,15740.0,34382.0,20815.0,40341.0,41831.0
Q9EPL0,Xylt2 Xylosyltransferase 2,3,TP,16614.0,11362.0,20949.0,22065.0,101139.0,94929.0,83338.0,73156.0,88745.0,39625.0
Q8BX80,Engase Cytosolic endo-beta-N-acetylglucosaminidase,4,,5692.0,4913.0,8659.0,2220.0,10776.0,5796.0,9879.0,9594.0,15508.0,12722.0
Q7TQK5,Ccdc93 Coiled-coil domain-containing protein 93,4,,12011.0,12004.0,11191.0,8433.0,38042.0,21443.0,43826.0,25540.0,54285.0,36251.0
Q60770,Stxbp3 Syntaxin-binding protein 3,3,,22039.0,17145.0,23540.0,14449.0,33532.0,26062.0,33954.0,32548.0,48376.0,26982.0
Q8BJ64,"Chdh Choline dehydrogenase, mitochondrial",5,FP,40565.0,33279.0,65136.0,41482.0,56123.0,38430.0,57367.0,74251.0,104951.0,86407.0
P46061,Rangap1 Ran GTPase-activating protein 1,3,FP,7232.0,7204.0,9621.0,7278.0,19424.0,15851.0,31447.0,31023.0,36982.0,23442.0
Q8C1F4,Csgalnact2 Chondroitin sulfate N-acetylgalactosaminyltransferase 2,1,,1179.0,1323.0,1383.0,0.0,4305.0,4287.0,6533.0,4033.0,6289.0,2089.0
Q6NVF9,Cpsf6 Cleavage and polyadenylation specificity factor subunit 6,3,FP,15113.0,14541.0,22223.0,14980.0,27318.0,31609.0,39824.0,48439.0,64712.0,32523.0
Q9Z0K8,Vnn1 Pantetheinase,1,,4134.0,2192.0,4909.0,1812.0,11754.0,7440.0,12038.0,20181.0,32825.0,9902.0
E9Q6E5,Srsf11 Protein Srsf11,3,,21927.0,22208.0,18891.0,18303.0,34686.0,40468.0,45314.0,58787.0,84762.0,35978.0
Q99K48,Nono Non-POU domain-containing octamer-binding protein,2,FP,25822.0,16442.0,23660.0,15414.0,34376.0,30463.0,53338.0,59879.0,127124.0,53314.0
Q2NL51,Gsk3a Glycogen synthase kinase-3 alpha,2,,12848.0,10730.0,12051.0,7920.0,24397.0,19184.0,25155.0,14470.0,22382.0,20971.0
Q62465,Vat1 Synaptic vesicle membrane protein VAT-1 homolog,2,FP,30480.0,18183.0,14286.0,19778.0,49035.0,23610.0,39127.0,25883.0,24721.0,14207.0
Q9QZ08,Nagk N-acetyl-D-glucosamine kinase,1,,11250.0,5591.0,7176.0,7495.0,19919.0,6254.0,13823.0,11260.0,14357.0,18577.0
Q3TA59,Jmjd8 JmjC domain-containing protein 8,2,TP,18605.0,17893.0,13580.0,14119.0,46211.0,42060.0,51489.0,30321.0,54933.0,11659.0
G3X987,"Gimap9 GTPase, IMAP family member 9, isoform CRA_a",1,,4376.0,3539.0,6365.0,2069.0,6873.0,5889.0,6927.0,2924.0,3464.0,2087.0
Q8VBT0,Tmx1 Thioredoxin-related transmembrane protein 1,1,TP,2969.0,3089.0,3596.0,5225.0,20928.0,15921.0,20297.0,30536.0,32425.0,19774.0
Q9JHB3,Timp4 Metalloproteinase inhibitor 4,1,TP,0.0,994.0,0.0,1450.0,2236.0,1606.0,2873.0,5336.0,3235.0,1335.0
Q8BIF0,Cd99l2 CD99 antigen-like protein 2,1,,2652.0,0.0,3390.0,1267.0,19837.0,21762.0,25901.0,18173.0,15533.0,5762.0
Q9DCF9,Ssr3 Translocon-associated protein subunit gamma,1,TP,1483.0,1675.0,1241.0,0.0,3814.0,2199.0,2389.0,1325.0,0.0,1826.0
Q9D6K5,Synj2bp Synaptojanin-2-binding protein,1,FP,3760.0,3270.0,5926.0,2736.0,10391.0,5110.0,13692.0,7394.0,15177.0,8916.0
P01887,B2m Beta-2-microglobulin,1,TP,4469.0,1441.0,2411.0,0.0,58743.0,35449.0,44823.0,31173.0,39740.0,11712.0
P62869,Tceb2 Transcription elongation factor B polypeptide 2,1,FP,6499.0,6976.0,6367.0,6694.0,15873.0,8434.0,15283.0,9466.0,10586.0,9192.0
E9Q557,Dsp Desmoplakin,17,,239788.0,147062.0,230184.0,146144.0,162196.0,228259.0,231947.0,190845.0,233461.0,159173.0
Q8C6K9,Col6a6 Collagen alpha-6(VI) chain,12,TP,69377.0,79449.0,165046.0,62692.0,125490.0,168257.0,233518.0,418922.0,697667.0,332949.0
Q8BL66,Eea1 Early endosome antigen 1,5,,21732.0,17887.0,29415.0,17768.0,67426.0,41729.0,76184.0,59822.0,84454.0,63451.0
Q01279,Egfr Epidermal growth factor receptor,4,TP,17715.0,17497.0,17467.0,17200.0,78857.0,59145.0,89207.0,60289.0,74962.0,29761.0
Q7TSH2,Phkb Phosphorylase b kinase regulatory subunit beta,7,,48947.0,38343.0,53777.0,31076.0,147239.0,78975.0,104749.0,92704.0,114007.0,62673.0
Q6PA06,Atl2 Atlastin-2,2,TP,48722.0,35511.0,49646.0,28571.0,93276.0,65428.0,97236.0,53540.0,85208.0,59762.0
Q9JIA7,Sphk2 Sphingosine kinase 2,2,TP,10340.0,7709.0,7493.0,6332.0,19061.0,11171.0,19685.0,11732.0,16411.0,13278.0
P97872,Fmo5 Dimethylaniline monooxygenase,3,TP,20654.0,18726.0,19639.0,15334.0,48488.0,29596.0,37480.0,35788.0,47468.0,29532.0
O08749,"Dld Dihydrolipoyl dehydrogenase, mitochondrial",4,FP,91961.0,71415.0,48292.0,44982.0,241672.0,58316.0,104441.0,57379.0,69906.0,124860.0
D3YZP9,Ccdc6 Coiled-coil domain-containing protein 6,1,,2341.0,2017.0,2414.0,1310.0,15723.0,4904.0,16687.0,4011.0,7712.0,10021.0
Q60759,"Gcdh Glutaryl-CoA dehydrogenase, mitochondrial",2,FP,13654.0,8474.0,7376.0,7764.0,43859.0,8436.0,18750.0,12025.0,15582.0,24625.0
Q78JE5,Fbxo22 F-box only protein 22,2,,4468.0,4705.0,5218.0,4742.0,12508.0,8801.0,10811.0,9769.0,14745.0,7906.0
P70236,Map2k6 Dual specificity mitogen-activated protein kinase kinase 6,1,FP,27549.0,25475.0,21601.0,14729.0,43524.0,32656.0,54611.0,33259.0,52005.0,35729.0
P49070,Camlg Calcium signal-modulating cyclophilin ligand,1,TP,3292.0,3398.0,5920.0,2338.0,12909.0,10162.0,14582.0,5523.0,9308.0,3561.0
P61213,Arl4a ADP-ribosylation factor-like protein 4A,1,FP,5438.0,6384.0,9660.0,5166.0,16939.0,10058.0,12264.0,15530.0,23352.0,13525.0
F8VPK5,Rock2 Rho-associated protein kinase,8,,22708.0,22010.0,31379.0,26737.0,106505.0,73423.0,119481.0,90334.0,148603.0,72591.0
P28660,Nckap1 Nck-associated protein 1,5,,62689.0,47480.0,46508.0,33138.0,104247.0,68945.0,117391.0,65469.0,104818.0,70703.0
Q9D2V7,Coro7 Coronin-7,5,,19446.0,14903.0,16970.0,14494.0,122954.0,76018.0,138962.0,84900.0,158133.0,41916.0
Q8BG67,Efr3a Protein EFR3 homolog A,5,,52381.0,49038.0,28863.0,26138.0,161832.0,94731.0,112235.0,41715.0,63325.0,48596.0
Q8JZQ2,Afg3l2 AFG3-like protein 2,4,FP,39183.0,22673.0,31302.0,18392.0,75052.0,44722.0,71643.0,37075.0,56165.0,43151.0
Q62318,Trim28 Transcription intermediary factor 1-beta,5,FP,9114.0,11413.0,18773.0,10505.0,24861.0,17801.0,27885.0,35722.0,79846.0,53312.0
Q9D6Z1,Nop56 Nucleolar protein 56,2,FP,7907.0,7641.0,10850.0,6795.0,17313.0,15680.0,21527.0,29478.0,42385.0,28681.0
Q9D0L4,Adck1 Uncharacterized aarF domain-containing protein kinase 1,2,TP,15583.0,13036.0,12070.0,5899.0,34423.0,21230.0,23732.0,9209.0,17294.0,10893.0
Q4PJX1,Odr4 Protein odr-4 homolog,3,,24595.0,26326.0,23033.0,17283.0,88323.0,48842.0,82714.0,46125.0,65729.0,45050.0
Q99LL3,Chst12 Carbohydrate sulfotransferase 12,1,,1380.0,0.0,0.0,0.0,3222.0,2703.0,3730.0,3433.0,4564.0,1469.0
Q9D2W5,Gramd3 GRAM domain-containing protein 3,1,,0.0,1255.0,0.0,0.0,1655.0,2423.0,3504.0,1774.0,1258.0,0.0
Q8VCF1,Cant1 Soluble calcium-activated nucleotidase 1,3,TP,9360.0,7465.0,9222.0,7344.0,87965.0,55950.0,102379.0,110031.0,157648.0,38342.0
Q9D517,Agpat3 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,4,TP,14800.0,13934.0,11708.0,13849.0,90253.0,43629.0,72466.0,171527.0,114560.0,54134.0
Q8QZR4,Oaf Out at first protein homolog,1,,1428.0,1681.0,1331.0,1112.0,13921.0,6686.0,13389.0,5752.0,10661.0,2545.0
Q61133,Gstt2 Glutathione S-transferase theta-2,1,FP,9512.0,9455.0,12200.0,8986.0,33308.0,8546.0,15681.0,13618.0,20744.0,26124.0
