uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
P26645,Marcks Myristoylated alanine-rich C-kinase substrate,3,,69123.0,120450.0,143205.0,73735.0,65137.0,95085.0,61717.0,50358.0,94699.0,101306.0,92046.0,99907.0,94299.0,180075.0,90227.0,28567.0
Q61398,Pcolce Procollagen C-endopeptidase enhancer 1,7,TP,183879.0,331727.0,362698.0,198639.0,175262.0,175187.0,130341.0,142471.0,223801.0,164876.0,232149.0,127935.0,121999.0,170686.0,113454.0,48724.0
P24369,Ppib Peptidyl-prolyl cis-trans isomerase B,4,TP,716455.0,920973.0,1139458.0,162922.0,219033.0,693812.0,564248.0,685598.0,963053.0,419025.0,462588.0,698079.0,503736.0,1280812.0,356927.0,262149.0
Q8BTM8,Flna Filamin-A,36,,1997546.0,2312774.0,2801572.0,998228.0,1364957.0,1946964.0,1754070.0,1460072.0,2189370.0,2757616.0,2426890.0,2178637.0,2200015.0,4472367.0,2018667.0,745534.0
P37040,Por NADPH--cytochrome P450 reductase,13,TP,573638.0,988657.0,1120228.0,80021.0,131764.0,307485.0,268572.0,315886.0,728943.0,90992.0,135805.0,541294.0,367566.0,962762.0,91484.0,48920.0
Q8C845,Efhd2 EF-hand domain-containing protein D2,3,,77854.0,63913.0,82122.0,74286.0,59231.0,143692.0,135347.0,118454.0,172177.0,108809.0,197010.0,85679.0,55407.0,110170.0,78446.0,34944.0
Q8R0P4,Aamdc Mth938 domain-containing protein,2,FP,38359.0,44535.0,56074.0,30284.0,14160.0,30626.0,20120.0,20229.0,43526.0,34129.0,37160.0,26867.0,23339.0,51250.0,24370.0,13965.0
Q9QZ85,Iigp1 Interferon-inducible GTPase 1,6,TP,72497.0,68574.0,88190.0,55217.0,32982.0,154665.0,101948.0,131510.0,231423.0,108101.0,207516.0,51081.0,45510.0,76921.0,46323.0,20342.0
Q8VEH3,Arl8a ADP-ribosylation factor-like protein 8A,1,,95305.0,83326.0,124759.0,84597.0,46907.0,119649.0,93488.0,98010.0,151571.0,85881.0,69308.0,89811.0,52101.0,147972.0,82686.0,41338.0
Q9D1L9,Lamtor5 Ragulator complex protein LAMTOR5,1,,20233.0,21587.0,25071.0,19495.0,10183.0,22224.0,18471.0,14835.0,25579.0,11912.0,19326.0,16050.0,15827.0,19273.0,13864.0,4931.0
Q8CIB5,Fermt2 Fermitin family homolog 2,11,FP,699405.0,644021.0,876403.0,535339.0,320242.0,541755.0,470289.0,575999.0,773813.0,500308.0,583090.0,775071.0,467084.0,986892.0,482112.0,428537.0
P48025,Syk Tyrosine-protein kinase SYK,11,,404857.0,351921.0,558164.0,405817.0,207557.0,986185.0,816050.0,878633.0,1154093.0,640741.0,1277595.0,505731.0,274920.0,680968.0,455988.0,213731.0
P54071,Idh2 Isocitrate dehydrogenase,8,FP,550863.0,483515.0,626258.0,458628.0,222043.0,428348.0,364660.0,463176.0,611918.0,412378.0,547913.0,380059.0,268616.0,622018.0,332251.0,206185.0
Q9DBB8,"Dhdh Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",2,,56710.0,55154.0,73856.0,31869.0,27451.0,21343.0,18654.0,20565.0,36696.0,29987.0,30654.0,26967.0,35586.0,60109.0,27366.0,13140.0
P97429,Anxa4 Annexin A4,4,,35367.0,44397.0,50189.0,23242.0,19851.0,34965.0,25071.0,26211.0,43517.0,25673.0,37025.0,28850.0,30830.0,39353.0,21623.0,19499.0
P51410,Rpl9 60S ribosomal protein L9,2,,450678.0,419212.0,553807.0,182373.0,263458.0,801991.0,300341.0,353978.0,380104.0,426644.0,434646.0,200649.0,250745.0,436459.0,186762.0,259947.0
P49817,Cav1 Caveolin-1,4,,492765.0,569765.0,1080411.0,249970.0,492978.0,359634.0,370368.0,335821.0,832873.0,411242.0,313626.0,749333.0,757880.0,1648945.0,405761.0,73266.0
O55143,Atp2a2 Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,9,TP,823971.0,703705.0,1106072.0,292794.0,377587.0,540763.0,473764.0,455564.0,810443.0,605974.0,480516.0,550776.0,615788.0,1070447.0,341471.0,276220.0
Q501J6,Ddx17 Probable ATP-dependent RNA helicase DDX17,7,FP,302399.0,339108.0,470333.0,195888.0,169241.0,536523.0,360792.0,451699.0,502843.0,284086.0,474027.0,330406.0,218643.0,393022.0,243396.0,185203.0
Q922I7,Ptbp1 Polypyrimidine tract-binding protein 1,6,FP,750533.0,780540.0,1072552.0,474261.0,455003.0,548129.0,463976.0,545879.0,714557.0,600018.0,637805.0,432429.0,494781.0,525488.0,360332.0,179481.0
O70318,Epb41l2 Band 4.1-like protein 2,13,,563681.0,838079.0,1119907.0,270392.0,448612.0,253390.0,255288.0,241531.0,510386.0,395981.0,319231.0,431897.0,500427.0,895771.0,290763.0,174294.0
O08795,Prkcsh Glucosidase 2 subunit beta,7,TP,437638.0,1040721.0,1071387.0,91689.0,114365.0,296168.0,252606.0,309700.0,644930.0,66558.0,176873.0,627007.0,478163.0,1120033.0,87740.0,65301.0
Q99JY0,"Hadhb Trifunctional enzyme subunit beta, mitochondrial",8,TP,705898.0,879884.0,980280.0,327422.0,372220.0,452570.0,329863.0,398293.0,571755.0,416396.0,531428.0,270554.0,339893.0,685840.0,275244.0,245139.0
Q99JZ4,"Sar1a SAR1 gene homolog A (S. cerevisiae), isoform CRA_b",2,,437443.0,478615.0,646092.0,273241.0,316632.0,161746.0,165520.0,152907.0,242231.0,289175.0,204627.0,208713.0,284027.0,435105.0,203058.0,85381.0
Q9CQC9,Sar1b GTP-binding protein SAR1b,2,TP,45950.0,60317.0,67412.0,26902.0,33879.0,23765.0,21571.0,17247.0,32526.0,37894.0,24467.0,26020.0,28197.0,55959.0,21316.0,14614.0
Q6ZWZ7,Rpl17 60S ribosomal protein L17,2,,34899.0,34566.0,45849.0,23966.0,24945.0,72398.0,31996.0,34961.0,41405.0,29552.0,37474.0,25087.0,26598.0,32602.0,20540.0,20234.0
P61750,Arf4 ADP-ribosylation factor 4,1,,38657.0,46962.0,64566.0,39213.0,30341.0,43941.0,31953.0,36299.0,64316.0,38149.0,62393.0,36155.0,35942.0,60832.0,36414.0,18592.0
F6YVP7,Gm10260 Protein Gm10260,4,,63311.0,49401.0,82840.0,52987.0,31529.0,111775.0,66756.0,65801.0,101620.0,62464.0,75037.0,40660.0,41255.0,68414.0,41234.0,41025.0
Q80Y14,"Glrx5 Glutaredoxin-related protein 5, mitochondrial",2,FP,87763.0,105043.0,111197.0,81427.0,47816.0,62012.0,52724.0,56726.0,116619.0,60899.0,83570.0,70406.0,61015.0,120743.0,65674.0,31769.0
Q00623,Apoa1 Apolipoprotein A-I,6,TP,498508.0,542575.0,695713.0,363847.0,201210.0,331096.0,197265.0,209605.0,639140.0,266461.0,484950.0,822621.0,729101.0,1170400.0,533137.0,211608.0
Q9CRB2,Nhp2 H/ACA ribonucleoprotein complex subunit 2,2,FP,14190.0,17573.0,19437.0,10177.0,8879.0,13770.0,17515.0,14802.0,20506.0,13405.0,15265.0,18966.0,15171.0,22951.0,13729.0,9285.0
A0A087WSP5,Stat1 Signal transducer and activator of transcription,13,FP,636864.0,636676.0,754770.0,458012.0,336336.0,1369225.0,763920.0,1274009.0,1497318.0,862454.0,1142189.0,421120.0,385561.0,574971.0,404354.0,238080.0
Q9Z2G9,Htatip2 Oxidoreductase HTATIP2,4,FP,250115.0,444362.0,512533.0,18478.0,40634.0,131846.0,110949.0,142340.0,349567.0,15576.0,42224.0,181359.0,143920.0,449113.0,29530.0,14951.0
Q60994,Adipoq Adiponectin,5,TP,219647.0,494939.0,451976.0,56222.0,55515.0,195464.0,278745.0,236611.0,385255.0,59940.0,78878.0,301479.0,206484.0,521991.0,44349.0,34189.0
P86048,Rpl10l 60S ribosomal protein L10-like,3,,71871.0,63414.0,91691.0,46597.0,35308.0,131018.0,75561.0,101077.0,95356.0,57032.0,72750.0,37495.0,29084.0,73913.0,30693.0,39911.0
Q9D6Z1,Nop56 Nucleolar protein 56,7,FP,301891.0,333659.0,457558.0,143393.0,180640.0,615649.0,845155.0,446964.0,631084.0,352516.0,526313.0,344644.0,259375.0,446318.0,288744.0,156896.0
Q9D154,Serpinb1a Leukocyte elastase inhibitor A,4,TP,74376.0,96298.0,123932.0,64171.0,40704.0,95737.0,87529.0,92218.0,160403.0,90502.0,184940.0,77452.0,73325.0,118806.0,81515.0,38642.0
Q9ER41,Tor1b Torsin-1B,5,TP,533499.0,680907.0,911145.0,62105.0,96839.0,347226.0,316981.0,350147.0,764241.0,66589.0,130793.0,560593.0,323093.0,944476.0,74114.0,54490.0
P35550,Fbl rRNA 2'-O-methyltransferase fibrillarin,4,FP,144204.0,162338.0,222993.0,55078.0,78260.0,113106.0,163762.0,103312.0,214063.0,125609.0,178791.0,116171.0,99341.0,190029.0,121050.0,46918.0
Q8BH95,"Echs1 Enoyl-CoA hydratase, mitochondrial",5,FP,208170.0,225657.0,282164.0,177926.0,103463.0,138030.0,118170.0,168085.0,261081.0,139349.0,205776.0,177441.0,151435.0,268331.0,149868.0,94213.0
P61255,Rpl26 60S ribosomal protein L26,2,,132936.0,98119.0,153793.0,101313.0,71897.0,487956.0,128207.0,198613.0,139617.0,165731.0,136709.0,63948.0,63436.0,81225.0,46747.0,82453.0
E9Q7G0,Numa1 Protein Numa1,31,FP,1054747.0,1224018.0,1690443.0,705236.0,717346.0,1904059.0,1008968.0,1371662.0,1427946.0,1285921.0,1487166.0,1117746.0,1129103.0,2008001.0,1006504.0,777971.0
Q9QZD8,Slc25a10 Mitochondrial dicarboxylate carrier,4,FP,412929.0,353306.0,473968.0,393149.0,216568.0,2290713.0,540585.0,1299323.0,698238.0,291632.0,560231.0,231463.0,216285.0,410514.0,142806.0,655337.0
P82349,Sgcb Beta-sarcoglycan,4,,413513.0,296726.0,503064.0,60519.0,83332.0,332071.0,201341.0,268588.0,447290.0,120060.0,96907.0,406303.0,215442.0,367151.0,99007.0,44390.0
Q9D892,Itpa Inosine triphosphate pyrophosphatase,3,,71894.0,55374.0,70343.0,54711.0,28535.0,50264.0,59128.0,46355.0,87189.0,59055.0,70813.0,51455.0,38757.0,86014.0,47676.0,22644.0
P07901,Hsp90aa1 Heat shock protein HSP 90-alpha,8,FP,734209.0,909138.0,1189310.0,374619.0,369843.0,500286.0,428853.0,405231.0,667577.0,640267.0,539410.0,568969.0,473400.0,848521.0,345914.0,166014.0
Q9D1A2,Cndp2 Cytosolic non-specific dipeptidase,7,,354981.0,386164.0,505011.0,221300.0,193477.0,301682.0,246893.0,206737.0,381947.0,330651.0,368291.0,303925.0,334805.0,550904.0,288712.0,109682.0
P45952,"Acadm Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",7,FP,1136772.0,809160.0,1118082.0,814325.0,373815.0,499521.0,541654.0,602900.0,1343244.0,668287.0,1013932.0,668900.0,446173.0,1212084.0,634072.0,264335.0
P09411,Pgk1 Phosphoglycerate kinase 1,4,,122500.0,109373.0,140173.0,79296.0,57035.0,89044.0,73751.0,61730.0,133671.0,103051.0,125970.0,91176.0,101635.0,174207.0,94193.0,69814.0
Q8R0Y6,Aldh1l1 Cytosolic 10-formyltetrahydrofolate dehydrogenase,14,,328820.0,461345.0,481912.0,230382.0,157818.0,304324.0,275370.0,273625.0,746604.0,190683.0,302696.0,342910.0,295382.0,505785.0,225767.0,105865.0
P16330,"Cnp 2',3'-cyclic-nucleotide 3'-phosphodiesterase",8,,375559.0,324697.0,346068.0,326116.0,147861.0,352650.0,366613.0,286890.0,540190.0,311708.0,552206.0,454936.0,296486.0,595170.0,344220.0,163211.0
P07310,Ckm Creatine kinase M-type,6,,221529.0,92216.0,138174.0,80117.0,67618.0,454705.0,314914.0,105078.0,386593.0,452338.0,398360.0,83129.0,89398.0,308213.0,103293.0,457307.0
Q9JHH9,Copz2 Coatomer subunit zeta-2,3,TP,80874.0,71495.0,83464.0,77506.0,44451.0,61450.0,55585.0,64491.0,102978.0,55049.0,82911.0,61018.0,44954.0,81510.0,47351.0,22177.0
P10639,Txn Thioredoxin,2,TP,62659.0,147228.0,170628.0,30883.0,29226.0,80904.0,98153.0,73201.0,213487.0,34185.0,48718.0,110535.0,75886.0,246689.0,77365.0,24252.0
V9GX76,Myo6 Unconventional myosin-VI,17,,578102.0,926030.0,1079587.0,110952.0,159963.0,352428.0,525301.0,429104.0,1229114.0,185890.0,321650.0,665835.0,424012.0,1407021.0,338594.0,98153.0
Q99KC8,Vwa5a von Willebrand factor A domain-containing protein 5A,11,,549366.0,795281.0,961620.0,377352.0,447033.0,456516.0,508133.0,500098.0,741700.0,559603.0,571603.0,537661.0,480203.0,787422.0,426773.0,298694.0
Q8C6B0,Mettl7a1 Protein Mettl7a1,1,,24779.0,23386.0,42599.0,18272.0,12533.0,24768.0,19387.0,25662.0,30021.0,18547.0,20366.0,25549.0,18666.0,49448.0,18076.0,12413.0
P14685,Psmd3 26S proteasome non-ATPase regulatory subunit 3,10,,493768.0,417074.0,581991.0,259417.0,264049.0,1677333.0,707441.0,993571.0,712394.0,566537.0,557031.0,277660.0,254580.0,504581.0,204458.0,463696.0
P32921,"Wars Tryptophan--tRNA ligase, cytoplasmic",7,,211551.0,207974.0,323640.0,204685.0,116319.0,397464.0,268157.0,354037.0,504590.0,244764.0,373560.0,221039.0,150450.0,316893.0,205683.0,129872.0
Q9D7B6,"Acad8 Isobutyryl-CoA dehydrogenase, mitochondrial",5,FP,309988.0,281511.0,361178.0,268528.0,156130.0,139459.0,131354.0,151845.0,223813.0,175298.0,180535.0,139238.0,140644.0,264624.0,132848.0,75555.0
Q921H8,"Acaa1a 3-ketoacyl-CoA thiolase A, peroxisomal",1,,36161.0,34052.0,49082.0,26097.0,15398.0,26866.0,19248.0,17136.0,46348.0,18988.0,14123.0,24290.0,18098.0,37411.0,22538.0,8855.0
D3Z3N4,Hnrnph3 Protein Hnrnph3,5,,298082.0,331658.0,502373.0,206675.0,198979.0,138109.0,139144.0,141506.0,237847.0,200701.0,209478.0,206577.0,263592.0,413171.0,216564.0,77699.0
Q91VT4,Cbr4 Carbonyl reductase family member 4,4,FP,187610.0,222266.0,342779.0,97968.0,108154.0,124451.0,99825.0,113193.0,169498.0,123706.0,115469.0,101732.0,98174.0,155115.0,74040.0,51312.0
Q9CZX9,Emc4 ER membrane protein complex subunit 4,3,TP,129954.0,170770.0,210800.0,18293.0,35933.0,130227.0,48035.0,56126.0,141766.0,30366.0,33192.0,131946.0,115064.0,243410.0,24667.0,16142.0
Q8R1Q8,Dync1li1 Cytoplasmic dynein 1 light intermediate chain 1,7,,225599.0,188052.0,221818.0,208982.0,115839.0,271204.0,262113.0,234187.0,409425.0,184529.0,379648.0,268839.0,194010.0,390553.0,247560.0,97111.0
Q9JJZ2,Tuba8 Tubulin alpha-8 chain,1,,36618.0,32020.0,42931.0,21825.0,16640.0,20501.0,20084.0,15962.0,38447.0,30738.0,38077.0,20917.0,23892.0,40450.0,20771.0,20242.0
Q8R1V4,Tmed4 Transmembrane emp24 domain-containing protein 4,2,TP,91225.0,221726.0,232008.0,26926.0,24308.0,68411.0,64421.0,74598.0,129415.0,21456.0,34256.0,172519.0,135790.0,273872.0,29432.0,14431.0
Q8CGC7,Eprs Bifunctional glutamate/proline--tRNA ligase,22,,1170225.0,1205493.0,1612101.0,723853.0,735276.0,874369.0,772553.0,856405.0,1283259.0,1206887.0,972895.0,814505.0,780679.0,1278451.0,601576.0,406475.0
P52430,Pon1 Serum paraoxonase/arylesterase 1,5,TP,242972.0,316258.0,377723.0,200138.0,125424.0,126029.0,124461.0,129391.0,287489.0,132566.0,156240.0,276846.0,224490.0,422179.0,187799.0,67258.0
Q3UD01,Atxn7l3b Putative ataxin-7-like protein 3B,1,,23381.0,25404.0,26682.0,20274.0,15388.0,25454.0,16996.0,25100.0,35880.0,15480.0,28497.0,17646.0,17559.0,24691.0,16182.0,10126.0
Q9JKF1,Iqgap1 Ras GTPase-activating-like protein IQGAP1,22,FP,1003302.0,1235747.0,1546710.0,640146.0,720129.0,1536922.0,998633.0,1251651.0,1385235.0,1197839.0,1565002.0,822256.0,939335.0,1662685.0,892590.0,488329.0
P19246,Nefh Neurofilament heavy polypeptide,17,,521299.0,308027.0,411136.0,445907.0,200512.0,731687.0,516510.0,651970.0,689829.0,548024.0,840202.0,989410.0,447714.0,1148998.0,588263.0,441027.0
Q8VDN2,Atp1a1 Sodium/potassium-transporting ATPase subunit alpha-1,9,,282601.0,301265.0,333442.0,118575.0,196975.0,154712.0,180861.0,124158.0,236836.0,363442.0,237323.0,225485.0,305958.0,436596.0,198848.0,83216.0
Q8BFP9,Pdk1,7,FP,255058.0,194984.0,257281.0,198205.0,100964.0,223027.0,144296.0,327944.0,368079.0,143019.0,287442.0,141833.0,107378.0,217724.0,132123.0,129988.0
Q9DCX2,"Atp5h ATP synthase subunit d, mitochondrial",2,FP,8731.0,9399.0,12474.0,6696.0,5793.0,6098.0,5425.0,3653.0,11569.0,5431.0,7978.0,6451.0,6962.0,11380.0,6222.0,2889.0
Q9D880,Timm50 Mitochondrial import inner membrane translocase subunit TIM50,5,FP,119716.0,103111.0,136050.0,134324.0,49004.0,115787.0,83028.0,113933.0,186789.0,92406.0,144089.0,72650.0,51836.0,106159.0,64214.0,38611.0
P62743,Ap2s1 AP-2 complex subunit sigma,3,,122743.0,189397.0,173826.0,71201.0,99111.0,66134.0,68424.0,73993.0,107903.0,110270.0,66083.0,93376.0,93377.0,139048.0,67850.0,32229.0
Q8K1B8,Fermt3 Fermitin family homolog 3,9,,726690.0,706371.0,892910.0,670825.0,373040.0,2159299.0,1243607.0,1765877.0,1630413.0,934656.0,1769468.0,797883.0,480955.0,933602.0,743873.0,556862.0
Q8C5P7,Tdrp Testis development-related protein,3,FP,11721.0,33044.0,34583.0,3952.0,901.0,13457.0,13863.0,12940.0,45661.0,581.0,4191.0,19952.0,14983.0,36584.0,0.0,0.0
Q8BJS4,Sun2 SUN domain-containing protein 2,10,FP,866916.0,1570546.0,1715801.0,176658.0,265290.0,870352.0,720965.0,771409.0,1182106.0,316259.0,353856.0,1628194.0,1149128.0,2482887.0,363496.0,153836.0
P81117,Nucb2 Nucleobindin-2,6,TP,658977.0,1068281.0,1199359.0,84944.0,119000.0,508524.0,380142.0,436010.0,844357.0,72442.0,159762.0,702942.0,518918.0,1448603.0,95896.0,69946.0
Q9CX34,Sugt1 Protein SGT1 homolog,5,FP,263536.0,311584.0,415333.0,197852.0,159299.0,167720.0,169529.0,149873.0,224291.0,227221.0,256481.0,123320.0,167984.0,237443.0,153195.0,53793.0
P07214,Sparc SPARC,6,TP,409039.0,770889.0,774090.0,57902.0,85111.0,172769.0,186615.0,180223.0,381550.0,35011.0,68503.0,200916.0,161919.0,370844.0,30422.0,25341.0
Q9Z2V4,"Pck1 Phosphoenolpyruvate carboxykinase, cytosolic",9,TP,317854.0,372171.0,424297.0,250572.0,178581.0,224063.0,243668.0,246411.0,629662.0,235005.0,344959.0,375645.0,322423.0,632172.0,296547.0,172352.0
Q9D051,"Pdhb Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",5,FP,563618.0,363034.0,460564.0,374964.0,190330.0,202513.0,198266.0,241912.0,449229.0,219728.0,212683.0,170362.0,170313.0,265501.0,162669.0,100540.0
P54116,Stom Erythrocyte band 7 integral membrane protein,4,,46088.0,45988.0,56359.0,35100.0,31024.0,72898.0,42648.0,50464.0,62712.0,48102.0,40948.0,57941.0,41824.0,67814.0,40060.0,28042.0
P62082,Rps7 40S ribosomal protein S7,4,FP,691792.0,532292.0,1005717.0,518543.0,400523.0,1227041.0,657448.0,864194.0,1002899.0,735542.0,992637.0,509811.0,482629.0,703344.0,445052.0,323738.0
Q923B6,Steap4 Metalloreductase STEAP4,7,,725202.0,705549.0,985747.0,270832.0,465940.0,385427.0,359715.0,346649.0,585010.0,681415.0,447305.0,343310.0,385229.0,748454.0,257212.0,109197.0
P31230,Aimp1 Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,2,TP,23678.0,29517.0,33569.0,16077.0,17612.0,24980.0,18135.0,26515.0,43538.0,31370.0,30242.0,19394.0,17467.0,39578.0,18864.0,9335.0
Q7TMF3,Ndufa12 NADH dehydrogenase,2,FP,92301.0,94495.0,142963.0,73116.0,45988.0,51486.0,52171.0,41870.0,71802.0,62927.0,75953.0,55177.0,66535.0,71591.0,33366.0,16475.0
P45878,Fkbp2 Peptidyl-prolyl cis-trans isomerase FKBP2,1,TP,14973.0,33772.0,32653.0,3948.0,2200.0,7094.0,7154.0,9645.0,21062.0,0.0,0.0,21202.0,15371.0,41974.0,0.0,0.0
Q8VHE0,Sec63 Translocation protein SEC63 homolog,10,TP,374763.0,646623.0,747880.0,112727.0,127737.0,429243.0,355293.0,436625.0,791371.0,140538.0,227686.0,535014.0,296513.0,869270.0,131796.0,88595.0
Q99L88,Sntb1 Beta-1-syntrophin,6,,323487.0,291793.0,330449.0,243140.0,168163.0,179945.0,159034.0,216404.0,336192.0,157324.0,184999.0,230932.0,202833.0,311919.0,161354.0,104927.0
Q8R081,Hnrnpl Heterogeneous nuclear ribonucleoprotein L,10,FP,479050.0,646604.0,765893.0,298684.0,306179.0,533602.0,509663.0,489979.0,611010.0,456804.0,489837.0,458464.0,359762.0,512880.0,387962.0,247602.0
Q9WVB0,Rbpms RNA-binding protein with multiple splicing,3,FP,63215.0,72155.0,83975.0,56469.0,35521.0,50210.0,45295.0,54541.0,77792.0,46705.0,62255.0,67429.0,57469.0,90700.0,51062.0,20597.0
Q62186,Ssr4 Translocon-associated protein subunit delta,3,TP,259571.0,177219.0,259165.0,334279.0,130324.0,408539.0,287242.0,425182.0,502215.0,217958.0,381471.0,291296.0,141773.0,380940.0,253102.0,132959.0
F8VQJ3,Lamc1 Laminin subunit gamma-1,21,TP,1214849.0,2135918.0,2376955.0,106070.0,244382.0,750059.0,543084.0,594357.0,1220058.0,224466.0,269536.0,997783.0,769330.0,1690638.0,311689.0,113669.0
P58252,Eef2 Elongation factor 2,13,FP,662849.0,832475.0,1016395.0,539473.0,405626.0,868992.0,636849.0,710415.0,1011958.0,529746.0,847058.0,581397.0,456905.0,770280.0,530994.0,301320.0
P28352,Apex1 DNA-(apurinic or apyrimidinic site) lyase,4,TP,143497.0,162075.0,160366.0,93319.0,72169.0,351775.0,297337.0,405985.0,363632.0,261133.0,337261.0,337634.0,142199.0,288725.0,189597.0,294004.0
Q8CI94,"Pygb Glycogen phosphorylase, brain form",9,,728360.0,479031.0,569850.0,507837.0,217360.0,349862.0,321974.0,392990.0,705235.0,229302.0,296314.0,347628.0,252395.0,496718.0,265169.0,106946.0
P21619,Lmnb2 Lamin-B2,6,FP,46229.0,84196.0,109143.0,16974.0,50488.0,19967.0,21194.0,21807.0,35915.0,50250.0,34432.0,47572.0,77660.0,91961.0,39003.0,12117.0
Q9ESU7,Slc1a5 Amino acid transporter,7,,710998.0,738748.0,838714.0,285107.0,521155.0,193233.0,206766.0,197198.0,375402.0,425903.0,254908.0,301597.0,422011.0,715053.0,215223.0,116305.0
Q9DBS1,Tmem43 Transmembrane protein 43,4,TP,143589.0,304725.0,245697.0,51676.0,80265.0,92393.0,87044.0,140619.0,224333.0,59812.0,57720.0,210973.0,151662.0,498363.0,59102.0,26115.0
P08249,"Mdh2 Malate dehydrogenase, mitochondrial",4,FP,44532.0,32146.0,49881.0,34925.0,20004.0,36608.0,34350.0,38560.0,57561.0,30216.0,48238.0,31017.0,26234.0,45847.0,29894.0,28803.0
Q99L04,Dhrs1 Dehydrogenase/reductase SDR family member 1,5,TP,137422.0,92381.0,154871.0,128100.0,51321.0,227858.0,159756.0,185451.0,218834.0,98953.0,184195.0,91649.0,59437.0,95948.0,61155.0,45251.0
E9PYB0,Ahnak2 Protein Ahnak2,4,,115456.0,170525.0,173873.0,99644.0,77019.0,122890.0,92201.0,123245.0,134021.0,107241.0,137410.0,188661.0,200697.0,348541.0,128226.0,66091.0
Q8K3H0,Appl1 DCC-interacting protein 13-alpha,9,FP,362400.0,388990.0,395371.0,206529.0,212877.0,199204.0,193934.0,222865.0,348454.0,289846.0,249172.0,248827.0,272298.0,378462.0,221456.0,104918.0
Q6PHZ2,Camk2d Calcium/calmodulin-dependent protein kinase type II subunit delta,6,,137393.0,132711.0,200332.0,96280.0,69978.0,103365.0,133649.0,79654.0,188412.0,136277.0,139032.0,129039.0,86726.0,218282.0,94338.0,36919.0
Q00897,Serpina1d Alpha-1-antitrypsin 1-4,3,TP,186858.0,132066.0,205796.0,145315.0,66203.0,144665.0,97571.0,127016.0,175168.0,80276.0,141977.0,173052.0,124800.0,211311.0,117691.0,79764.0
P68181,Prkacb cAMP-dependent protein kinase catalytic subunit beta,4,FP,42086.0,28998.0,44864.0,33854.0,18659.0,57003.0,35572.0,55541.0,61683.0,28438.0,57783.0,22284.0,21701.0,30311.0,15863.0,26328.0
P35293,Rab18 Ras-related protein Rab-18,4,,269958.0,202919.0,289535.0,216157.0,117029.0,224009.0,181885.0,223755.0,335823.0,148025.0,243796.0,188772.0,138795.0,262380.0,150676.0,90495.0
Q9DAS9,Gng12 Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,1,,10180.0,7792.0,8480.0,7351.0,6082.0,8197.0,11188.0,4518.0,9449.0,9486.0,7432.0,7733.0,7799.0,10031.0,5412.0,2196.0
Q3UQ28,Pxdn Peroxidasin homolog,19,TP,1137821.0,2044755.0,2319086.0,130872.0,248066.0,844866.0,756710.0,794267.0,1289820.0,131732.0,251791.0,503007.0,349457.0,743826.0,145402.0,84154.0
O88990,Actn3 Alpha-actinin-3,9,,60246.0,79042.0,53660.0,42119.0,31926.0,248290.0,288248.0,68522.0,212775.0,759863.0,329469.0,64647.0,60306.0,484611.0,110086.0,123762.0
P80318,Cct3 T-complex protein 1 subunit gamma,8,,250539.0,253179.0,344050.0,199935.0,144074.0,296685.0,173887.0,261938.0,281236.0,204553.0,247270.0,161253.0,166793.0,237667.0,131145.0,111962.0
Q9D1I6,"Mrpl14 39S ribosomal protein L14, mitochondrial",2,FP,52951.0,41061.0,56309.0,35424.0,26460.0,58158.0,42568.0,55016.0,76614.0,34902.0,51004.0,26460.0,22556.0,41191.0,22486.0,21280.0
Q9D6K5,Synj2bp Synaptojanin-2-binding protein,1,FP,10808.0,13178.0,13244.0,7121.0,7606.0,5320.0,6293.0,6897.0,10590.0,5787.0,8496.0,9315.0,9315.0,11204.0,5099.0,3551.0
Q9CXY9,Pigk GPI-anchor transamidase,6,TP,111997.0,95165.0,187019.0,82191.0,52422.0,174793.0,124179.0,157372.0,189959.0,70885.0,127784.0,165582.0,91262.0,174642.0,69489.0,34422.0
O70152,Dpm1 Dolichol-phosphate mannosyltransferase subunit 1,3,TP,425200.0,275687.0,457998.0,318188.0,219963.0,397979.0,253726.0,332465.0,383011.0,251397.0,310108.0,160195.0,168812.0,247344.0,147296.0,115960.0
P62259,Ywhae 14-3-3 protein epsilon,2,FP,42709.0,45211.0,62373.0,23541.0,22528.0,37807.0,31125.0,28206.0,60030.0,33766.0,42142.0,39914.0,41389.0,73690.0,32409.0,18820.0
O55135,Eif6 Eukaryotic translation initiation factor 6,2,FP,7091.0,4909.0,8430.0,4917.0,2730.0,6793.0,6010.0,7551.0,8159.0,2934.0,6926.0,4204.0,5801.0,7913.0,5487.0,3038.0
