uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
P82348,Sgcg Gamma-sarcoglycan,3,,114002.0,12948.0,186774.0,5668.0,25864.0,26595.0,24659.0,9869.0,12309.0,12232.0,19917.0,24751.0,24119.0,20558.0,21181.0,26319.0
O55003,Bnip3 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3,3,FP,30988.0,31587.0,95094.0,41304.0,23915.0,144347.0,157725.0,51386.0,64185.0,37113.0,43923.0,34252.0,84941.0,73207.0,48429.0,55724.0
Q9CR61,Ndufb7 NADH dehydrogenase,2,FP,38592.0,15642.0,68019.0,26212.0,22883.0,86905.0,31178.0,17707.0,24757.0,20969.0,38732.0,21453.0,51839.0,24955.0,23051.0,53166.0
A3KFX0,Nt5c1a Cytosolic 5'-nucleotidase 1A,5,,34753.0,38489.0,92667.0,31265.0,30410.0,50239.0,36607.0,20762.0,25450.0,20067.0,42696.0,50089.0,39382.0,50395.0,39613.0,42746.0
Q8CHP8,Pgp Glycerol-3-phosphate phosphatase,3,,81022.0,43805.0,182459.0,58391.0,45595.0,191277.0,70013.0,45917.0,103284.0,47275.0,73126.0,43919.0,181574.0,68666.0,82958.0,73135.0
P35700,Prdx1 Peroxiredoxin-1,4,,241726.0,136347.0,398177.0,155604.0,148889.0,237286.0,255370.0,155741.0,177879.0,163990.0,218875.0,187690.0,218818.0,288093.0,194544.0,244323.0
Q60597,"Ogdh 2-oxoglutarate dehydrogenase, mitochondrial",10,FP,107506.0,66358.0,281597.0,103375.0,76082.0,187952.0,116911.0,65403.0,90519.0,78353.0,148961.0,100028.0,144053.0,126686.0,94844.0,173716.0
Q8BVE3,Atp6v1h V-type proton ATPase subunit H,5,,63905.0,45406.0,291479.0,40972.0,51452.0,115303.0,73089.0,43753.0,63677.0,35130.0,63061.0,76139.0,77643.0,74930.0,73197.0,77784.0
P35282,Rab21 Ras-related protein Rab-21,2,TP,16711.0,4334.0,19739.0,4761.0,5896.0,8587.0,6726.0,5316.0,7481.0,6935.0,11506.0,11007.0,6958.0,17821.0,8487.0,13882.0
Q80XB4,Nrap Nebulin-related-anchoring protein,24,,479428.0,245518.0,917154.0,360583.0,421224.0,625374.0,568035.0,385891.0,378552.0,405170.0,855834.0,349550.0,379517.0,670491.0,334515.0,1184674.0
Q91WD5,Ndufs2 NADH dehydrogenase,5,FP,44078.0,37803.0,100153.0,36540.0,45529.0,91544.0,37225.0,27546.0,40092.0,37615.0,61930.0,45510.0,68808.0,69111.0,45727.0,60327.0
Q9JK42,Pdk2,4,FP,23829.0,16041.0,55927.0,24745.0,15445.0,52453.0,41076.0,23212.0,23800.0,16717.0,35966.0,33436.0,47613.0,42306.0,36390.0,62808.0
P05132,Prkaca cAMP-dependent protein kinase catalytic subunit alpha,1,FP,13557.0,4707.0,22261.0,7391.0,9485.0,19392.0,9562.0,8259.0,12529.0,9054.0,14478.0,12908.0,15202.0,13919.0,12674.0,14032.0
P10833,Rras Ras-related protein R-Ras,1,,14471.0,7402.0,17286.0,9074.0,5242.0,12440.0,11091.0,5624.0,6505.0,6899.0,10492.0,8296.0,11421.0,16549.0,8565.0,14612.0
P59999,Arpc4 Actin-related protein 2/3 complex subunit 4,2,FP,8610.0,4141.0,16804.0,4820.0,5003.0,12003.0,6841.0,4008.0,7599.0,4227.0,10163.0,8110.0,8288.0,6738.0,4644.0,8169.0
P70663,Sparcl1 SPARC-like protein 1,8,TP,1498183.0,0.0,1357911.0,2597.0,100146.0,34037.0,31546.0,18812.0,21584.0,21349.0,34866.0,22847.0,21833.0,33328.0,15291.0,38201.0
Q7TNG8,"Ldhd Probable D-lactate dehydrogenase, mitochondrial",6,FP,120402.0,71415.0,348509.0,109115.0,112431.0,155325.0,76449.0,44143.0,60916.0,47472.0,204483.0,145779.0,80326.0,106889.0,56985.0,226563.0
Q8BP92,Rcn2 Reticulocalbin-2,3,TP,117497.0,2038.0,87072.0,7670.0,13180.0,10625.0,8212.0,6395.0,8459.0,5466.0,12418.0,10456.0,10818.0,11904.0,7978.0,13358.0
O89104,Sypl2 Synaptophysin-like protein 2,2,,13265.0,4083.0,24658.0,10819.0,5619.0,23323.0,12951.0,6227.0,8558.0,7897.0,6633.0,10860.0,15849.0,11165.0,11490.0,18305.0
Q9D1D4,Tmed10 Transmembrane emp24 domain-containing protein 10,3,TP,133233.0,835.0,84391.0,9182.0,12913.0,27032.0,12983.0,10901.0,9779.0,14911.0,14559.0,19113.0,10923.0,17297.0,9190.0,20646.0
Q02111,Prkcq Protein kinase C theta type,7,,88380.0,41478.0,213298.0,54457.0,56964.0,94213.0,53091.0,42943.0,42189.0,49044.0,106424.0,92165.0,76570.0,116100.0,68503.0,136271.0
Q8BKZ9,"Pdhx Pyruvate dehydrogenase protein X component, mitochondrial",7,FP,102358.0,90173.0,212517.0,115025.0,78965.0,149446.0,195286.0,65845.0,89874.0,95361.0,129566.0,102850.0,137645.0,186787.0,116260.0,260982.0
Q8BJY1,Psmd5 26S proteasome non-ATPase regulatory subunit 5,6,,57868.0,44587.0,147835.0,44226.0,38923.0,84192.0,67135.0,38355.0,51530.0,35184.0,68274.0,64270.0,73902.0,61647.0,53723.0,77843.0
Q8N9S3,Ahsa2 Activator of 90 kDa heat shock protein ATPase homolog 2,4,,45621.0,34325.0,108395.0,37099.0,33516.0,50296.0,42731.0,28624.0,32579.0,27807.0,44744.0,45471.0,41332.0,47421.0,39243.0,52417.0
Q8C0M9,Asrgl1 Isoaspartyl peptidase/L-asparaginase,3,,84196.0,83214.0,176488.0,75715.0,54135.0,92900.0,118251.0,65931.0,71591.0,46716.0,98402.0,61961.0,82093.0,77659.0,73966.0,126166.0
Q8BFZ9,Erlin2 Erlin-2,3,TP,131120.0,1917.0,140058.0,7069.0,20416.0,22557.0,16941.0,9318.0,12175.0,10949.0,31646.0,18491.0,17270.0,23239.0,12830.0,26184.0
P68040,Rack1 Receptor of activated protein C kinase 1,4,FP,38561.0,15118.0,67401.0,21519.0,24383.0,45180.0,24961.0,19621.0,22816.0,24777.0,31648.0,46040.0,21878.0,31393.0,22416.0,43003.0
O35350,Capn1 Calpain-1 catalytic subunit,9,,430448.0,32927.0,555475.0,108103.0,131422.0,296138.0,202647.0,90222.0,138329.0,97524.0,320927.0,101562.0,262643.0,143546.0,115792.0,200546.0
P82347,Sgcd Delta-sarcoglycan,4,,126412.0,63365.0,212402.0,51914.0,53057.0,98311.0,97543.0,39891.0,42424.0,40415.0,91403.0,86804.0,89511.0,98171.0,78016.0,104505.0
Q6ZQ73,Cand2 Cullin-associated NEDD8-dissociated protein 2,14,FP,212166.0,164660.0,662379.0,139206.0,120947.0,302750.0,206222.0,117831.0,156857.0,100429.0,165353.0,359452.0,221883.0,184482.0,181671.0,233226.0
Q3TL44,Nlrx1 NLR family member X1,11,FP,127574.0,122195.0,502554.0,95744.0,71572.0,149303.0,127920.0,73370.0,87050.0,78606.0,113612.0,136877.0,120873.0,137718.0,112175.0,196934.0
P11798,Camk2a Calcium/calmodulin-dependent protein kinase type II subunit alpha,3,,360761.0,147820.0,539880.0,165630.0,200915.0,289933.0,170521.0,76978.0,146436.0,84463.0,285566.0,241798.0,182338.0,194661.0,184906.0,183377.0
Q9D7B6,"Acad8 Isobutyryl-CoA dehydrogenase, mitochondrial",5,FP,158152.0,36048.0,172950.0,68657.0,85758.0,157243.0,71879.0,54113.0,49128.0,58912.0,159761.0,86673.0,87749.0,98313.0,69030.0,167607.0
Q78IK2,Usmg5 Up-regulated during skeletal muscle growth protein 5,1,FP,27418.0,6423.0,42222.0,7620.0,11907.0,16484.0,12502.0,5564.0,11136.0,9251.0,18729.0,13856.0,9868.0,21176.0,12917.0,25531.0
Q02053,Uba1 Ubiquitin-like modifier-activating enzyme 1,11,FP,106767.0,28084.0,287940.0,79801.0,70243.0,294389.0,73476.0,56614.0,130137.0,67144.0,100951.0,63924.0,250129.0,67340.0,97861.0,100400.0
Q8R3Z5,Cacnb1 Voltage-dependent L-type calcium channel subunit beta-1,6,,114443.0,28592.0,194791.0,47265.0,50060.0,181244.0,63763.0,37790.0,74887.0,43621.0,146833.0,54102.0,92074.0,68047.0,62584.0,93700.0
P54071,Idh2 Isocitrate dehydrogenase,5,FP,133957.0,50662.0,322188.0,125484.0,103524.0,307701.0,159712.0,106925.0,141002.0,144224.0,226166.0,112570.0,209802.0,169389.0,90668.0,329826.0
P07901,Hsp90aa1 Heat shock protein HSP 90-alpha,4,FP,103448.0,32960.0,146819.0,65525.0,73598.0,138588.0,71759.0,55135.0,58867.0,57203.0,76404.0,77396.0,85681.0,64400.0,55531.0,78464.0
Q8CI94,"Pygb Glycogen phosphorylase, brain form",2,,30904.0,18397.0,49011.0,24784.0,19380.0,45915.0,34321.0,14948.0,20878.0,16569.0,51858.0,16998.0,30879.0,29465.0,19938.0,45994.0
P16332,"Mut Methylmalonyl-CoA mutase, mitochondrial",7,FP,58921.0,68820.0,142391.0,49621.0,62717.0,127319.0,114951.0,76847.0,109903.0,73796.0,110385.0,95678.0,148007.0,186719.0,160577.0,133743.0
Q91YQ5,Rpn1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,9,TP,263231.0,77161.0,538477.0,94346.0,85871.0,213723.0,134549.0,48211.0,90705.0,65423.0,179753.0,99669.0,155250.0,143590.0,100065.0,184751.0
Q9Z1J3,"Nfs1 Cysteine desulfurase, mitochondrial",6,FP,142661.0,78330.0,322013.0,92781.0,98938.0,145272.0,141509.0,76695.0,77442.0,93339.0,162466.0,108704.0,128738.0,204268.0,117124.0,208164.0
Q9CZ44,Nsfl1c NSFL1 cofactor p47,4,FP,61702.0,50075.0,158950.0,50856.0,43237.0,69098.0,65609.0,33269.0,44556.0,27526.0,60919.0,57511.0,40850.0,51530.0,32235.0,67217.0
P14094,Atp1b1 Sodium/potassium-transporting ATPase subunit beta-1,5,,740366.0,21561.0,818405.0,70856.0,110219.0,160472.0,150911.0,61226.0,63104.0,106454.0,151191.0,117665.0,124765.0,257712.0,120672.0,319834.0
Q922Y1,Ubxn1 UBX domain-containing protein 1,1,,3705.0,340.0,6971.0,3045.0,3025.0,3991.0,3636.0,4087.0,2561.0,2140.0,4724.0,5335.0,4181.0,6155.0,3115.0,4148.0
Q91XH5,Spr Sepiapterin reductase,3,,79550.0,56490.0,146589.0,61631.0,51668.0,176335.0,79832.0,55298.0,81691.0,64141.0,71930.0,62241.0,135833.0,68213.0,80500.0,87995.0
B1AR13,"Cisd3 CDGSH iron-sulfur domain-containing protein 3, mitochondrial",2,FP,20994.0,9338.0,58011.0,17893.0,20572.0,42146.0,29205.0,16631.0,19365.0,15639.0,37984.0,24292.0,24159.0,38616.0,27963.0,42458.0
P52825,"Cpt2 Carnitine O-palmitoyltransferase 2, mitochondrial",5,FP,45318.0,26043.0,95520.0,36935.0,36068.0,79492.0,60666.0,36953.0,42281.0,33091.0,60484.0,38611.0,48253.0,61630.0,39232.0,111691.0
Q8K1M3,Prkar2a cAMP-dependent protein kinase type II-alpha regulatory subunit,3,,9902.0,4353.0,18406.0,5450.0,3809.0,23487.0,7257.0,5246.0,11206.0,6906.0,6813.0,6661.0,17280.0,7910.0,8091.0,12622.0
P70302,Stim1 Stromal interaction molecule 1,8,TP,648811.0,9703.0,586674.0,57768.0,96995.0,109695.0,72449.0,43334.0,50016.0,48009.0,174718.0,63140.0,66907.0,93782.0,58260.0,210689.0
Q8BTS0,Ddx5 Probable ATP-dependent RNA helicase DDX5,4,,122641.0,45348.0,164102.0,65206.0,56947.0,128426.0,72641.0,44105.0,47697.0,51174.0,179853.0,86771.0,61427.0,87384.0,53848.0,164584.0
Q6P1F6,Ppp2r2a Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,3,,241060.0,181746.0,445887.0,137593.0,125433.0,268249.0,259397.0,113994.0,192004.0,136882.0,276038.0,219681.0,277929.0,345924.0,227560.0,283296.0
P18242,Ctsd Cathepsin D,1,TP,56055.0,0.0,51704.0,0.0,3462.0,1674.0,1165.0,1071.0,1382.0,931.0,1420.0,1069.0,1474.0,1258.0,0.0,1519.0
Q9R1P1,Psmb3 Proteasome subunit beta type-3,1,FP,11822.0,6495.0,14837.0,11770.0,9382.0,14673.0,11557.0,9564.0,8798.0,10719.0,10896.0,13112.0,8046.0,10159.0,8305.0,13576.0
P17918,Pcna Proliferating cell nuclear antigen,3,FP,106106.0,71213.0,219869.0,54885.0,52238.0,101444.0,87114.0,48289.0,59835.0,60655.0,96119.0,85949.0,70035.0,118877.0,67925.0,107773.0
Q9CQU0,Txndc12 Thioredoxin domain-containing protein 12,2,TP,160603.0,0.0,204259.0,0.0,14897.0,8779.0,7016.0,4053.0,4481.0,3301.0,12722.0,4246.0,6263.0,8036.0,4412.0,9693.0
Q8CGY6,Unc45b Protein unc-45 homolog B,13,,224700.0,131314.0,886607.0,120725.0,115007.0,329902.0,162361.0,91812.0,204667.0,103396.0,168959.0,225284.0,254600.0,136511.0,183560.0,236441.0
Q8R2Q4,"Gfm2 Ribosome-releasing factor 2, mitochondrial",8,FP,115444.0,79120.0,207368.0,79115.0,89403.0,118328.0,121269.0,59042.0,70211.0,76360.0,135601.0,121540.0,128572.0,173692.0,103835.0,138369.0
O35737,Hnrnph1 Heterogeneous nuclear ribonucleoprotein H,1,FP,15019.0,10059.0,18863.0,8193.0,8505.0,13754.0,8702.0,6986.0,6671.0,8411.0,10707.0,7503.0,6723.0,7728.0,5567.0,14183.0
Q99JB8,Pacsin3 Protein kinase C and casein kinase II substrate protein 3,5,,68007.0,37905.0,136440.0,38069.0,41924.0,78060.0,58622.0,30939.0,43096.0,34056.0,62523.0,45488.0,50027.0,54860.0,46064.0,68323.0
Q9CQ60,Pgls 6-phosphogluconolactonase,2,,5869.0,1479.0,10661.0,1409.0,2175.0,5151.0,1102.0,1378.0,3315.0,1260.0,2485.0,2464.0,4270.0,2956.0,3122.0,3133.0
Q61102,"Abcb7 ATP-binding cassette sub-family B member 7, mitochondrial",11,FP,213025.0,175844.0,563454.0,152542.0,150485.0,219080.0,299280.0,106650.0,129093.0,152147.0,237150.0,214037.0,231842.0,354760.0,218631.0,298547.0
P15626,Gstm2 Glutathione S-transferase Mu 2,2,,14766.0,6516.0,45638.0,14201.0,14195.0,44694.0,15689.0,11848.0,20541.0,10677.0,20061.0,12386.0,26827.0,11667.0,15066.0,18561.0
Q91VW3,Sh3bgrl3 SH3 domain-binding glutamic acid-rich-like protein 3,1,FP,8624.0,3024.0,50841.0,3426.0,11060.0,7549.0,4108.0,4585.0,5054.0,5055.0,6588.0,8065.0,7198.0,6668.0,3893.0,9225.0
Q80XN0,"Bdh1 D-beta-hydroxybutyrate dehydrogenase, mitochondrial",4,FP,61422.0,59865.0,92817.0,75722.0,58704.0,70284.0,137687.0,55337.0,68660.0,96566.0,42594.0,86713.0,95511.0,237725.0,102038.0,142366.0
Q6ZWX6,Eif2s1 Eukaryotic translation initiation factor 2 subunit 1,4,,19556.0,6324.0,31078.0,15001.0,9569.0,29747.0,13913.0,8790.0,11183.0,7650.0,37657.0,11906.0,16092.0,15853.0,8620.0,26304.0
Q9CRB9,Chchd3 MICOS complex subunit Mic19,3,FP,60472.0,48529.0,166854.0,48621.0,42028.0,89158.0,71301.0,26918.0,36332.0,47342.0,81514.0,56568.0,54311.0,82212.0,60607.0,129924.0
P62264,Rps14 40S ribosomal protein S14,2,,16355.0,3553.0,21455.0,7816.0,8472.0,17179.0,8123.0,3770.0,10896.0,5372.0,12486.0,7917.0,8842.0,10071.0,4947.0,17616.0
Q64737,Gart Trifunctional purine biosynthetic protein adenosine-3,9,,263574.0,88439.0,418315.0,111411.0,130067.0,247678.0,189850.0,104109.0,146089.0,119942.0,277994.0,139641.0,231733.0,260813.0,157795.0,218141.0
Q9D358,Acp1 Low molecular weight phosphotyrosine protein phosphatase,3,,90105.0,25579.0,104509.0,30856.0,35039.0,83915.0,64236.0,30263.0,36672.0,32368.0,96020.0,49817.0,64023.0,76214.0,50788.0,67331.0
Q9WVK4,Ehd1 EH domain-containing protein 1,5,,52982.0,52069.0,168748.0,50130.0,34097.0,88626.0,60196.0,32571.0,41088.0,30018.0,50873.0,69338.0,68480.0,53176.0,58866.0,82208.0
Q3TML0,Pdia6 Protein disulfide-isomerase A6,5,TP,172610.0,33138.0,270837.0,54717.0,54361.0,131128.0,59184.0,42577.0,41758.0,41828.0,83888.0,66218.0,69438.0,63011.0,46692.0,110157.0
O35226,Psmd4 26S proteasome non-ATPase regulatory subunit 4,2,,51411.0,15426.0,76157.0,17840.0,19584.0,34471.0,27287.0,15582.0,25221.0,17381.0,32911.0,32299.0,25818.0,38002.0,23236.0,39328.0
Q8C7E7,Stbd1 Starch-binding domain-containing protein 1,3,TP,25472.0,8410.0,58961.0,10798.0,14257.0,12741.0,19533.0,7320.0,12748.0,7545.0,45579.0,12298.0,16240.0,27578.0,18688.0,27625.0
Q99JZ4,"Sar1a SAR1 gene homolog A (S. cerevisiae), isoform CRA_b",1,,55954.0,22725.0,107075.0,26464.0,26050.0,66052.0,42079.0,20618.0,28190.0,21505.0,47017.0,47234.0,56046.0,41167.0,41274.0,53591.0
P84096,Rhog Rho-related GTP-binding protein RhoG,1,,20181.0,5769.0,30837.0,10470.0,7048.0,18974.0,8521.0,8506.0,8956.0,8108.0,13674.0,9870.0,11849.0,14218.0,10007.0,16477.0
P61979,Hnrnpk Heterogeneous nuclear ribonucleoprotein K,6,FP,71526.0,48418.0,175982.0,68582.0,53074.0,103460.0,63422.0,43119.0,54115.0,44513.0,94265.0,57792.0,73781.0,69264.0,43806.0,118722.0
Q9D2G2,"Dlst Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",5,FP,47832.0,50443.0,79238.0,73579.0,26639.0,71226.0,75161.0,26135.0,42223.0,38332.0,47733.0,35117.0,61564.0,61491.0,46438.0,87384.0
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",2,,48573.0,9931.0,38586.0,23810.0,24396.0,210671.0,98727.0,58840.0,90914.0,44705.0,22496.0,17754.0,23115.0,19347.0,20763.0,25844.0
Q9R062,Gyg1 Glycogenin-1,4,,50098.0,31165.0,105534.0,34740.0,34912.0,106877.0,72139.0,39824.0,60027.0,31398.0,96225.0,29876.0,80075.0,47594.0,44308.0,64077.0
P16125,Ldhb L-lactate dehydrogenase B chain,3,FP,169016.0,56605.0,504906.0,131306.0,107856.0,423068.0,202699.0,102608.0,233482.0,163567.0,185828.0,116832.0,474383.0,148008.0,156310.0,259872.0
P62908,Rps3 40S ribosomal protein S3,3,FP,71252.0,14964.0,87673.0,18325.0,20159.0,45413.0,20016.0,11989.0,25073.0,21469.0,37704.0,31915.0,30606.0,32462.0,20871.0,53748.0
P42932,Cct8 T-complex protein 1 subunit theta,7,,749807.0,8966.0,625327.0,58191.0,109259.0,153099.0,96847.0,55969.0,64697.0,60417.0,177855.0,106184.0,115121.0,94641.0,67714.0,167872.0
Q61598,Gdi2 Rab GDP dissociation inhibitor beta,4,,78072.0,22576.0,178952.0,52675.0,46719.0,161732.0,46136.0,37218.0,73245.0,53508.0,63270.0,54263.0,129379.0,53892.0,61565.0,68180.0
Q9DBC7,Prkar1a cAMP-dependent protein kinase type I-alpha regulatory subunit,4,,30693.0,27289.0,58870.0,22579.0,21638.0,60741.0,37721.0,17463.0,32820.0,23215.0,28224.0,26494.0,50862.0,39440.0,39692.0,40070.0
P61222,Abce1 ATP-binding cassette sub-family E member 1,7,FP,166251.0,134842.0,351357.0,136041.0,94442.0,275270.0,250941.0,122365.0,129216.0,99914.0,248791.0,175877.0,241557.0,205440.0,163143.0,273838.0
P11352,Gpx1 Glutathione peroxidase 1,2,,27606.0,7776.0,57237.0,13444.0,16529.0,35738.0,31547.0,10518.0,12889.0,12266.0,36302.0,19848.0,30074.0,27712.0,16861.0,34373.0
P56382,"Atp5e ATP synthase subunit epsilon, mitochondrial",1,FP,40551.0,14571.0,47234.0,20233.0,23061.0,36567.0,23645.0,16606.0,19097.0,25560.0,35035.0,25000.0,28377.0,40433.0,25493.0,39781.0
Q07076,Anxa7 Annexin A7,4,,135524.0,67163.0,169164.0,89142.0,75321.0,138623.0,82733.0,68619.0,84810.0,92555.0,114038.0,116161.0,99606.0,127131.0,86959.0,115496.0
Q9R1P0,Psma4 Proteasome subunit alpha type-4,2,FP,16170.0,6074.0,20935.0,8906.0,11061.0,13937.0,11142.0,6440.0,8060.0,8912.0,8984.0,13684.0,6604.0,7440.0,7736.0,13260.0
Q02788,Col6a2 Collagen alpha-2(VI) chain,13,TP,300595.0,411583.0,799957.0,402701.0,241570.0,395960.0,496343.0,199707.0,241445.0,182872.0,630998.0,522950.0,359694.0,512394.0,368795.0,616895.0
P14685,Psmd3 26S proteasome non-ATPase regulatory subunit 3,8,,282088.0,68879.0,484656.0,122716.0,183093.0,329117.0,212748.0,90357.0,160012.0,114459.0,365387.0,181057.0,199871.0,284791.0,166493.0,301129.0
P51410,Rpl9 60S ribosomal protein L9,2,,79987.0,31681.0,219898.0,35685.0,52691.0,96167.0,47155.0,26166.0,67423.0,41910.0,83321.0,66437.0,75804.0,89580.0,49479.0,123671.0
O35857,Timm44 Mitochondrial import inner membrane translocase subunit TIM44,6,FP,21737.0,8533.0,41391.0,12960.0,11551.0,19392.0,11271.0,8239.0,11720.0,9787.0,22028.0,11682.0,15581.0,28311.0,13291.0,26194.0
Q9D8E6,Rpl4 60S ribosomal protein L4,4,,74673.0,14652.0,120430.0,23345.0,19458.0,32727.0,23050.0,15141.0,22377.0,17529.0,53641.0,27775.0,24111.0,32693.0,16145.0,57856.0
Q6XPS7,Tha1 Protein Tha1,2,,12994.0,11287.0,31456.0,16457.0,19918.0,33910.0,9841.0,12531.0,10624.0,10476.0,37984.0,18476.0,13804.0,12022.0,11517.0,25729.0
P48678,Lmna Prelamin-A/C,8,FP,102369.0,30580.0,102305.0,70847.0,67253.0,83155.0,84222.0,43387.0,45044.0,56547.0,120395.0,87342.0,52911.0,61886.0,35201.0,103600.0
Q99L88,Sntb1 Beta-1-syntrophin,3,,22228.0,5633.0,40130.0,12308.0,14923.0,20319.0,11263.0,6709.0,10611.0,9377.0,30817.0,12601.0,10052.0,14402.0,10724.0,16479.0
Q9JJK2,Lancl2 LanC-like protein 2,3,FP,29063.0,4825.0,73136.0,1820.0,6319.0,9231.0,8426.0,5881.0,7916.0,6100.0,10548.0,8068.0,9257.0,14321.0,9312.0,13161.0
E9QK82,Mpz Myelin protein P0,4,,377225.0,54342.0,261754.0,281770.0,109784.0,336320.0,263427.0,124748.0,82484.0,107675.0,851130.0,111655.0,201823.0,251325.0,109308.0,507222.0
P03930,Mtatp8 ATP synthase protein 8,1,FP,50996.0,13728.0,43992.0,18637.0,15306.0,42897.0,25607.0,11600.0,13731.0,17725.0,48231.0,20357.0,20689.0,33747.0,17536.0,45478.0
Q61292,Lamb2 Laminin subunit beta-2,17,TP,865376.0,12565.0,1357009.0,51905.0,123824.0,97696.0,93040.0,51132.0,52173.0,43853.0,200016.0,84698.0,83729.0,77739.0,63862.0,84186.0
Q8C0C7,Farsa Phenylalanine--tRNA ligase alpha subunit,4,,121869.0,134696.0,535840.0,92611.0,79457.0,130702.0,102107.0,39442.0,85338.0,44118.0,157381.0,146573.0,122027.0,137540.0,112010.0,135977.0
Q9JK53,Prelp Prolargin,5,TP,49650.0,31780.0,90069.0,38777.0,24414.0,60712.0,73106.0,32347.0,38149.0,37626.0,78266.0,47521.0,68098.0,68998.0,47035.0,66752.0
P28352,Apex1 DNA-(apurinic or apyrimidinic site) lyase,3,TP,16864.0,6663.0,24243.0,11206.0,10363.0,25122.0,8229.0,6871.0,10225.0,8424.0,40992.0,10668.0,17396.0,13046.0,9058.0,32576.0
P56135,"Atp5j2 ATP synthase subunit f, mitochondrial",2,FP,71042.0,24781.0,108122.0,30954.0,22136.0,63044.0,45171.0,20265.0,23817.0,25666.0,72511.0,34370.0,39440.0,54603.0,34117.0,83289.0
Q9ET78,Jph2 Junctophilin-2,8,TP,283663.0,76462.0,337643.0,122651.0,141367.0,247769.0,133917.0,72241.0,112218.0,85152.0,336485.0,110430.0,142260.0,185236.0,116137.0,220472.0
Q8R180,Ero1a ERO1-like protein alpha,4,TP,479593.0,0.0,551216.0,193.0,57275.0,11562.0,13903.0,9135.0,9119.0,10849.0,14894.0,13209.0,11527.0,12689.0,8955.0,13749.0
P60122,Ruvbl1 RuvB-like 1,4,FP,112631.0,160571.0,444774.0,99293.0,74920.0,162867.0,140550.0,69995.0,91739.0,68965.0,163580.0,159930.0,119743.0,126976.0,119559.0,182744.0
Q9D1F9,"Slc37a4 Solute carrier family 37 (Glycerol-6-phosphate transporter), member 4",3,,56559.0,18753.0,71148.0,21525.0,23977.0,40298.0,37137.0,21606.0,20009.0,21274.0,40391.0,27082.0,24105.0,55212.0,28674.0,27720.0
E9QAZ2,Gm10020 Ribosomal protein L15,3,,38448.0,10714.0,53323.0,13320.0,14541.0,18839.0,17171.0,8168.0,17191.0,12141.0,28991.0,18124.0,14139.0,18957.0,12072.0,32943.0
Q925I1,Atad3 ATPase family AAA domain-containing protein 3,6,FP,23353.0,23913.0,52262.0,20336.0,11392.0,29927.0,40086.0,16592.0,16833.0,18890.0,26153.0,27073.0,27857.0,27424.0,21035.0,54591.0
P47738,"Aldh2 Aldehyde dehydrogenase, mitochondrial",6,FP,77780.0,50578.0,165045.0,62332.0,73638.0,128871.0,70918.0,46492.0,65267.0,47895.0,131663.0,88665.0,86321.0,91302.0,48811.0,281127.0
Q9WUR2,"Eci2 Enoyl-CoA delta isomerase 2, mitochondrial",3,FP,48339.0,20516.0,82701.0,25207.0,20956.0,57789.0,41992.0,19782.0,34562.0,22347.0,55882.0,36103.0,44503.0,43112.0,31049.0,69762.0
Q9ER41,Tor1b Torsin-1B,3,TP,270617.0,6858.0,281931.0,6986.0,18000.0,26060.0,19783.0,9722.0,17273.0,11907.0,25059.0,24247.0,20065.0,25684.0,19458.0,21701.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,2,FP,6071.0,5354.0,13841.0,6920.0,3987.0,7599.0,10694.0,5319.0,5911.0,4655.0,9133.0,5562.0,6277.0,8126.0,5860.0,9404.0
Q62407,Speg Striated muscle-specific serine/threonine-protein kinase,33,FP,584496.0,321761.0,1312896.0,415300.0,355328.0,701521.0,460537.0,254040.0,328850.0,266199.0,692588.0,665544.0,467500.0,526494.0,411318.0,668535.0
P62774,Mtpn Myotrophin,1,FP,26000.0,14418.0,48061.0,14200.0,10882.0,21124.0,17551.0,8548.0,13734.0,10192.0,21979.0,12161.0,14674.0,19127.0,11479.0,28017.0
Q9D2Q8,S100a14 Protein S100-A14,1,,36554.0,11557.0,35537.0,24944.0,23129.0,43456.0,28216.0,20072.0,19913.0,36214.0,27129.0,39758.0,15805.0,28136.0,18398.0,33540.0
E9Q557,Dsp Desmoplakin,34,,1520670.0,486829.0,1834622.0,1429456.0,1228373.0,1900020.0,1154336.0,862014.0,946565.0,1447875.0,1371695.0,1750985.0,799176.0,1591414.0,789828.0,1669874.0
