uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
P28660,Nckap1 Nck-associated protein 1,4,,101661.12566633656,86381.0,115556.74047430867,105262.0,89829.12530715912,80389.24431147097,136116.7559149096,162949.61185488847,100159.86755930344,90390.63096603057,107029.0,116921.0,157845.0,110631.0,64557.0,110398.0
Q9EQZ6,Rapgef4 Rap guanine nucleotide exchange factor 4,3,,131286.74656150676,143039.0,115338.49647652356,206198.0,128062.52538068072,155999.62538963972,96885.96613512683,147134.56152776215,98182.93485163458,83356.830072106,163786.0,176481.0,182877.0,119754.0,60746.0,84567.0
Q8VDP4,Ccar2 Cell cycle and apoptosis regulator protein 2,3,FP,27637.48274049789,16432.0,18783.79675054544,12227.0,12982.978232493404,9010.97442855853,34420.206783767106,37582.49661879889,23451.746431825948,27429.339742967048,14265.0,18591.0,17310.0,21577.0,11579.0,17963.0
Q8R2P1,Klhl25 Kelch-like protein 25,2,,52083.25150786018,49086.0,42071.71510243875,34332.0,32697.660776419616,31033.395258706318,64294.49908581412,60104.01542876594,47092.908521044534,50563.40592489871,41606.0,58412.0,37474.0,34306.0,30855.0,39174.0
Q8BMP6,Acbd3 Golgi resident protein GCP60,1,FP,9774.080071218908,7292.0,5417.586297959744,3704.0,5728.820068646377,6149.917008096801,17645.01095055016,20928.07145230405,8966.668757831188,12238.44499996558,4384.0,8549.0,13537.0,4492.0,4912.0,12250.0
O70310,Nmt1 Glycylpeptide N-tetradecanoyltransferase 1,2,,141324.4196838767,113601.0,129510.5309209312,70155.0,80951.95289309486,71470.09083586672,199980.33741965954,293451.92681963503,176879.92038173482,185764.7727601977,61074.0,96846.0,147224.0,175910.0,103780.0,191419.0
P59017,Bcl2l13 Bcl-2-like protein 13,2,FP,37365.55836411025,29470.0,40119.369475193686,21955.0,27383.39648197148,29526.6968943202,43119.68794963344,40607.31692408422,41991.3631973317,39183.05418810584,23149.0,34877.0,69469.0,38421.0,20020.0,25082.0
Q6GV12,Kdsr 3-ketodihydrosphingosine reductase,1,TP,14926.578203152652,17233.0,29199.269350724335,17646.0,11010.147055007528,11410.840244408993,17789.980136772363,17611.517208945523,19236.12945843775,13473.907009127408,15166.0,21289.0,24525.0,25697.0,9265.0,11211.0
Q9CRA4,Msmo1 Methylsterol monooxygenase 1,1,TP,55779.77104121902,55533.0,75719.80440801337,29350.0,48840.34904677468,25744.647491195858,119725.92792406162,98493.4720049252,162939.22629001024,126029.14304743607,35982.0,43532.0,33466.0,22417.0,48263.0,59333.0
Q9R078,Prkab1 5'-AMP-activated protein kinase subunit beta-1,1,,131496.8749843583,85118.0,112214.9409788118,47086.0,65463.46770750195,60599.04649670409,122626.64164103982,127110.69467884289,107298.00406545449,108227.11296859906,73810.0,94786.0,92151.0,66532.0,50329.0,67923.0
Q91WN2,Tmem150a Transmembrane protein 150A,1,,193351.71983653973,147370.0,216110.9342773442,72796.0,114505.98367977605,78081.89506185474,161401.24398160962,147267.63314863766,151909.86576702926,135659.65754168067,124478.0,151786.0,147875.0,115421.0,77316.0,82659.0
Q8K440,Abca8b ATP-binding cassette sub-family A member 8-B,5,,289027.2938602293,187708.0,249655.33299573587,180108.0,192993.31731256904,175395.41047467117,270672.10059472866,318733.82873955794,236516.02322303224,202627.7876154694,221492.0,269173.0,305026.0,235396.0,106175.0,141121.0
Q80TH2,Erbin Erbin,2,FP,48289.74962549294,41133.0,30036.694283402034,26869.0,28528.25188030525,28056.170420491828,60635.689624371174,54042.43249324492,42309.044575478416,45638.38324635282,30358.0,39645.0,43921.0,28120.0,29587.0,36163.0
Q00PI9,Hnrnpul2 Heterogeneous nuclear ribonucleoprotein U-like protein 2,2,FP,106788.75652929378,88660.0,133382.6337051638,67993.0,88047.10336272887,75166.5798055564,159206.75630026433,160306.94594801485,129608.7821673169,131836.29521501384,72010.0,104731.0,160740.0,137275.0,72545.0,96217.0
O88325,"Naglu Alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB), isoform CRA_b",2,,114896.72957908624,93461.0,133365.84570533418,42608.0,57610.75915186733,37752.323929807666,90041.82455439786,87146.55725565691,93473.64399953013,85786.89250646904,28703.0,33548.0,38391.0,31081.0,21469.0,30257.0
Q9Z1F9,Uba2 SUMO-activating enzyme subunit 2,2,FP,135034.24399626744,117278.0,118636.84467834375,158539.0,91513.47109657279,124173.92660506276,156557.41117224022,192793.48190585081,151100.74770297014,125701.44916822258,133646.0,141817.0,169058.0,114332.0,86355.0,86115.0
Q3TEA8,Hp1bp3 Heterochromatin protein 1-binding protein 3,2,FP,69145.92811609541,59962.0,56286.21331112131,35816.0,48391.72019524508,39360.58183306745,93128.73722615688,94279.53734386782,79445.69938845541,73830.4725565845,35755.0,50546.0,98273.0,54533.0,30325.0,50858.0
P49443,Ppm1a Protein phosphatase 1A,1,FP,35156.10151554696,9397.0,13214.130924717341,36088.0,16816.19943227166,11290.499146976492,19286.221737689597,30679.832797487878,15611.131385265975,11113.549629755978,8635.0,10318.0,11217.0,10687.0,7687.0,11754.0
P28352,Apex1 DNA-(apurinic or apyrimidinic site) lyase,1,TP,19548.160142437817,11030.0,15334.35655025864,10959.0,9622.237038376705,8791.856245372182,18843.334223818096,32228.922948192376,22978.95301927896,17143.437490295484,6872.0,15431.0,17194.0,24071.0,15438.0,23723.0
Q61153,Dio1 Type I iodothyronine deiodinase,1,TP,3139.4927082849185,8640.0,6927.518753224134,6876.0,2699.7234938882707,5885.5839617132715,7705.976742857288,4335.063956982522,4119.417682822645,3697.572744670452,4458.0,13295.0,8195.0,5600.0,3295.0,4269.0
Q8BJF9,Chmp2b Charged multivesicular body protein 2b,1,,5859.971934315573,2568.0,2517.212445041813,1508.0,1546.917710843847,868.8209866658641,5887.87694867608,5085.724382434041,5887.545728798838,5720.6217544847295,3061.0,3828.0,2310.0,3553.0,3476.0,3191.0
E9Q8V6,Dennd4a Protein Dennd4a,4,,79577.74745174311,76020.0,80783.85518014927,82028.0,62199.26689915745,59278.77249134636,157662.63496811775,156278.97034689886,110813.37969123761,107769.623469746,72586.0,88491.0,100367.0,75328.0,49844.0,84756.0
E9QMC1,Cgn Cingulin,4,,134826.60230031356,121878.0,113827.57649185743,114439.0,112420.71134709667,69237.86782048582,131996.43904411708,193668.6837200704,149595.86267691365,123853.06339965167,86131.0,192607.0,152088.0,160626.0,81395.0,121403.0
D3YV00,Atp9b Phospholipid-transporting ATPase,3,,47858.30250875042,33442.0,45631.75859572071,31156.0,31883.314228200055,31465.371105559403,56670.98188007405,66902.61041836663,43054.77551009511,45787.40784667974,38680.0,51755.0,50380.0,43484.0,32912.0,37104.0
Q8CGY8,Ogt UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,2,FP,51409.34851859665,30368.0,32242.834966894938,23468.0,19864.604084184204,14293.46167654938,45662.63367492565,48306.70442422673,39577.43216197744,35724.241286969904,21291.0,32098.0,27245.0,17884.0,20166.0,34388.0
Q8R1B4,Eif3c Eukaryotic translation initiation factor 3 subunit C,2,,59355.684320041764,45262.0,47497.20163561243,47092.0,99862.51081200092,30590.985212653886,64154.84986972851,74554.22861870768,64633.99156509853,50629.10494224713,35319.0,53741.0,75205.0,48495.0,26678.0,75719.0
O08759,Ube3a Ubiquitin-protein ligase E3A,3,FP,45568.02703601346,47514.0,42228.732277315816,31603.0,27235.746480202244,29056.4623170695,56011.305583136316,57007.54117377842,44320.28090613965,42063.39525356419,34370.0,51183.0,52143.0,34843.0,24573.0,32610.0
Q8CE80,Cast Calpastatin,2,,209629.83410856593,173688.0,136313.62096953578,89530.0,80096.71865207767,76938.306829606,123710.58555637098,98012.36691406765,189477.5530602147,194468.2901438066,19666.0,38659.0,76922.0,33749.0,29192.0,33908.0
O88967,Yme1l1 ATP-dependent zinc metalloprotease YME1L1,2,FP,323511.9791134104,253295.0,250292.2894598598,239193.0,178099.9752110306,207980.71896096077,418710.9095857468,404923.2939527641,293237.06384091295,289946.58891669684,255829.0,305379.0,342022.0,237519.0,177714.0,230557.0
P23780,Glb1 Beta-galactosidase,2,,28282.788370438433,39569.0,46997.51175833069,16520.0,22080.489879967132,16982.007003581857,28500.410014271456,24558.538237215034,26099.091249715228,23787.050317772708,9350.0,15285.0,19874.0,20347.0,10407.0,11389.0
P97494,Gclc Glutamate--cysteine ligase catalytic subunit,2,,175971.98554885396,106728.0,136381.76049825602,58965.0,72683.55279401763,44798.886455768596,88074.76559639201,117451.05984041902,78888.63838029673,74202.23284987315,79784.0,88044.0,101662.0,70031.0,40310.0,66252.0
P70297,Stam Signal transducing adapter molecule 1,1,,61040.441793200596,47212.0,50163.53102031737,29175.0,34897.64580278124,28768.478419167444,73474.10755650811,76563.95130321197,62231.992224698144,56957.04200344047,40438.0,55705.0,62554.0,43256.0,35024.0,41132.0
Q9CYV5,Tmem135 Transmembrane protein 135,2,FP,268453.3588725103,143275.0,168179.21970496504,134503.0,81244.98135814458,101846.82715829396,189892.34404814203,253119.28336940924,191377.67548161806,172847.7049834746,136830.0,193146.0,172268.0,145723.0,94981.0,135581.0
Q8BK06,Fbxo9 F-box only protein 9,1,,25313.636454642638,25405.0,37320.71115065524,21611.0,23819.352593110983,21838.083310959275,24836.28058269192,25913.13909587073,23045.323072459847,24727.667956395268,25695.0,41968.0,30701.0,27921.0,13945.0,10709.0
P46664,Adss Adenylosuccinate synthetase isozyme 2,1,FP,38571.62090947119,26509.0,33288.62860334032,22698.0,24056.728365186143,20970.653550853327,43586.51532911961,53759.22878727912,29156.588081643695,35733.05456978494,22247.0,35404.0,43200.0,29629.0,24188.0,33198.0
Q60737,Csnk2a1 Casein kinase II subunit alpha,1,FP,19765.748745982317,18537.0,16046.365248915034,12685.0,12318.553224531839,14983.510050266383,20543.064682460074,25646.995854119737,15646.926470127577,17073.732435303864,14867.0,15037.0,30979.0,16258.0,12313.0,17286.0
Q99KU6,Bombesin receptor-activated protein C6orf89 homolog,1,,34662.48622636315,24129.0,23158.55200026503,27997.0,7836.807786213322,7560.6207398489005,19706.49937848057,29357.646820840313,23865.627100538215,21316.126299449053,12554.0,16434.0,8936.0,13092.0,8158.0,9688.0
O35609,Scamp3 Secretory carrier-associated membrane protein 3,1,,92466.45296227043,58360.0,114802.26801137735,45077.0,59400.731481008224,49928.33878216898,136094.14604182908,132483.0348600857,116029.76757888142,103362.18085470112,48676.0,69724.0,108055.0,84533.0,63313.0,89909.0
Q9CWU9,Nup37 Nucleoporin Nup37,1,FP,8262.150117446845,6204.0,5365.2472396673875,6835.0,3280.101577765808,4662.6958155494685,8364.32304726087,10016.198540513336,9924.933008813647,6872.758180668069,6512.0,9221.0,10692.0,8001.0,5870.0,5729.0
Q8R1T4,Slc35a3 UDP-N-acetylglucosamine transporter,1,,102183.33831484335,124202.0,223945.99255076976,32094.0,101306.0735216063,107285.1317809951,291110.09586699103,188584.66538405785,151868.85056562535,181129.78720701922,80031.0,150258.0,173791.0,132981.0,106245.0,117961.0
Q8BUY5,"Timmdc1 Complex I assembly factor TIMMDC1, mitochondrial",1,FP,13765.27674194944,10389.0,14075.256563036863,8118.0,7585.8027832056205,5282.48724799085,14769.567091720775,19186.198055972232,10400.7093450991,10213.793575094025,10197.0,13873.0,12338.0,9630.0,5288.0,9781.0
Q60692,Psmb6 Proteasome subunit beta type-6,1,FP,16113.990296781207,10991.0,7135.887456991817,12371.0,2398.744644127904,8930.978901363513,9847.264722836617,18979.766438973063,9340.279956074153,7600.25461667257,6817.0,13798.0,15562.0,8429.0,8078.0,12302.0
D4AFX7,Dnajc13 Receptor mediated endocytosis-8,6,,245655.04667484207,207978.0,241274.17096314667,151823.0,142424.32747584992,132380.07646871143,295290.2624018202,340972.14384355914,291760.5165903719,265968.0499995793,163001.0,210165.0,277615.0,180355.0,142997.0,204730.0
F8VPL2,Pik3c2a Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,5,,166150.65766657967,134039.0,138377.55741917776,95204.0,92419.81495358702,94462.89219155404,254059.16385067787,234780.99038491293,191461.19734629514,220822.4093833397,97120.0,142609.0,157051.0,116882.0,99183.0,130423.0
Q6GQT1,A2m Alpha-2-macroglobulin-P,4,TP,25786.114565196407,14275.0,26828.21125714042,19638.0,22231.547189469504,12504.344320500859,154370.90344609984,137041.5908982822,175760.57824887516,200692.87143380547,15820.0,24329.0,28597.0,28377.0,18379.0,35970.0
Q8C2E7,Kiaa0196 WASH complex subunit strumpellin,4,TP,96424.07881988266,95581.0,91174.6395452846,121351.0,57988.97031024545,82154.71081600097,103461.44922395775,105965.95533101079,85299.6872251965,70655.28712058689,121212.0,113306.0,121355.0,67528.0,51184.0,80460.0
Q8CHT1,Ngef Ephexin-1,1,,156968.41859700182,138514.0,114548.4729551295,123915.0,84479.65216613523,42170.163870812394,108535.37074173486,118247.78351925053,65509.47968233853,61887.67313468683,190096.0,187742.0,29623.0,96872.0,66467.0,98754.0
Q60714,Slc27a1 Long-chain fatty acid transport protein 1,2,FP,82119.18234114286,78267.0,85116.14666559393,216680.0,74673.42051016918,146919.08963308553,132598.9256620864,134368.2161558219,108972.17001366898,105165.69900166822,84676.0,80911.0,269752.0,223344.0,51413.0,69893.0
Q8K2I3,Fmo2 Dimethylaniline monooxygenase,1,TP,100985.9793136242,69730.0,87296.61158464152,89788.0,101960.27660636845,73620.23148421275,138035.93514168612,140939.90697136565,99072.59185663231,93149.98969466437,65326.0,81455.0,117533.0,126394.0,38130.0,52205.0
Q6NVF9,Cpsf6 Cleavage and polyadenylation specificity factor subunit 6,1,FP,37879.06746847527,31587.0,43265.63814914552,22028.0,26262.39223776966,18033.774282876322,54550.97378064109,47422.972377899714,39865.28430273949,39475.49493605919,14579.0,22536.0,31449.0,34747.0,25138.0,27156.0
Q8K2D3,Edc3 Enhancer of mRNA-decapping protein 3,1,,18732.51372000815,18319.0,13861.950212260468,10412.0,7379.092780728689,6147.830168256931,19588.130042941342,19761.135700011237,20693.28770467878,24243.73860909712,10920.0,14562.0,10063.0,5283.0,5811.0,9990.0
Q61823,Pdcd4 Programmed cell death protein 4,1,FP,9710.668535328798,7187.0,9487.194962540878,5092.0,6030.934687651122,3016.179181892063,7744.546526347598,10106.619000851815,5372.991383913316,6875.963010782626,4700.0,6375.0,7328.0,3863.0,2051.0,4866.0
Q9D1P4,Chordc1 Cysteine and histidine-rich domain-containing protein 1,1,,26808.15932013114,16582.0,27665.636189818124,11374.0,15329.477491379886,9915.271692502183,26373.75195216776,29475.364023922484,25474.168726506436,23301.518555417282,13252.0,19361.0,21375.0,21821.0,11284.0,14047.0
Q9EQU5,Set Protein SET,1,TP,101759.35137879378,84667.0,72055.08279814669,54072.0,40618.51548671696,50310.23047286519,38571.113482845045,50889.65870634854,72612.56683456259,67465.67994907376,11059.0,15371.0,44282.0,17651.0,16569.0,21046.0
P46737,Brcc3 Lys-63-specific deubiquitinase BRCC36,1,FP,78786.96829828997,65339.0,75674.3780555332,32911.0,35941.4177383653,38980.77698221112,77127.59704781446,75161.58114475482,66277.58254499374,64321.74160669308,48272.0,69293.0,70072.0,46006.0,31369.0,46763.0
Q9CWE0,Mtfr1l Mitochondrial fission regulator 1-like,1,,17122.35805377886,10695.0,9203.77402424076,5548.0,7234.850086692589,7164.121170273606,10568.120676345186,9908.717615960051,12253.850717621597,13916.173564936313,6291.0,10543.0,8643.0,5147.0,5667.0,6354.0
Q9EST4,Psmg2 Proteasome assembly chaperone 2,1,FP,20449.59864283646,13166.0,17569.135586402077,4668.0,8838.556259755373,4835.207908978719,27231.597136693643,24466.411730455075,15014.546637572616,18552.761533172044,7324.0,14294.0,14268.0,9634.0,14266.0,16200.0
Q3UP87,Elane Neutrophil elastase,1,,15748.441442826448,14280.0,11468.178942436476,6746.0,4971.261982645756,5343.701216627036,60750.06898230796,57142.3188410754,44543.254455590046,37338.67445717813,8055.0,15036.0,13580.0,11705.0,14149.0,35482.0
E9PX59,Samd9l Sterile alpha motif domain-containing protein 9-like,3,,97913.62823157587,91598.0,98512.97052963365,61135.0,60613.73303400473,48530.156089456104,174968.49782246002,203123.59298791658,147760.61884682195,150164.7186401669,92185.0,94884.0,84600.0,76825.0,74825.0,89930.0
Q80U72,Scrib Protein scribble homolog,4,,91603.55872878539,78598.0,67441.3454332054,54671.0,55181.3487381412,53407.10079523222,82039.25947642543,81520.01615761349,92732.38745052113,80982.85216474769,44668.0,60963.0,71068.0,63081.0,39835.0,41579.0
E9QKZ2,Ipo9 Importin-9,2,,40994.936271232495,38419.0,31932.750734747773,26354.0,20912.919096745783,18720.34459019354,56839.89093191092,49332.03832353664,39940.60312713578,46260.92149610558,35659.0,39740.0,37463.0,21514.0,23629.0,33648.0
Q8K2I4,Manba Beta-mannosidase,3,,201383.84771595383,254455.0,208070.4698883562,90124.0,81668.62328629785,62009.75022845619,73154.90934831243,50014.45689212893,134931.06384767627,94226.01140562698,5942.0,16390.0,18711.0,14594.0,13001.0,13912.0
G3X8X7,Vps16 Vacuolar protein sorting-associated protein 16 homolog,2,,32276.471768066614,30442.0,33991.74953738103,32753.0,22604.079501625733,20638.150403034044,47209.41499214054,53232.06044304158,27410.831963706,37433.21694555757,30266.0,36300.0,35620.0,25008.0,25329.0,33010.0
Q8BFW7,Lpp Lipoma-preferred partner homolog,2,FP,88900.4865910383,65007.0,77913.10720928361,57552.0,73996.50204051945,56554.75088703609,101869.44816058181,126887.20259762892,105088.40330618521,99329.70336305944,45786.0,56607.0,118604.0,63574.0,43960.0,60277.0
Q3UN04,Usp30 Ubiquitin carboxyl-terminal hydrolase 30,1,FP,21188.15653143893,20129.0,13293.133276856746,33695.0,10661.465896983254,16363.60679770039,27967.083008077847,28687.17057719839,21111.642758998747,16389.501205845885,26114.0,24714.0,16440.0,15774.0,10847.0,12130.0
P09242,"Alpl Alkaline phosphatase, tissue-nonspecific isozyme",2,,5028.161787051173,3321.0,3867.1651372239075,2498.0,2212.47848804979,1639.5605008578395,7228.509423097921,5812.5001579848295,7890.579019179291,15057.89429324734,476.0,2517.0,5618.0,1990.0,3752.0,3414.0
O35704,Sptlc1 Serine palmitoyltransferase 1,1,TP,12448.554849643013,8623.0,10058.974486149827,8440.0,5241.575062807896,6032.358363784126,15006.305762799237,15712.687541837477,12343.3384297756,10527.065718791997,13103.0,12034.0,9814.0,8899.0,8358.0,10319.0
A0A0A6YVU8,Gm9774 Protein Gm9774,1,FP,13635.966943271565,12659.0,14051.55585739504,8655.0,9776.701655612214,7875.733555669266,19399.271103092233,18398.00460924814,11300.06085224684,10453.354626157181,9764.0,13761.0,16738.0,11654.0,7385.0,11212.0
P32233,Drg1 Developmentally-regulated GTP-binding protein 1,1,FP,4880.201536640913,3322.0,3425.7394946449785,3191.0,1049.450781805958,2324.739581615146,5229.530644272498,7090.328927673892,3971.7629577685384,3951.5555312491156,4520.0,3488.0,4213.0,4161.0,3813.0,6073.0
Q8BGR9,Ublcp1 Ubiquitin-like domain-containing CTD phosphatase 1,1,FP,8783.119402504819,5811.0,5975.540409944297,7480.0,4054.69620243211,5395.1765993438285,8565.151919917316,11886.02541845621,7487.884314486274,5776.706281489482,6401.0,5410.0,10354.0,7302.0,4123.0,6826.0
Q8BNX1,Clec4g C-type lectin domain family 4 member G,1,,38460.9615625257,36763.0,28589.96370984917,39110.0,23543.360666726952,18121.42155615086,39100.45051143621,55922.495649716686,33520.605511020614,24038.629481765453,40250.0,58285.0,32568.0,29253.0,28096.0,40409.0
Q61292,Lamb2 Laminin subunit beta-2,2,TP,6275.2553262233605,5572.0,8205.381799079021,3206.0,7020.1896995050065,3603.276790175481,9595.896133882521,10986.938954335868,8663.901998376808,8483.185313233098,4176.0,7530.0,6018.0,2283.0,31916.0,10432.0
P15208,Insr Insulin receptor,2,,38598.974905345356,36461.0,39039.999839089054,27413.0,25647.94107656076,24498.804106793486,25769.935341664273,31647.161118467448,36631.04923930687,34145.86245555045,13303.0,23062.0,28469.0,18837.0,12797.0,17715.0
Q8C0M0,Wdr59 WD repeat-containing protein 59,3,,124762.81854551825,99894.0,102209.29308035609,70720.0,61060.09034704557,56785.694495981705,130119.81957843332,131812.55861644377,106872.19170178835,104057.62898956005,98331.0,128284.0,101841.0,74783.0,58590.0,66797.0
Q920A7,Afg3l1 AFG3-like protein 1,1,FP,18982.42977322212,14389.0,19297.31203945158,8867.0,17322.75251526458,12287.31297715438,26759.44978707087,23988.718732440473,13189.743040565554,22348.081596336495,13053.0,17379.0,21061.0,22661.0,13769.0,10630.0
Q9R0E1,"Plod3 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",2,TP,131898.48137832902,144406.0,157542.5405187958,42362.0,55608.397974027605,50107.8070083978,76068.92299063213,64005.74359469236,87795.64866335859,87309.18681088375,18107.0,29191.0,28168.0,21793.0,23071.0,25327.0
Q922H4,Gmppa Mannose-1-phosphate guanyltransferase alpha,1,,53133.89362211791,51508.0,59167.82410540614,39370.0,38596.846231722804,31838.21982361617,65718.92108988733,78971.18280392127,48136.931829507914,48372.103334070176,51115.0,78305.0,75208.0,58803.0,31777.0,53590.0
Q3TC93,Hs1bp3 HCLS1-binding protein 3,1,,29206.607412915935,25953.0,24238.9091657714,18170.0,12295.837839644266,15357.749994883063,29451.35467618774,26878.76137042882,24916.361987413144,22541.973818267208,15979.0,19959.0,24820.0,15124.0,10815.0,15899.0
Q9CZ44,Nsfl1c NSFL1 cofactor p47,1,FP,95007.88785167018,89645.0,53851.95333582588,56469.0,46254.20247732428,43746.42356319418,74728.29051621028,128176.97369226835,64113.47137273607,67126.76916445933,52527.0,72256.0,81933.0,46460.0,35107.0,62759.0
Q921N7,"Tmem70 Transmembrane protein 70, mitochondrial",1,FP,15658.919274510996,15883.0,24229.033871753978,9499.0,12421.908225770305,10193.517004484846,22100.485939948143,22388.447189091552,21286.143797699053,15369.564021888034,11823.0,15364.0,17885.0,17767.0,10529.0,15419.0
P70245,"Ebp 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",1,TP,23898.688849878978,18902.0,26490.476201744463,13839.0,14973.981717889339,13022.576214068567,22790.752065171295,28328.900828687438,22214.578811296844,16807.73153579561,17054.0,26147.0,16460.0,18320.0,13857.0,19373.0
Q921H9,Coa7 Cytochrome c oxidase assembly factor 7,1,FP,48001.289305365375,37572.0,47863.57504365892,20517.0,29317.611505148478,20090.702751708155,47478.07348403856,45974.53896606257,39823.52337040096,41666.79752688773,22665.0,27223.0,43332.0,34529.0,20229.0,28899.0
Q9CQA1,Trappc5 Trafficking protein particle complex subunit 5,1,TP,28730.39921201569,22199.0,17826.88076025689,11710.0,11631.412831682701,12244.184953797068,27290.11680819618,34794.816766099386,22603.104628232144,25105.036702384386,14631.0,24458.0,22472.0,17155.0,16610.0,20411.0
Q8CJH3,Plxnb1 Plexin-B1,6,,214563.50027350636,136020.0,190844.99453376053,64074.0,88292.42951951467,58645.06879330584,124443.41144268689,99769.5947281928,165320.34516424136,167845.76638217934,32246.0,48186.0,36393.0,30023.0,19490.0,31133.0
P39447,Tjp1 Tight junction protein ZO-1,5,,36906.75725149356,34265.0,29706.85946322002,10254.0,23310.527971629308,14012.43391144689,23997.05529364412,23633.861076772482,29941.09702486046,28172.860329544335,6062.0,16115.0,20262.0,13758.0,10302.0,11982.0
Q3UMB9,Kiaa1033 WASH complex subunit SWIP,3,,85941.28158283311,81976.0,82238.48598891607,103752.0,49564.96982468832,78209.88790536676,123753.14531746373,110635.40438660354,71954.83215023066,60566.4819199606,124616.0,131882.0,107315.0,75444.0,42682.0,88635.0
P55292,Dsc2 Desmocollin-2,2,,32169.542511467604,28525.0,37664.37138246165,15094.0,15040.992103307686,14951.511839388377,21194.76102419291,17301.01676023603,24222.832218219613,21320.132337092247,12758.0,26458.0,19084.0,15148.0,9920.0,11862.0
Q99KK7,Dpp3 Dipeptidyl peptidase 3,1,,17685.601696096903,11993.0,15483.47348992177,10333.0,10869.311668704564,7744.262645757458,16801.795683899916,18783.57110050278,12124.839265932907,10316.348138759857,12241.0,17701.0,13887.0,11594.0,7880.0,11285.0
Q6P9R2,Oxsr1 Serine/threonine-protein kinase OSR1,2,,106117.3402669279,113136.0,125735.20601806935,64682.0,62538.861903226694,59893.694630828046,125564.5951489742,127107.28258599993,111578.49963015434,104772.30610510633,75832.0,105916.0,117857.0,82464.0,57641.0,71903.0
Q6P9N1,Fam126a Hyccin,1,,8673.703419008156,6756.0,7851.846273255181,7529.0,7022.461237993764,6316.864195286398,14163.09049614899,14518.45504680097,9489.426142997494,11033.428876892047,8556.0,10562.0,6734.0,8527.0,4091.0,9013.0
Q8VCH8,Ubxn4 UBX domain-containing protein 4,1,TP,53116.486533834344,35655.0,37198.25750483916,31480.0,24055.592595941765,26378.351189236375,61351.22560774315,67585.02898695892,54653.87446712325,53359.62019984993,28249.0,52609.0,46128.0,38323.0,31382.0,37688.0
G5E894,"Slc17a3 Solute carrier family 17 (Sodium phosphate), member 3, isoform CRA_c",1,,38591.5147246524,40272.0,42428.21321646781,32393.0,27934.24456549517,32509.486638774346,50067.56894802599,39670.6974386913,38938.34075101093,32061.120466030945,36026.0,55189.0,52596.0,36630.0,26580.0,25098.0
Q9Z1Y4,Trip6 Thyroid receptor-interacting protein 6,1,FP,9618.659640115695,8816.0,7158.600633231897,9276.0,4056.967740920868,5268.574982391717,14754.937173845141,14190.89413387667,10543.889684545506,7726.044198668942,7510.0,9053.0,7507.0,5686.0,6124.0,7178.0
Q99N87,"Mrps5 28S ribosomal protein S5, mitochondrial",1,FP,35706.91152337675,29401.0,33695.49071685826,20022.0,21792.00449189493,26446.521290672124,43831.23395540296,41712.83500520373,32962.79877192732,30568.470840175894,24270.0,37332.0,43755.0,28761.0,21483.0,25242.0
Q8R1J1,Tm6sf2 Transmembrane 6 superfamily member 2,1,TP,94995.45421718192,64274.0,104861.79705343663,14581.0,48791.5109692664,29567.042464557686,75949.22366255875,71177.96275059732,59594.34190895888,81968.33742497406,44230.0,50071.0,48266.0,39207.0,31003.0,36925.0
Q9D0D4,Dimt1 Probable dimethyladenosine transferase,1,FP,21518.891208826568,14704.0,21729.59695594353,13279.0,18417.634066845687,14712.916484363242,40123.21477019652,42970.19121783502,30456.397100680602,28019.028484045586,16692.0,20274.0,32477.0,26752.0,13706.0,23593.0
Q8JZZ6,Ammecr1l AMMECR1-like protein,1,,31233.289834501844,28902.0,40871.866879321526,19561.0,18404.004835913143,18645.91396923818,50748.525125510096,44457.863697366214,35413.2706230778,37454.84954883083,29155.0,27141.0,35425.0,25281.0,20007.0,21884.0
Q9CX30,Yif1b Protein YIF1B,1,TP,21334.873418400366,18212.0,27439.491956819074,11182.0,8360.397407871922,7322.025384823767,18818.06436566927,18022.67439652238,15945.218843974257,16495.260599626276,16935.0,20111.0,16317.0,12351.0,10757.0,10101.0
Q9CY28,Gtpbp8 GTP-binding protein 8,1,,14052.49369862818,9860.0,10464.849070266024,12347.0,9629.051653842978,7632.268907684435,13338.495124976827,14970.557348493361,9333.568377662603,6861.541275267118,11327.0,16871.0,11186.0,7027.0,5957.0,9233.0
Q9JJW0,Pxmp4 Peroxisomal membrane protein 4,1,,800929.9726493648,809454.0,990441.6259483097,589388.0,400583.5409538937,541905.700324474,886797.7920017623,1102851.5305627354,1005294.5181049949,868036.2486031234,682111.0,1120029.0,824694.0,748648.0,410782.0,475164.0
