uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
Q3UTR7,Agt Angiotensinogen,3,TP,18467.0,16575.0,37333.127769494815,66306.0,39857.05407400919,10269.0,23505.0,35633.100534619894,30045.15309512596,32896.0,27846.0,27751.0,47863.43835686082,47642.93623864276,43638.616912312755,36992.38060804673
A0A0G2JGW8,Igkv12-89 Protein Igkv12-89,1,,7331.0,3254.0,9254.1032557817,13859.0,4356.830744972406,5361.0,11599.0,4737.237263193189,12251.670184192773,3923.0,79619.0,5779.0,20170.69287735769,17629.414167403713,14980.441393570723,11312.143444885745
Q61508,Ecm1 Extracellular matrix protein 1,5,TP,27789.0,20225.0,53802.29458063174,76194.0,49974.54695966662,26947.0,43298.0,35544.26395693236,57458.00000000001,54437.0,44570.0,43475.0,74152.08036062296,78104.20416039697,78413.00997812026,70619.11396868933
P63276,Rps17 40S ribosomal protein S17,1,,1237.0,862.0,4488.30040567248,844.0,704.9095220813675,1943.0,2249.0,0.0,1413.0635064091957,2292.0,3796.0,2303.0,2759.4194783846533,4443.067391079612,6088.529826164314,1554.6377900867365
Q60590,Orm1 Alpha-1-acid glycoprotein 1,1,TP,8750.0,4162.0,13614.209597448078,13545.0,27350.489456757063,2836.0,8164.0,8098.042732336121,5130.76630303339,10075.0,9915.0,89288.0,31384.00569404667,23801.296408182956,38362.721694597385,81635.91725292536
P21180,C2 Complement C2,1,TP,3769.0,2721.0,18754.037481363335,80736.0,8626.568421579546,6323.0,3268.0,3679.760892647579,7128.2178744637795,11592.0,5704.0,3271.0,36658.907285329355,36799.81479226731,23822.51506335505,27050.287352841646
P97873,Loxl1 Lysyl oxidase homolog 1,5,TP,37852.0,53718.0,67164.6405464443,83137.0,58376.85073020561,33873.0,44527.0,38016.70364919993,47278.38411894246,42003.0,99741.0,86794.0,115156.0,79805.90293938594,98821.62905436271,92526.58567688389
Q6GQT1,A2m Alpha-2-macroglobulin-P,13,TP,56444.0,23065.0,138695.42009639056,210938.0,112505.73705089539,35790.0,39075.0,113695.83495706275,86716.89881490346,170731.0,134145.0,626106.0,428232.0451117626,238649.8610597411,538019.4862350028,423220.39923771523
P31532,Saa4 Serum amyloid A-4 protein,2,TP,10779.0,5214.0,12550.952948926875,8026.0,9703.256479245141,5772.0,11422.0,7230.013039509714,9415.303580748228,7486.0,39470.0,62324.0,14833.34332051043,26335.6569682629,24950.789690077178,42873.546654318125
P20029,Hspa5 78 kDa glucose-regulated protein,5,TP,41741.0,35788.0,100612.73409382477,192701.0,120933.62441026668,34285.0,51493.0,100814.53119237002,94128.16823024733,157680.0,61520.0,72468.0,165490.0359945093,151697.2200691485,98834.08852876823,189716.05923735906
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,1,,26660.0,31251.0,47820.91037065289,42355.0,19086.990263925214,64577.0,61268.0,34536.02231618948,24863.1888389618,20685.0,59111.0,59090.0,54010.659967123654,38141.7296086562,36120.01630160371,31522.43471601332
Q9DBB9,Cpn2 Carboxypeptidase N subunit 2,5,TP,36110.0,14368.0,66825.30331819285,118900.0,81405.34666933637,31101.0,41096.0,45723.00918354041,32713.29785256941,42874.0,43248.0,82257.0,54085.792675693534,69819.25250692059,66432.53314418985,105734.85397260761
P49722,Psma2 Proteasome subunit alpha type-2,2,FP,5484.0,6582.0,8094.3240178911965,7229.0,5580.488355504386,7720.0,5474.0,9673.554086023509,6074.271439300399,7163.0,10646.0,9276.0,8942.743818739515,7727.418784961922,9715.621264215815,9764.684061481468
Q61129,Cfi Complement factor I,7,TP,51126.0,19548.0,37170.24589993412,39915.0,49773.144239071946,24708.0,57624.0,31344.3274407168,45548.62470245294,31336.0,66266.0,131741.0,70817.94444915182,78037.40603498777,116886.48255632227,90968.87142679039
A0A075B5P5,Ighg3 Protein Ighg3,4,,43561.0,42228.0,43966.03945771645,77789.0,53894.82369945813,77819.0,63456.0,111834.54810647691,75317.30885067275,36060.0,191712.0,101150.0,168157.735023471,82409.04572761,71975.61486860138,34265.61155538141
Q9Z0Z4,Heph Hephaestin,8,,22847.0,20789.0,259855.40040220518,595426.0,400746.23445419164,14219.0,51295.0,147745.93189650355,145696.2094222177,213683.0,24838.0,50885.0,117348.50904099374,127809.28450820707,62899.57995720227,214487.71521185458
Q8VCU2,"Gpld1 Glycosylphosphatidylinositol specific phospholipase D1, isoform CRA_b",9,TP,66879.0,34356.0,57147.40556846157,57630.0,55434.738014491486,59666.0,66978.0,35539.98267607995,59005.640983210076,46033.0,60739.0,95224.0,46644.72727888966,65417.85127327444,74878.67240508764,89794.68919087395
O70165,Fcn1 Ficolin-1,4,TP,26326.0,18736.0,38770.40945182206,67801.0,44822.99196586117,77711.0,27689.0,32092.481269675685,38906.787382731454,32280.0,33143.0,45298.0,30873.68872544866,30075.02925602178,25530.84744295641,39448.42118011648
Q9D2Q8,S100a14 Protein S100-A14,1,,8614.0,7865.0,7797.215422488818,9197.0,3842.98164161734,4966.0,8900.0,6109.387776391036,8215.07727949694,7379.0,14643.0,6174.0,7469.362131200325,7527.024408734306,6507.998797816835,10275.376422604946
P62830,Rpl23 60S ribosomal protein L23,1,,2449.0,1952.0,4758.2620228147425,1994.0,1025.5208800010012,2066.0,2516.0,5725.1428198871145,2014.2737560304995,1807.0,5330.0,3199.0,5709.110101848871,5142.794288930495,3843.055661080522,5092.566797869877
P68368,Tuba4a Tubulin alpha-4A chain,2,,7068.0,2968.0,8527.167504594154,7882.0,8720.73780174949,10679.0,8295.0,4364.765829033399,6797.625377105106,7590.0,19424.0,12104.0,16035.466657628496,20535.463306493297,7453.534466591329,8663.311379058541
Q9R0G6,Comp Cartilage oligomeric matrix protein,2,TP,8743.0,8306.0,29615.84511632745,46516.0,27422.341238158406,11909.0,10928.0,16345.93029450664,25095.042426711138,25132.0,16224.0,12661.0,34825.47404633192,37581.55126982851,37991.70623452189,28131.15030188612
P63017,Hspa8 Heat shock cognate 71 kDa protein,1,FP,4553.0,3598.0,4646.657778856489,5690.0,6132.440676269256,5370.0,5665.0,6412.288396699141,3871.2966560164973,6746.0,9456.0,10905.0,13557.06302428443,11426.447650443952,7431.384289870404,8583.323418882575
Q8R0Z6,Angptl6 Angiopoietin-related protein 6,5,TP,34212.0,19571.0,59254.31271453833,17422.0,47357.40025529039,25970.0,31361.0,14715.832609951009,46533.819600555,17336.0,120816.0,5051.0,44479.53922283041,56787.00437634248,53977.21189680459,32329.492724455446
P35980,Rpl18 60S ribosomal protein L18,2,TP,5824.0,2644.0,23317.746159980583,7076.0,4030.2317386026607,9010.0,10654.0,28482.291190879794,6382.921956745886,4141.0,27053.0,25689.0,24316.652341168297,17015.665054732995,22760.6909667957,16371.894669350098
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",6,FP,39012.0,34758.0,114303.8601296765,86881.0,37206.7031373187,62029.0,62518.0,246992.4439766779,69029.468806884,37224.0,95027.0,104722.0,126703.01913267467,64502.51854489484,166843.43737827893,88160.06344061125
P07310,Ckm Creatine kinase M-type,3,,10094.0,4070.0,16273.105301480531,11347.0,5625.667884718868,10723.0,25785.0,52902.71717303429,49049.833297267025,9218.0,20119.0,37650.0,12610.586046196342,15760.389391102584,63553.01017046957,24050.738846242897
A0A0G2JDE1,Ighv8-12 Protein Ighv8-12,1,,11542.0,9153.0,10234.410804063658,12767.0,7503.612171344905,14000.0,7806.0,5925.292699737347,10154.016904492166,8928.0,20651.0,16542.0,15404.156755749122,18359.56397385681,11522.245053016277,10822.986303809641
A0A0A6YXQ0,Ighv8-8 Protein Ighv8-8,1,,7289.0,4853.0,7669.021358482715,9847.0,6156.935601746987,8191.0,5852.0,7169.004787362852,11478.581091918177,5648.0,16293.0,15827.0,13418.50660068803,11290.867296890614,16335.755331682334,24715.254207704773
A0A075B5P0,Igkv3-2 Protein Igkv3-2,1,,6611.0,5410.0,9652.258936930064,15126.0,24985.36831896282,4841.0,9847.0,13016.16411154369,7284.005931847401,5456.0,26052.0,12713.0,50464.786422410136,14052.738303908844,12250.432112716693,23939.98628599925
Q61704,Itih3 Inter-alpha-trypsin inhibitor heavy chain H3,8,TP,109693.0,51493.0,61426.0709753476,75525.0,66425.3389105107,67917.0,105475.0,60849.84475532291,87171.09779910641,80572.0,323347.0,732477.0,391306.7582233219,454049.3449040306,804588.5567550672,462286.31389032357
Q9DBD0,Ica Inhibitor of carbonic anhydrase,7,TP,63688.0,28443.0,57055.40747546895,57671.0,60898.73939105733,44323.0,79615.0,43188.490918912874,56913.838898152986,42791.0,77733.0,114701.0,67657.49194190717,87500.91471301072,96457.09768940395,108865.66477282846
E9Q557,Dsp Desmoplakin,28,,289182.0,369565.0,325632.52872646577,429685.0,161049.78036266254,178801.0,434109.0,319514.1306558873,301852.89206838177,431535.0,593037.0,271322.0,387979.45255808433,310844.08454036916,325363.94585367024,376960.69560261455
E9Q8B5,Gm4788 Protein Gm4788,5,,41962.0,41445.0,66384.91900419541,42112.0,50670.74717491146,46783.0,55766.0,50918.34349794162,33843.3098180985,38530.0,107393.0,57941.0,58930.38875425782,64848.41378835043,83943.63222812627,77525.76668388337
Q9QXC1,Fetub Fetuin-B,3,TP,24722.0,7425.0,14890.11757567352,20604.0,18926.95675080404,12291.0,31142.0,10165.901384050816,24848.56085235301,17130.0,21010.0,35910.0,22163.173278652408,27407.07244512342,41369.60818446298,36408.878693429746
Q64726,Azgp1 Zinc-alpha-2-glycoprotein,3,TP,62502.0,34210.0,49113.40816892618,50081.0,66790.04113429025,48142.0,81823.0,60067.44067954473,47018.73735663642,58713.0,76318.0,116994.0,75055.6243623854,90295.85409894439,87058.50082950637,96755.69269952089
P62855,Rps26 40S ribosomal protein S26,1,TP,5696.0,4876.0,16892.96130508651,6818.0,3205.02491584177,7532.0,9112.0,23621.967103179777,6246.8816812841305,4607.0,21304.0,16040.0,15450.992729922553,17432.987996645952,24295.975090764827,16409.837676100236
G3UVV6,Mmrn1 Multimerin-1,12,,112103.0,110823.0,152888.76523005444,118337.0,146160.67599394312,144918.0,161087.0,62488.50500158336,90907.0855789916,80986.0,152223.0,75543.0,94478.89315189209,92647.67720741106,45806.56545887331,62351.64044383493
A2AQ07,Tubb1 Tubulin beta-1 chain,4,,39266.0,14325.0,37618.17104122603,39209.0,59497.08532205384,78625.0,41719.0,23311.574241379953,32603.587953003476,27247.0,120536.0,79874.0,112540.99144198342,134009.6055548536,28933.66834170854,42466.42844675583
Q61702,Itih1 Inter-alpha-trypsin inhibitor heavy chain H1,6,TP,70539.0,42640.0,41144.2618841233,60078.0,65769.4192393848,57879.0,75692.0,62568.77901756608,56564.230018202885,51158.0,112020.0,140453.0,82219.57691199647,105929.92228258996,151440.75824096557,101751.86375051204
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,13,FP,38443.0,47790.0,344566.0378974377,172595.0,25376.19846325195,95735.0,78638.0,71210.54441815845,35573.069234588016,44107.0,105455.0,261032.0,154352.83163585214,81204.03399993108,84738.26981798947,97776.05193509893
O08692,Ngp Neutrophilic granule protein,1,TP,2254.0,2368.0,3200.3271037758745,2602.0,2092.4109674755036,1808.0,3599.0,3609.1197585827913,1575.4341577667742,1451.0,11083.0,6165.0,10895.218492094426,8935.737350532398,6820.870043999904,4749.02876378079
A0A0B4J1J6,Ighv10-1 Protein Ighv10-1,2,,16161.0,9203.0,14991.164661419507,14540.0,17795.29119373287,18083.0,25447.0,10952.586740681407,14945.413918201608,8506.0,68482.0,15000.0,42437.29559897642,28534.042798561895,29065.185015989035,18733.59046787896
O89020,Afm Afamin,4,TP,46422.0,10673.0,27620.542214208937,29110.0,32785.64125442691,16429.0,44250.0,16205.718346590167,33019.754172023575,20885.0,28516.0,72848.0,24760.618346353946,36971.77036262764,50603.46310499867,68374.32365041765
Q792Z1,Try10 Protein Try10,1,,55980.0,70575.0,66947.46472036336,56862.0,32592.40350899148,47818.0,58250.0,57368.09310209936,52122.44188444354,53662.0,56661.0,61448.0,59482.66294971953,52802.26471703098,72795.17140727561,89821.35184426594
Q8CIF4,Btd Biotinidase,4,TP,8710.0,7548.0,88898.8129745848,213581.0,85698.49060806668,13988.0,21570.0,47571.45219156902,60911.66763833552,81778.0,14338.0,19532.0,84805.31298615465,90792.54115025442,50647.763458440524,184254.31723867703
P29788,Vtn Vitronectin,4,TP,108610.0,71402.0,151575.1531153566,111354.0,94357.7189302832,110560.0,117718.0,173988.04288135908,85540.07729222623,78076.0,183541.0,408084.0,161344.07653069872,107679.90089479549,184383.6085691616,265139.578249951
P62717,Rpl18a 60S ribosomal protein L18a,2,,4704.0,3300.0,15366.697860684442,3800.0,4166.314657923388,8356.0,7836.0,6831.853920235456,4065.848877913416,2106.0,13837.0,15177.0,14847.00381297768,9440.360812782135,9714.236878170757,16195.510962295402
P32848,Pvalb Parvalbumin alpha,1,,1846.0,746.0,1974.1885856939773,1799.0,329.3206647561601,502.0,2487.0,535.1601065514222,637.0488168128413,1362.0,624.0,10370.0,3128.2527750004238,2845.2033218851584,6423.551249068308,5739.648885960069
P14148,Rpl7 60S ribosomal protein L7,3,,6182.0,4763.0,24874.172913560556,11689.0,8435.508002853247,12302.0,11379.0,20169.11409571,11300.851054621367,6635.0,38699.0,36154.0,35046.969174193764,26088.30549397535,25781.42131711187,30647.6945874223
P62242,Rps8 40S ribosomal protein S8,2,,14840.0,16767.0,33663.7612080025,20887.0,13103.696467231475,51387.0,36019.0,50510.55149674943,18360.31739202383,14216.0,48998.0,36900.0,44220.9656154146,37072.95960210892,41676.94188646582,26728.284538799933
O88947,F10 Coagulation factor X,3,TP,36300.0,13760.0,13231.135570888666,20779.0,20256.759038406188,11934.0,26358.0,21662.21079298847,19687.07577744116,14141.0,31716.0,68040.0,27050.70233354234,37561.04887490093,58908.39498930056,71406.68773042192
P62702,"Rps4x 40S ribosomal protein S4, X isoform",2,,20071.0,21509.0,50215.87711937866,30342.0,13278.971267316572,21584.0,33981.0,25142.89212599892,26187.021627057373,15311.0,72292.0,66624.0,54370.71151858191,67196.93005892556,59992.36926258084,58329.6817283203
P39876,Timp3 Metalloproteinase inhibitor 3,2,TP,2873.0,4339.0,3645.2359141499946,6700.0,3096.702912062471,3078.0,3549.0,2958.365069016262,691.1723672653675,3454.0,2947.0,3328.0,1700.7313121727193,1503.2885054962726,1326.2418311653962,0.0
P97350,Pkp1 Plakophilin-1,6,FP,73484.0,98523.0,72337.64807045525,95480.0,21037.33066362988,27765.0,78052.0,66962.44349235325,82547.19123206762,84880.0,160088.0,26895.0,92794.74958057245,63032.95978589232,64631.446899569615,84083.75393164372
D3Z5G7,Ces1b Carboxylic ester hydrolase,1,,7856.0,4198.0,6827.465032419125,6677.0,5288.726576480747,7294.0,7845.0,6896.073133021627,6603.073155208188,4958.0,7564.0,22840.0,10987.914690979342,10777.64605612286,13470.076218412636,17634.268758793878
Q8CG19,Ltbp1 Latent-transforming growth factor beta-binding protein 1,11,TP,269063.0,318524.0,403604.68295135396,342615.0,170906.53837490146,376316.0,428769.0,144620.59687424323,159341.92673022824,180065.0,241691.0,129863.0,144753.40842922265,132508.30115209226,121777.51845351157,107571.50059664808
P55065,Pltp Phospholipid transfer protein,4,TP,12909.0,10254.0,29228.24659339135,35555.0,28267.14400130148,12694.0,11181.0,14156.055138498221,13884.153489733832,18370.0,17494.0,17376.0,37247.28421088308,37574.27622646711,26648.04698131807,47002.15598340071
P04202,Tgfb1 Transforming growth factor beta-1,3,TP,70617.0,69711.0,139233.83516521618,121746.0,65413.42632244178,135897.0,120683.0,53512.799694502915,46946.3288229229,50877.0,67348.0,42865.0,38752.86563066651,31812.441884239423,32189.744319684545,29582.213938411667
Q07968,F13b Coagulation factor XIII B chain,5,TP,67225.0,48102.0,42673.54165944315,52107.0,51764.85384625011,35679.0,78199.0,75942.43008028613,46196.64450922237,37537.0,57447.0,49512.0,47401.90886136013,51512.5979393285,70492.93741434444,72521.39173954084
P29533,Vcam1 Vascular cell adhesion protein 1,5,,21419.0,15715.0,83258.27415831629,138637.0,50830.78068803264,25009.0,27830.0,61076.752640500716,79304.1666008987,99005.0,40501.0,37906.0,93283.60006100764,105768.54859348258,66695.56649275083,117286.96129802126
Q61247,Serpinf2 Alpha-2-antiplasmin,4,TP,29249.0,20028.0,21726.631600846016,34105.0,34831.239697656085,21091.0,36369.0,22005.78358139448,29664.825443297395,19381.0,46329.0,91921.0,50506.74364927384,61606.389919479894,70545.54408405664,87294.55269204052
Q91XL1,Lrg1 Leucine-rich alpha-2-glycoprotein 1,3,,77375.0,31419.0,245259.37509101626,671504.0,491659.4225306286,34725.0,95879.0,131620.4875658961,86635.71348922467,185912.0,116271.0,661468.0,674966.8843057839,612250.4537382694,537087.7944266788,550970.4010187543
Q9EQK5,Mvp Major vault protein,5,FP,7533.0,3549.0,18141.722305051837,21191.0,8494.2958239998,9796.0,14084.0,15212.461188830728,12226.071207627389,9837.0,47640.0,37579.0,31180.074056499856,24580.387415430912,36470.26597100334,17975.75581954512
P62918,Rpl8 60S ribosomal protein L8,2,,5685.0,6096.0,13081.827190458029,11616.0,5219.596453465818,13309.0,12057.0,16127.58497103366,6597.953359895111,5760.0,22215.0,18603.0,19487.668253995154,14308.026189136102,14596.966459089706,15536.123034178137
P62908,Rps3 40S ribosomal protein S3,1,FP,4181.0,3311.0,10098.67591276308,8155.0,4281.1686418300815,6717.0,7755.0,9184.417748635507,5582.039689914587,8153.0,13345.0,9511.0,14749.428866783033,22538.08433361284,15953.664783246375,6748.727768179956
Q60963,Pla2g7 Platelet-activating factor acetylhydrolase,3,TP,15734.0,11896.0,36129.61173329635,60010.0,48687.20254289254,22669.0,24594.0,32764.642363504274,32418.543922402274,49474.0,51210.0,55453.0,53218.35140402312,65568.64308112889,39431.467721382025,93800.24011968581
Q4ZJN1,C1qtnf9 Complement C1q and tumor necrosis factor-related protein 9,2,TP,3740.0,4541.0,11652.086335425263,25913.0,12134.241749990615,4835.0,3813.0,6341.647262634353,9364.10562761746,14611.0,2187.0,5166.0,5867.181514684201,7782.312293961566,7310.9427039503735,21518.812260672876
O55234,Psmb5 Proteasome subunit beta type-5,2,FP,5273.0,4684.0,3764.3809854027254,5843.0,4128.211440513584,2548.0,4455.0,5887.831492278747,4927.437289171196,4708.0,9993.0,7555.0,6209.669575827416,4827.983321655429,5561.0787429972825,8307.467504942382
Q9JJN5,Cpn1 Carboxypeptidase N catalytic chain,4,TP,47211.0,34414.0,59427.751742311295,56371.0,55350.91093618992,76585.0,61924.0,130744.96563157796,37661.945722323355,52928.0,96668.0,110199.0,69973.92116456812,91055.76544642138,73938.67428049337,80768.35553101679
A0A0G2JF28,Igkv8-27 Protein Igkv8-27,1,,11481.0,9165.0,12641.442876460595,13110.0,8185.1154313031075,23716.0,12591.0,16207.858987016372,16902.638526457824,11171.0,55741.0,14510.0,37498.05182260333,23687.541184713813,35862.520497222955,27924.001994763745
A0A140T8P5,Igkv8-24 Protein Igkv8-24,1,,18001.0,7926.0,17509.800977774696,32349.0,16529.720044050107,65096.0,21185.0,7071.605647970493,41713.898012958416,14166.0,84842.0,19715.0,55489.89615143453,33258.19141042281,48903.43704166767,18574.64003419595
Q9Z1R9,"Prss1 Protease, serine, 1 (Trypsin 1)",2,,10943201.0,13014073.0,15936565.720155334,8500648.0,9529236.363676181,13125451.0,11985053.0,14842735.126017546,9055372.462047633,17861567.0,16722818.0,13826294.0,13917173.120710399,15215042.88158605,14579081.575773604,14487704.432365041
P20152,Vim Vimentin,1,FP,3223.0,3223.0,4322.402205193995,5112.0,2882.780562890288,3437.0,5109.0,13888.47508522251,26750.199111495822,1909.0,4315.0,8456.0,7542.543340846311,5007.875302955466,18552.157389819913,7264.547562648048
Q9D708,"S100a16 S100 calcium binding protein A16, isoform CRA_a",1,FP,7050.0,5679.0,6536.389098852328,6691.0,5072.082568922149,4262.0,5733.0,4669.80708976771,6410.715131302588,4514.0,11374.0,7789.0,5887.672253385077,4581.293214946186,4317.900074535356,6954.850588633408
Q61805,Lbp Lipopolysaccharide-binding protein,3,TP,10064.0,10256.0,25002.366977566657,34821.0,28981.307161896657,14519.0,19489.0,15087.233723897694,15924.757621660154,15405.0,21585.0,38782.0,40236.980562287106,46492.156652385165,24586.69616022697,36282.74383315226
P62754,Rps6 40S ribosomal protein S6,1,,37117.0,23582.0,70916.95620817586,32494.0,25738.72336032237,58964.0,40141.0,90966.51491161075,18790.38019832228,37654.0,64023.0,65318.0,51063.89659204528,51490.77280924431,51708.20316895482,37956.33807683402
P62911,Rpl32 60S ribosomal protein L32,1,,6446.0,8770.0,13309.560174751223,12789.0,7799.728603786808,21584.0,16734.0,25055.125868524487,8407.435303402539,4975.0,30538.0,18789.0,24078.569472453353,19352.276708898564,23358.74573826068,16320.620335903965
P16882,Ghr Growth hormone receptor,4,TP,13211.0,9579.0,154332.07957421726,181117.0,244077.77976197927,7410.0,37412.0,57458.0,31733.95414911086,62926.0,31866.0,26410.0,470661.53471504344,257642.35380603958,177589.04186001778,148441.24629989135
Q6ZWZ4,Rpl36 60S ribosomal protein L36,1,,2352.0,1356.0,6773.171075898894,2953.0,1568.7638939293447,2128.0,3526.0,5724.072499674012,2168.599014753243,1793.0,7902.0,5147.0,5354.9130471622975,6214.871133369324,7382.93077829338,7147.642082390867
O88783,F5 Coagulation factor V,13,TP,161777.0,193045.0,127657.15710273568,141968.0,158268.24549174687,207728.0,229387.0,146493.65724717322,156790.07446632467,130330.0,442123.0,280810.0,300526.9312816689,334993.26029474265,384100.67697338364,280762.8676509876
Q8R121,Serpina10 Protein Z-dependent protease inhibitor,3,TP,21952.0,10649.0,23317.746159980583,31670.0,19764.138870465154,17743.0,17333.0,16615.650988208556,16125.892437531029,22048.0,30764.0,88924.0,43678.44891457235,49859.178993556096,63187.532254574304,76666.4088553262
P47962,Rpl5 60S ribosomal protein L5,2,FP,5410.0,6774.0,7914.852328282653,8746.0,4010.091466543193,9401.0,9608.0,12995.828027494737,5900.198398655788,7375.0,14978.0,15567.0,15067.523191377586,11331.87208674577,13143.36111177899,13601.029689921099
P17751,Tpi1 Triosephosphate isomerase,2,,29771.0,26327.0,65127.109011476714,70499.0,30331.249721558273,22697.0,32223.0,57677.41564368608,28474.10733334182,66050.0,47211.0,40836.0,58802.56557474283,41543.8044314775,36158.779110865325,47738.45541168717
P47757,Capzb F-actin-capping protein subunit beta,2,FP,12398.0,13346.0,13636.832079331507,17216.0,16590.140860228512,16848.0,18701.0,15745.480654955943,13718.857241054495,18362.0,43929.0,25864.0,38108.87098578183,33541.91810151736,20995.598759346973,16391.378916059628
P05017,Igf1 Insulin-like growth factor I,2,TP,5207.0,4991.0,7328.175964772373,10271.0,9249.283860391195,6327.0,4776.0,6603.87571484455,5904.586794638425,5452.0,8682.0,7218.0,8665.630971546712,9620.252794082175,7676.4206198456395,9406.789214027463
Q00724,Rbp4 Retinol-binding protein 4,1,TP,11569.0,4354.0,9689.963073402449,8617.0,11561.06049381171,5944.0,10872.0,9434.872678501573,6606.730151860385,9073.0,9585.0,10015.0,5435.900252503855,8146.725829609804,8047.436079921136,11461.864498548452
P62849,Rps24 40S ribosomal protein S24,1,,1752.0,1477.0,3028.3962414618077,2838.0,2264.419777496903,4542.0,2446.0,3183.132313767859,1721.7140238546826,2613.0,5579.0,5401.0,4950.952769916454,5230.756176845587,4842.5823856122715,4427.025949739077
P16301,Lcat Phosphatidylcholine-sterol acyltransferase,2,TP,31781.0,21092.0,30896.277590929578,29793.0,29868.5677958678,29596.0,34319.0,22262.660432539164,22967.40177446251,27854.0,47124.0,112598.0,47460.45382907692,60908.64712436393,58821.17866846192,70117.65098758615
P97298,Serpinf1 Pigment epithelium-derived factor,3,TP,19816.0,10279.0,26086.737942512395,39362.0,30455.357343978776,18489.0,23985.0,23276.253674347558,23447.199735230846,19599.0,29388.0,38251.0,24681.58263993628,29093.559769811276,35109.414488711496,35361.85680445972
P84099,Rpl19 60S ribosomal protein L19,1,,8438.0,8079.0,18879.215214451648,10442.0,6530.891464040346,12064.0,11520.0,24721.185962036398,5382.367672704592,6359.0,19250.0,14632.0,15288.042569777492,15058.678390516776,11285.515039311389,11814.631912657844
Q02819,Nucb1 Nucleobindin-1,1,TP,2561.0,1312.0,5394.707846468569,18447.0,13495.070943197888,7152.0,2118.0,5233.865842072909,6606.730151860385,10936.0,4417.0,7218.0,17827.918419224185,16304.694908050862,12208.900531364958,13355.938376048585
P17182,Eno1 Alpha-enolase,1,,5044.0,5857.0,9113.843868104435,4725.0,2562.1692049706544,2551.0,5099.0,5242.428403777732,4502.494278185823,15517.0,6310.0,5126.0,4100.0992390991205,7125.574288700766,8915.446130172393,5987.81665983935
P28653,Bgn Biglycan,3,TP,5989.0,3293.0,8969.059984050484,4642.0,5391.060931809934,7055.0,7739.0,6634.915001024533,5270.4635751473415,5796.0,6633.0,5648.0,7364.956938772051,5676.5179246258285,3053.955615397562,5264.848558248882
Q8BP67,Rpl24 60S ribosomal protein L24,1,,12719.0,16757.0,17215.708713290107,19246.0,4161.960004505125,11617.0,42793.0,14908.49024830952,9835.858195750965,11430.0,44986.0,7226.0,9193.511430459761,14599.027923592046,18387.41545045803,24614.756514150355
P62751,Rpl23a 60S ribosomal protein L23a,1,FP,23540.0,24260.0,33672.81020075587,38896.0,16753.984695090665,93734.0,71862.0,92771.07479090214,35784.44364108505,24104.0,75180.0,75239.0,63831.57830161501,45999.437806544986,88262.91668870668,53198.14643703136
P00687,Amy1 Alpha-amylase 1,1,TP,1259.0,0.0,11819.492701362644,16057.0,12433.624172496215,350.0,2523.0,4462.164968425758,5431.371427844041,8341.0,1616.0,2250.0,4623.1009507024355,4810.787764619396,4158.6956793537065,6191.888506954957
O55142,Rpl35a 60S ribosomal protein L35a,1,,1613.0,1160.0,6034.1700010401855,3011.0,1580.1948591522857,1814.0,3759.0,1891.2558165527262,2752.9870797744375,1397.0,10338.0,4990.0,6614.605602535206,7809.428364672233,7882.694140559255,7206.094822519457
P26039,Tln1 Talin-1,7,,38466.0,14437.0,25536.2575500156,28375.0,37135.940019271926,33665.0,27214.0,17745.90913324516,20692.74985679553,19326.0,52181.0,48723.0,61412.695385449675,56276.42860588796,34320.31444302854,35747.43979197463
Q6ZWV7,Rpl35 60S ribosomal protein L35,1,,2384.0,3734.0,4400.826809056552,6285.0,4038.3967137619043,11021.0,11496.0,11773.522344131288,2811.4990262096007,4744.0,13082.0,15773.0,10763.492314731651,9798.160672647286,9339.068259960088,8204.918838050118
Q61879,Myh10 Myosin-10,2,,3409.0,3752.0,7260.308519122083,5846.0,4232.17879087462,7771.0,10809.0,6335.225341355736,6951.21923649741,5165.0,10315.0,6678.0,7231.279262485384,6909.968458172044,12282.272991753023,10411.766149571658
Q9Z2U1,Psma5 Proteasome subunit alpha type-5,1,FP,3165.0,1969.0,2106.9071460767655,2338.0,2957.3540026780465,1753.0,2513.0,3377.930592552577,2028.9017426392904,2262.0,3605.0,6751.0,4066.92375739294,4817.401440402486,4269.446562958332,4754.156197125402
Q9Z1R3,Apom Apolipoprotein M,1,TP,17934.0,7282.0,18681.64553933636,18761.0,15257.616914239949,7897.0,20148.0,9728.140416891752,18324.47882483229,17411.0,49170.0,22229.0,14264.481384195631,26034.734720132325,33482.760885768555,43258.10415516412
