uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",6,FP,562105.3759530479,333617.0,350235.668493194,334001.0,165775.0,244069.8148085969,251644.86328606494,253082.62163818968,257736.72697605655,227729.0,304869.0,267243.0,250792.73901963723,240798.19993350157,263393.0,130018.0
Q9R045,Angptl2 Angiopoietin-related protein 2,11,TP,547790.6884704503,801177.0,665466.3004990052,110740.0,104611.0,368416.6473769573,396252.0201114005,346245.41020118695,292991.47809389874,118859.0,212770.0,509463.0,473724.618751145,509872.4402093692,132614.0,89285.0
Q6ZWY3,Rps27l 40S ribosomal protein S27-like,1,,220904.40231273771,157255.0,161746.40392571772,103055.0,55920.0,202957.08666278934,178341.6593370276,173273.53840159124,126772.02174383384,138275.0,146593.0,97664.0,57638.19965355851,84515.53932054077,60479.0,43527.0
Q6ZWU9,Rps27 40S ribosomal protein S27,1,,138301.15967139366,80777.0,101717.49356346525,54028.0,31130.0,111902.36033822696,103744.88961953046,86750.54656971437,76094.68399322082,100398.0,98234.0,52053.0,48739.62671929912,51713.99648868267,35161.0,22203.0
P60122,Ruvbl1 RuvB-like 1,7,FP,226824.92803928166,155372.0,162664.24823611157,154793.0,82672.0,127346.86497303359,135738.62546491312,126661.35116244947,146016.68804990625,144642.0,228508.0,190648.0,173485.91784673295,150007.07868977988,180268.0,60996.0
Q9DBL1,"Acadsb Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",7,FP,422406.59983487363,330180.0,401170.50803777284,241361.0,171043.0,204033.87372550313,234271.50871232015,245476.2391857963,209322.50268642724,231069.0,298778.0,172594.0,220784.12076816734,175865.02224170155,165329.0,106480.0
Q03734,Serpina3m Serine protease inhibitor A3M,3,TP,147626.25971812298,83723.0,93047.64975523482,120233.0,45606.0,551790.9889286282,326557.3042255735,457856.8337941829,384417.00908697536,192842.0,625753.0,162336.0,149763.05749262977,80705.94977187352,87196.0,76275.0
O08807,Prdx4 Peroxiredoxin-4,6,TP,1297261.2990458019,1394114.0,1353314.9126393583,94377.0,186747.0,441713.0244961222,530971.5765226464,483503.7141091692,540111.317088562,121439.0,192618.0,853321.0,898857.1285697629,1020927.1450991849,134287.0,98885.0
Q9WUB3,"Pygm Glycogen phosphorylase, muscle form",17,,209936.25663350418,348025.0,234058.9729368664,165002.0,176310.0,1795875.4441080096,1501436.4118907002,396783.4385825617,1217271.9249963942,2064992.0,2586750.0,189667.0,283012.8739219507,875899.9467425017,246489.0,1477377.0
Q8K5B2,Mcfd2 Multiple coagulation factor deficiency protein 2 homolog,2,TP,34624.85935929998,53356.0,46459.954268388974,5279.0,7359.0,12380.172111415235,15486.189659546037,11877.731017673146,19684.530506274343,4239.0,8362.0,21553.0,20094.922920101933,51893.60492894242,3660.0,5401.0
P05064,Aldoa Fructose-bisphosphate aldolase A,2,,30120.085241043347,16606.0,17695.312860436472,13384.0,9507.0,26811.230098961816,19675.695769067243,16499.806151362987,18157.156750324535,20354.0,24606.0,11645.0,16045.684688285946,13895.391225568972,9836.0,23549.0
P27661,H2afx Histone H2AX,1,FP,3234.103802022677,4176.0,12114.12555032688,1648.0,8017.0,6477.997035042856,8938.299275432222,5788.03220783879,7645.9819883167465,10948.0,14127.0,6708.0,10881.312000532986,5356.742955115255,9326.0,1843.0
P35279,Rab6a Ras-related protein Rab-6A,3,,62261.636484696755,53947.0,53141.13540409943,55345.0,30147.0,56528.441682680634,42166.1266010697,46840.785806051914,41892.20469133132,51362.0,44249.0,46176.0,43373.97976315395,46147.39525073761,43813.0,24078.0
Q9CQC7,Ndufb4 NADH dehydrogenase,2,FP,58478.64179440556,47978.0,47775.21570287086,32624.0,28398.0,34585.7862442777,32341.43168411989,39921.24288346159,38825.30623467475,37084.0,49728.0,24480.0,25500.574699778477,32555.76286097635,24050.0,19650.0
Q9WTI7,Myo1c Unconventional myosin-Ic,22,FP,2089442.6329908937,1456621.0,1729004.990225184,978971.0,863721.0,1351082.731836265,2113512.6177440505,1361333.6931638843,1350423.8002848695,2377277.0,1771580.0,1855677.0,1647187.357547594,2807995.2039956134,1693207.0,879657.0
Q9CQR2,Rps21 40S ribosomal protein S21,2,TP,80616.83795098022,61258.0,58451.069756498124,65904.0,37647.0,60174.3543843292,59513.17523964686,58824.98738913526,51835.9303331891,56914.0,61395.0,53439.0,49158.42721564316,41838.68329966431,41668.0,25090.0
P16546,"Sptan1 Spectrin alpha chain, non-erythrocytic 1",53,,1792149.3033797638,2018958.0,1775006.810864416,720817.0,888565.0,758581.130429634,1625179.530919179,663766.7319812183,1107220.8183326123,2606368.0,1637470.0,2166794.0,4359193.10423558,4675494.443260571,2119693.0,356451.0
Q9D1Q6,Erp44 Endoplasmic reticulum resident protein 44,10,TP,1601423.018824891,2103843.0,1991424.0907115561,91684.0,198475.0,928497.5531039115,723074.6711612735,891669.0648998957,729765.085496899,121521.0,192404.0,1357455.0,1158350.9167074733,1366199.4783989333,147407.0,100091.0
P62196,Psmc5 26S protease regulatory subunit 8,8,FP,114683.13433587478,116179.0,100411.69444146164,77388.0,50955.0,105941.64336272309,102577.1348453505,120377.5001451024,112741.9333802106,72477.0,106695.0,83486.0,81674.84784223587,87649.54905180997,62516.0,33630.0
P80315,Cct4 T-complex protein 1 subunit delta,9,,637158.346353782,553248.0,496726.45912579354,353522.0,287909.0,492157.90718544926,407420.6051945221,506797.80369440466,375409.5137386413,407165.0,586000.0,340391.0,424008.6243075334,310021.1834247686,291950.0,170205.0
Q9CQM8,Rpl21 60S ribosomal protein L21,2,,121566.03263303931,88408.0,97164.54420932951,60891.0,45114.0,484725.96510554233,128829.31440632246,207218.85984413725,82912.57909635079,89919.0,103047.0,64365.0,60146.00202868135,60926.33396137383,40830.0,162877.0
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,16,TP,2516879.9266277174,2350266.0,3032630.934462938,114784.0,257980.0,1880931.0653264902,1839981.2163985264,2249859.788726034,1775990.591338526,150217.0,286861.0,3016332.0,2295386.763377138,2750811.6578472313,134632.0,114036.0
Q00612,G6pdx Glucose-6-phosphate 1-dehydrogenase X,7,,590359.9575804386,456315.0,533655.499150428,384809.0,208851.0,394490.8253688209,398455.9999839223,347410.32344626327,454750.9301709217,274976.0,431915.0,528874.0,462555.77208148036,501205.86031304626,404487.0,163329.0
P23927,Cryab Alpha-crystallin B chain,4,TP,291233.76764636807,362764.0,344121.4375801409,183217.0,217787.0,367473.25906800217,256840.85734982547,201712.66148591368,240079.5816024809,1208066.0,1113544.0,188480.0,558413.5800163227,308494.196580034,232015.0,498967.0
Q9WTP7,"Ak3 GTP:AMP phosphotransferase AK3, mitochondrial",4,FP,413184.26570334873,331001.0,341025.6843476613,237879.0,165986.0,156707.06694237672,162483.75537620002,197405.82273216383,175452.35172364058,181154.0,236070.0,206479.0,221369.19131231363,228017.64144765012,176210.0,78449.0
Q6NT99,Dusp23 Dual specificity protein phosphatase 23,2,FP,78649.77743289017,54780.0,56612.227031551025,66515.0,27844.0,52899.80363979219,57003.81777191835,56410.610744098085,51071.0283607385,40180.0,79357.0,53638.0,49044.66349872582,41748.56397700767,38827.0,30728.0
Q8BPB5,Efemp1 EGF-containing fibulin-like extracellular matrix protein 1,8,TP,266313.63771467033,285643.0,254602.44185326723,34440.0,33832.0,76536.33533995078,82541.16213811804,72992.87939220035,63255.995763017454,39226.0,64769.0,177657.0,177615.16572561167,186052.28693222368,50874.0,23327.0
Q9D7N9,Apmap Adipocyte plasma membrane-associated protein,7,,256747.9445252859,533432.0,409817.4845908474,32807.0,54517.0,139825.88652068726,138145.04666459444,153365.63032802922,178775.63511466898,20770.0,38681.0,246480.0,286777.0777861057,347229.7501960527,19940.0,22100.0
P84084,Arf5 ADP-ribosylation factor 5,1,,5492.53591498655,7603.0,8365.47275684553,7354.0,6134.0,8904.12688757446,6233.362898414025,8810.961202230339,5647.151575796914,9180.0,10625.0,7254.0,8683.547007778277,8590.32508484424,7848.0,2898.0
P42208,Sept2 Septin-2,6,,168605.01454903794,149999.0,111212.92413542622,80829.0,64810.0,191758.30926991304,214480.2955757777,265477.04804682406,150019.2092528487,155093.0,207342.0,213067.0,121233.36756108528,140103.4062733521,130510.0,161954.0
P62830,Rpl23 60S ribosomal protein L23,3,,367616.6498909246,232245.0,396699.5653917822,296274.0,185632.0,865047.7314780117,608783.3890121512,709175.3842995957,405043.23781191406,444241.0,721570.0,232400.0,226927.36148170356,193779.8612987676,208277.0,176810.0
Q62261,"Sptbn1 Spectrin beta chain, non-erythrocytic 1",51,,3779541.7555403286,4123708.0,3963131.087796482,1417173.0,2023042.0,1341014.4848889117,3278944.463475067,1175068.6581241034,2176779.1758437906,6248505.0,3683169.0,4368073.0,8503013.990236346,11136799.056130698,4836015.0,712052.0
P41216,Acsl1 Long-chain-fatty-acid--CoA ligase 1,13,TP,978167.0872821215,899422.0,898374.02541768,523987.0,407370.0,530808.036754676,569761.3935317677,541255.6452116213,764691.7611063032,352102.0,453675.0,538896.0,763680.8298572594,579002.1533527118,412104.0,233886.0
Q9CZE3,Rab32 Ras-related protein Rab-32,4,FP,207940.17985700344,136868.0,136146.9060417522,157643.0,76339.0,200146.115801213,167489.88921222903,209571.65057388812,145761.5182100101,109889.0,203065.0,124002.0,107275.43460084278,101993.016070448,111756.0,63565.0
P61226,Rap2b Ras-related protein Rap-2b,1,,6040.217792487961,6741.0,6148.137532766952,7283.0,3999.0,6137.302376162824,8029.028907681919,8021.826423307683,5703.653468916775,5135.0,7176.0,7293.0,8130.980382751211,6257.936181681704,6250.0,3970.0
P01029,C4b Complement C4-B,35,TP,3933469.379376636,6324971.0,5068958.429040205,375840.0,622637.0,6184197.316476948,5567765.5518576875,5304389.664462958,5040394.756905381,345238.0,948955.0,4195245.0,3526146.410676393,3701743.1880595055,367979.0,294649.0
P08226,Apoe Apolipoprotein E,7,TP,455133.3122898089,404005.0,463393.88636894803,81647.0,85026.0,728995.3981931449,756759.9930115652,645293.045053476,487410.23948867735,93537.0,148209.0,627675.0,608833.4093239394,465422.1871678228,106847.0,49496.0
P05977,"Myl1 Myosin light chain 1/3, skeletal muscle isoform",6,,65987.80766893372,137187.0,77792.82498815653,63698.0,58535.0,182447.26819821144,397232.20213047223,118556.01841332986,172490.5589391317,1779732.0,434590.0,162357.0,130574.49385566048,1345835.6625037992,417015.0,160273.0
Q922F4,Tubb6 Tubulin beta-6 chain,2,,8377.235605314067,5115.0,4207.574948678268,3834.0,2878.0,10972.28742246592,7897.499231843824,8241.030528563977,5234.6270012981395,6435.0,8513.0,3159.0,4700.566764936125,3562.5491676784163,1952.0,1628.0
P13707,Gpd1 Glycerol-3-phosphate dehydrogenase,7,,1159195.896473995,697037.0,750047.5461642927,685589.0,254802.0,402875.7527903275,472316.20351672615,471904.6854538934,677259.0305603635,391184.0,680695.0,597796.0,555705.753523543,588874.945721516,447423.0,202976.0
P62900,Rpl31 60S ribosomal protein L31,3,,89503.06708924814,70988.0,87781.87286106813,41206.0,52432.0,210664.46357959366,104857.7450507519,111387.00034237643,55703.5760493293,96700.0,104632.0,32636.0,62437.528326587715,37181.46795398176,34053.0,55908.0
Q61753,Phgdh D-3-phosphoglycerate dehydrogenase,13,,1427440.324383742,1092034.0,1098113.9795218394,874796.0,477687.0,567366.9729106646,631018.7666466589,704945.7888972219,696118.5119176403,464687.0,713921.0,780323.0,798658.7972817668,714123.7886778067,515986.0,213603.0
Q99MQ4,Aspn Asporin,10,TP,892326.1138064534,536427.0,615932.6717272527,940595.0,305408.0,814242.9600645156,801835.7847894359,1246927.939143407,849948.8649935094,785768.0,978234.0,1544029.0,837070.9287762954,808142.1900007221,829146.0,509973.0
Q8BTS0,Ddx5 Probable ATP-dependent RNA helicase DDX5,9,,576791.2297411487,506208.0,567780.54057733,302711.0,253671.0,617745.6360747445,562364.8508044203,638887.066034629,480147.6198074427,498465.0,910013.0,367456.0,395580.1965855527,367395.0514993207,381514.0,214313.0
P70302,Stim1 Stromal interaction molecule 1,15,TP,845582.13051763,1372953.0,1081424.8258882607,107861.0,169689.0,679938.2464242138,698337.9422132187,799615.8666411244,1095645.2208098948,104768.0,217523.0,933843.0,747256.3494961608,1114820.7658214988,102211.0,79037.0
Q99JY9,Actr3 Actin-related protein 3,7,FP,119809.33998842663,166389.0,119048.50739348767,64018.0,58419.0,420883.62484448217,319629.6933859967,201304.5243185079,317160.314762729,355006.0,560384.0,149703.0,140751.9709921884,267960.66794625716,164111.0,82720.0
P48758,Cbr1 Carbonyl reductase,4,,356663.01234089636,256973.0,266626.6754350504,230537.0,122187.0,178520.1624400788,168637.05673279954,208054.96693132908,188215.7040963508,153196.0,264331.0,240200.0,208400.12758373722,237079.3599125445,182445.0,105879.0
Q99KF1,Tmed9 Transmembrane emp24 domain-containing protein 9,4,TP,177454.9733642925,389644.0,309328.5145974797,19065.0,40321.0,95287.01772079038,90930.46798396518,95914.32199850008,120604.20218520121,16850.0,30193.0,202382.0,175208.6255600526,256802.88747327888,15779.0,16031.0
Q8C7X2,Emc1 ER membrane protein complex subunit 1,18,TP,1242227.1289268965,1707218.0,1857192.5144206171,143421.0,260797.0,931407.3734017262,1036853.0095769424,1086925.6435714753,1162371.5263955,183511.0,303181.0,1471107.0,1235080.1682406436,1542033.6205930111,197347.0,128889.0
Q9CR68,"Uqcrfs1 Cytochrome b-c1 complex subunit Rieske, mitochondrial",7,FP,979881.4645498854,794704.0,872251.7347692891,570743.0,505258.0,312819.11786079395,401226.1293307037,426351.9847234903,440304.67194937257,651704.0,732894.0,339925.0,548588.645387165,499206.2196781544,397934.0,177805.0
P16045,Lgals1 Galectin-1,3,TP,598789.1806487384,445076.0,521205.4615071219,258720.0,187432.0,304655.8818933755,375534.3805624332,235107.88500717364,270361.5585785374,266920.0,316991.0,662961.0,540370.1544529389,468462.9265511676,385322.0,135333.0
Q91V92,Acly ATP-citrate synthase,23,,1968598.37978582,2239751.0,2147121.711385529,806831.0,769116.0,433936.5489442774,560029.3412560604,707588.7641091692,1430961.4772284725,509259.0,657035.0,735993.0,1594189.7174236744,829983.8367464143,561714.0,330230.0
Q9DBG6,Rpn2 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,12,TP,518351.27629129065,552783.0,576532.3910937057,99623.0,154995.0,254808.89433780126,320182.1180245167,292137.4863913526,389491.2436174816,186634.0,207468.0,459704.0,412916.03683272534,497548.7803873364,144808.0,68394.0
P17751,Tpi1 Triosephosphate isomerase,5,,498055.61254379357,358935.0,427590.86152922973,291112.0,185161.0,395372.7926688512,370895.3860824392,258571.0749021782,380130.7633239579,423722.0,549090.0,521276.0,554669.3785639334,629054.2991152017,449492.0,341518.0
Q9DB20,"Atp5o ATP synthase subunit O, mitochondrial",4,FP,135923.03549248577,131752.0,118778.8314878565,100783.0,69823.0,93384.8858506489,104466.58723217252,102689.81650906484,114747.44681234675,81267.0,152152.0,80432.0,102246.0781925082,74619.4293647555,62682.0,44491.0
Q9CQW2,Arl8b ADP-ribosylation factor-like protein 8B,2,,212002.45603449736,156510.0,155827.72747054923,150848.0,107631.0,122752.76544610765,134105.3700118975,133857.50878929178,104611.73624332901,113089.0,89419.0,96582.0,118271.76046902845,74526.78922188468,80641.0,44217.0
Q6ZWZ6,Rps12-ps3 40S ribosomal protein S12,3,,166976.47704573904,109548.0,127559.8574677068,113905.0,53673.0,148735.77162784841,158797.49324379847,145522.29867614454,158736.90456872928,104896.0,230855.0,113076.0,69194.59305118339,96373.47760800533,82495.0,44250.0
P46412,Gpx3 Glutathione peroxidase 3,2,TP,47761.97035473116,48528.0,47705.825411363425,20089.0,14904.0,23244.013064998217,33161.49061956262,23383.85888548324,32747.40366724362,25145.0,32162.0,46713.0,47608.24030380252,48812.532422170836,24632.0,16393.0
P59481,Lman2l VIP36-like protein,6,TP,168672.71915199616,222263.0,200638.8737895967,19465.0,26216.0,112281.44312768504,114700.73974868788,145203.93080898657,167695.18859079765,18890.0,31422.0,191495.0,142710.95719449024,178685.18985630633,11750.0,8173.0
P68040,Rack1 Receptor of activated protein C kinase 1,6,FP,348094.7530343787,212676.0,232240.63188895557,329730.0,117341.0,431172.60354265914,437270.9791918997,503709.11346843623,379625.2840220684,210596.0,463297.0,293058.0,174853.5827512117,190507.83666077247,264367.0,128922.0
Q9CQ69,Uqcrq Cytochrome b-c1 complex subunit 8,2,FP,53733.27453349378,38965.0,42400.62221520387,28614.0,19788.0,25303.53627050962,23881.214186951347,16220.05995989305,19708.83239578826,27360.0,23937.0,15824.0,28398.42410433218,20381.46163663323,15829.0,11327.0
P34914,Ephx2 Bifunctional epoxide hydrolase 2,7,,346196.606130014,427352.0,371568.45197549195,200102.0,140588.0,198133.61805565967,222552.78646330177,212889.98319583933,316731.99396004615,183627.0,267906.0,295771.0,308187.1592798014,283161.8440427672,210324.0,118488.0
E9Q035,Gm20425 Protein Gm20425,4,,202046.25236733595,167806.0,161937.22722736318,101547.0,95689.0,150856.71584228467,136185.82636276263,149916.8190719969,115390.2317899899,136269.0,144454.0,113652.0,138132.90520161894,117361.1965061469,84473.0,52406.0
Q8BMK4,Ckap4 Cytoskeleton-associated protein 4,10,TP,511916.9209887244,503376.0,475428.3707892493,158336.0,190709.0,385625.08661182446,356874.3226380984,345914.5163851572,384985.0657543632,179631.0,249561.0,459726.0,445278.68891886936,503104.6681393712,180375.0,101004.0
Q9ERR7,Sep15 15 kDa selenoprotein,4,TP,386097.5884769876,421227.0,469706.0373180053,26740.0,61453.0,154617.79293566733,182183.4696078116,166168.1939040694,187038.27754940142,52214.0,58258.0,270322.0,284981.8613301354,304521.3839224991,68958.0,25389.0
E9Q0S6,Tns1 Protein Tns1,27,,1328418.7155250267,929203.0,1025997.7534946152,666474.0,540407.0,445081.58295434446,668122.7163324294,492432.6279966089,603536.2109837012,748439.0,738665.0,936272.0,941694.7936674494,1133079.6968377992,687122.0,258524.0
Q9WV60,Gsk3b Glycogen synthase kinase-3 beta,5,FP,193137.05202449294,135276.0,131577.39764077947,122804.0,74578.0,152299.14984875423,167532.20745575955,185892.3880608452,151572.70754002596,175807.0,247366.0,127508.0,113708.71028498143,156194.4319054648,116856.0,94672.0
P35282,Rab21 Ras-related protein Rab-21,4,TP,270015.62868356507,185219.0,175126.11377001548,223354.0,138406.0,201300.6388283473,197677.6654215391,237257.12906775795,189467.85895355546,157462.0,262534.0,201947.0,145412.53293359315,142576.96110850826,135390.0,106450.0
P47738,"Aldh2 Aldehyde dehydrogenase, mitochondrial",8,FP,759296.241079665,761748.0,780743.2878438557,478125.0,378856.0,407461.2149878734,429757.7753607654,370381.8698480501,490472.27756743116,392949.0,538239.0,561009.0,716196.354476257,528236.6154696114,477297.0,253333.0
P53994,Rab2a Ras-related protein Rab-2A,1,TP,176111.76240203186,137361.0,142925.86440640496,105116.0,68964.0,97407.00223196218,103573.32917278512,110092.65229229165,81865.77520553872,79388.0,105324.0,117538.0,115992.73567847566,119240.46797581203,99788.0,76497.0
P62717,Rpl18a 60S ribosomal protein L18a,4,,201225.3340564674,159978.0,198781.10643969302,87447.0,93369.0,782563.1553049949,468497.26797217486,415552.5291378636,199855.70162628012,325930.0,276051.0,125204.0,111842.23523709588,117320.86338272014,99949.0,274855.0
Q3V1T4,P3h1 Prolyl 3-hydroxylase 1,13,TP,1300253.6006944024,1612490.0,1516465.681442062,135211.0,214985.0,556687.3949838561,552997.6504121247,555924.5751695579,689050.307352517,125080.0,204179.0,1101684.0,999691.7865820549,1265821.6778807158,149099.0,106741.0
P17879,Hspa1b Heat shock 70 kDa protein 1B,4,,204429.2125893123,218773.0,173556.94695069955,169929.0,137898.0,244586.1351648714,233011.11129689772,279674.16726392333,149739.12997620078,194833.0,238384.0,178469.0,224353.30111760687,141031.06811216736,135176.0,79376.0
Q61411,Hras GTPase HRas,1,,55034.17011890552,33165.0,39309.60013896346,32302.0,15358.0,24208.514845771264,28371.522946432717,17432.989342311204,21576.432604932932,24795.0,28161.0,49633.0,36339.38157530938,45100.624656802735,29652.0,13543.0
Q8C838,Tusc5 Tumor suppressor candidate 5 homolog,3,,77317.44756753354,77444.0,79862.7058427818,23623.0,34673.0,11464.615197129178,29727.99421203254,14736.7788476588,28644.637170056252,51515.0,31404.0,29895.0,58445.79702859807,50350.86295786923,30087.0,5763.0
Q9Z2X1,Hnrnpf Heterogeneous nuclear ribonucleoprotein F,3,FP,193763.31960185658,196164.0,219509.09044942047,118040.0,101431.0,170184.17988505922,143377.6402903273,157887.49787074476,115591.93747295544,148451.0,173875.0,136246.0,153789.79301120937,123281.97298418311,118330.0,52112.0
O54998,Fkbp7 Peptidyl-prolyl cis-trans isomerase FKBP7,7,TP,3543128.1631070874,3326872.0,3215561.0904494207,88355.0,284900.0,2047843.6167830366,1872861.3478854268,1846135.930639429,1644110.3124188664,127599.0,279475.0,2120312.0,2568653.4621662586,2150794.686779076,148246.0,115544.0
Q9CQ48,Nudcd2 NudC domain-containing protein 2,3,,83529.3448889513,76826.0,83526.19782395857,48030.0,40355.0,62413.3421002929,63021.01450743325,52264.5216675362,52137.27376316169,57468.0,70578.0,66424.0,72029.93491896933,56081.31750973546,56793.0,20979.0
Q9DBZ1,Ikbip Inhibitor of nuclear factor kappa-B kinase-interacting protein,6,TP,561248.187319166,598483.0,609064.609920096,61475.0,79161.0,287520.3801066066,291517.79858230526,242797.77378537893,333654.6147230636,54223.0,93599.0,341868.0,293086.58854744415,411817.57551851124,64760.0,40854.0
P50172,Hsd11b1 Corticosteroid 11-beta-dehydrogenase isozyme 1,9,TP,464128.35239711683,745103.0,692070.3805577488,58406.0,84973.0,448710.22099723294,380591.98253248585,520134.8077556411,534405.8409779316,84185.0,132707.0,924961.0,768541.415916321,932623.4432017974,97950.0,64637.0
Q04857,Col6a1 Collagen alpha-1(VI) chain,16,TP,4313385.295801383,3682026.0,4395361.636544231,1797049.0,2311483.0,5161108.530518972,5064642.810787057,3836438.2259896314,2408946.6697677774,3396834.0,3528948.0,4654813.0,4457900.005696297,3704628.266794625,3550777.0,1506680.0
Q60714,Slc27a1 Long-chain fatty acid transport protein 1,11,FP,1328068.1024025644,1050197.0,1036491.4580330355,383464.0,643409.0,1062063.295230586,653036.8343819558,700833.1023509848,544268.7628371556,1271588.0,644867.0,699700.0,1410218.7853595163,851071.7582480692,555406.0,515208.0
P59279,Rab2b Ras-related protein Rab-2B,1,TP,29009.00434606808,16659.0,20284.043849287813,18707.0,9417.0,16149.886534177953,17271.56204200921,19762.815832463806,17644.994428818693,16505.0,23278.0,17874.0,16033.183180932392,16030.525946972559,13951.0,8583.0
Q91VS7,Mgst1 Microsomal glutathione S-transferase 1,4,TP,293166.975862979,183776.0,229808.81758203582,94734.0,90091.0,357902.1384116344,253902.5987652336,256817.44206012785,196313.09368238857,118574.0,171764.0,145898.0,202709.44143639965,195094.4690404582,89962.0,144393.0
P63038,"Hspd1 60 kDa heat shock protein, mitochondrial",10,FP,597931.9920148565,398347.0,406296.71582288475,445688.0,208697.0,351115.1169254384,398335.9076712006,340906.2244945872,354124.7038078754,293114.0,490596.0,319999.0,332020.0328986159,319355.7806778471,306823.0,140582.0
Q8BP92,Rcn2 Reticulocalbin-2,6,TP,324393.30595592916,560247.0,406843.1643685058,39514.0,56551.0,130227.89417291486,162798.28286189982,155467.90208034436,212010.2916666667,32228.0,60245.0,310792.0,264521.8943953097,405228.1514786659,39608.0,30161.0
Q791V5,Mtch2 Mitochondrial carrier homolog 2,5,FP,279997.2215768358,199390.0,208031.30541325838,144337.0,101558.0,182048.03164019992,209396.38767055745,192608.38431426897,205451.21168685996,166881.0,269155.0,172893.0,180388.00005662985,156836.61085502506,106605.0,69679.0
Q9R0M6,Rab9a Ras-related protein Rab-9A,4,TP,367622.6949447601,200815.0,225729.7723778543,227890.0,110941.0,192382.11639180605,154174.51107216737,178694.1427758576,155044.84000432712,148256.0,201096.0,164873.0,122023.46282582986,149403.97245353926,131807.0,64981.0
Q62087,Pon3 Serum paraoxonase/lactonase 3,6,TP,398504.4569690836,438967.0,413311.44347345486,185744.0,209166.0,92286.9853161172,175188.37832584826,132699.902347724,187755.79083729986,197621.0,176707.0,253225.0,289629.9217641866,270429.81134603854,183191.0,36674.0
P51881,Slc25a5 ADP/ATP translocase 2,5,FP,698398.3687402698,539392.0,503338.24996999657,613221.0,231269.0,6618345.959842669,1226142.512888946,4340346.7108109435,786065.8804810328,683738.0,1457525.0,617494.0,411367.1000716201,782352.308594583,296186.0,2050859.0
P48962,Slc25a4 ADP/ATP translocase 1,4,FP,167040.55461639594,138278.0,134393.2241291097,111095.0,66815.0,1309378.8264795556,183663.46439506806,658692.6788590715,186145.79065700274,295149.0,999102.0,138627.0,149723.0526690984,253670.7683571703,48833.0,1723153.0
O08553,Dpysl2 Dihydropyrimidinase-related protein 2,5,,277220.1238447812,249345.0,204315.77071345106,158879.0,106027.0,177979.84950219298,165168.10449960877,160200.62309573498,162842.7088021059,144772.0,226494.0,287594.0,309836.10809973517,235167.94798514867,209065.0,120593.0
Q9EQ20,Aldh6a1 Methylmalonate-semialdehyde dehydrogenase,9,FP,733720.8273121929,686991.0,639362.9344755709,440882.0,327615.0,355301.34256497276,395351.8996341433,359348.59655015,372176.1473388144,386208.0,498444.0,417094.0,538784.9633205083,374319.11442259734,393327.0,209010.0
O70475,Ugdh UDP-glucose 6-dehydrogenase,7,,238809.8517736558,212456.0,184500.11133183845,183286.0,104886.0,225488.99990556508,181699.66914798974,196706.457253489,174725.72522717438,160365.0,262374.0,260769.0,237862.42996385682,182953.56868395288,193455.0,100296.0
Q8R180,Ero1a ERO1-like protein alpha,9,TP,1551564.6237999888,1231802.0,1332660.2615513375,104508.0,172086.0,856186.7912373375,885903.8349035875,746553.8595620843,761880.0324895428,127135.0,258729.0,1131831.0,946127.8281750195,1136322.7320433313,135854.0,88692.0
Q9D0F3,Lman1 Protein ERGIC-53,7,TP,701653.0257253333,1037548.0,836270.5030445631,115604.0,144064.0,384157.7003204792,379794.7983232758,492990.03272140346,497364.9009808164,112364.0,215317.0,613212.0,597279.5162277853,639677.035497722,107987.0,72533.0
Q64282,Ifit1 Interferon-induced protein with tetratricopeptide repeats 1,8,,144643.63015565946,129868.0,105304.49851877586,125056.0,70922.0,702997.0367591729,591660.5126906546,729787.8769971959,640969.0189492283,302010.0,803283.0,142390.0,127727.90063125634,89503.61231933339,99717.0,64031.0
Q8BMS1,"Hadha Trifunctional enzyme subunit alpha, mitochondrial",12,FP,1954960.7383328045,2364626.0,2184457.63084673,820406.0,1058248.0,748548.3925030654,711616.720791308,699951.0667845964,828151.2851939998,1050303.0,958138.0,755017.0,1325386.0567597728,1081934.7755124657,726872.0,434745.0
Q06890,Clu Clusterin,8,TP,703776.0486323807,709383.0,588816.8382686416,557172.0,291512.0,861065.9226338053,647296.4218338567,733318.1069208948,519740.25820351945,513344.0,638101.0,785394.0,794307.0225719948,616179.2098713188,588375.0,234064.0
Q99LC3,Ndufa10 NADH dehydrogenase,9,FP,900908.8812421764,725325.0,797476.5989356663,527615.0,324109.0,597540.0435449976,513001.19159422774,612733.9286194079,602912.8675176691,654904.0,646005.0,509008.0,439605.50488182675,574804.9876961156,479326.0,274140.0
