,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
2458,Q91WU4,Tmco4,Tmco4 Transmembrane and coiled-coil domain-containing protein 4,1.0,114.44604028190655,85.55395971809345,94.69922175089349,65.53993119342664,62.96135475466782,75.55362570560139,114.47276128127193,100.16366612111294,196.17221684090984,143.68549383746952,73.2957012592271,117.25842546511241,88.44650789939543,100.19706737031966,78.72674438023982,89.18133538194328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,Q99J45,Nrbp1,Nrbp1 Nuclear receptor-binding protein,1.0,90.85602116582743,109.14397883417257,95.77195527865494,93.70316633950671,57.789536570794574,109.89843816676623,92.66194418366476,82.91542203635743,114.12818980967825,120.13313988222241,93.2730221046343,130.52487838183836,117.72638047281727,80.83980541094137,57.34915080652044,71.11035247930357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,122.40758913967942,77.59241086032057,55.23934140224621,78.68280449242177,322.2113182859012,183.73132700905026,446.8869261803511,422.81103478355686,276.5892487187875,238.79620543016026
2460,Q64505,Cyp7a1,Cyp7a1 Cholesterol 7-alpha-monooxygenase,1.0,99.42210450276909,100.57789549723091,129.65326270166145,261.232843727426,188.7310378039971,301.54105465928245,384.336624127137,297.1707199614736,498.7358535998074,693.7274259571394,93.65518901998556,142.81242475319047,265.6994943414399,152.81724054900073,150.24078979051288,195.6898627498194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,Q8BJY1,Psmd5,Psmd5 26S proteasome non-ATPase regulatory subunit 5,1.0,109.38961646398504,90.61038353601496,96.91495166822575,85.28999064546305,57.40177736202058,91.98433115060804,75.3098690364827,104.42196757093858,119.45353913314625,119.48082319925165,106.68069847209229,135.0912067352666,126.93327096975366,89.69052073589025,69.48861864671032,109.8690364826941,5.0,74.73035439137135,125.26964560862865,134.82280431432974,141.38674884437597,640.8936825885978,432.7580893682589,411.9568567026194,398.6748844375963,334.0832049306626,559.4761171032358,4.0,113.86661451202815,86.13338548797184,96.14707608057891,134.16780754938392,171.71914727166046,309.87678466653625,203.20751026794443,224.3692548406024,183.0627811460982,314.84451398396243,5.0,108.24234881484416,91.75765118515585,80.4548283079708,78.75770775584093,343.5990269842168,124.87413022571702,344.5381003563953,131.3005600497822,219.4376873903943,168.35435877128472,8.0,112.58134490238612,87.41865509761388,54.7567400061977,125.59652928416484,276.6966222497676,138.9215990083669,467.5859931825225,276.88255345522157,217.97334986055162,265.6337155252557
2462,Q3U7K7,Trim21,Trim21 E3 ubiquitin-protein ligase TRIM21,1.0,137.1209111375977,62.879088862402334,67.62018275725069,60.78665077473182,110.79327241424977,106.4229903324063,105.23109521917627,85.4191497814859,153.7544696066746,99.48351211760031,101.12567871805058,129.9165673420739,89.31267381803735,76.3872334790094,67.48774996689181,120.61978545887962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,Q8BVW3,Trim14,Trim14 Tripartite motif-containing protein 14,1.0,104.6158263740997,95.38417362590032,104.37654040343614,56.55603678622989,49.04405254719916,69.5955269475884,108.69166407440198,107.64518676270009,162.50069791741444,130.81923540156174,94.80031585748128,127.44051749579255,98.76129629186508,96.13872205339268,84.70563837508874,125.65384891483814,2.0,81.31367613568261,118.68632386431739,63.71808701905789,200.79108234448043,300.29965240321224,424.6194414479204,322.52187462543446,322.01845858803784,319.0459067481721,332.66211195013784,,,,,,,,,,,,,,,,,,,,,,,2.0,104.32915306648343,95.67084693351657,89.43480501632021,124.27417969421062,213.70898471053087,159.02765847792475,207.8852430853805,345.8855866689572,309.6375193265762,279.1272977151692
2464,O08586,Pten,"Pten Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",1.0,105.13402354275989,94.86597645724011,105.87859878031485,93.12863423627854,43.76684158275422,111.7217415969366,88.69663877464188,92.97971918876755,146.46858601616793,113.50872216706851,125.08863990923274,124.86881293433557,108.08395972202524,84.56956460076584,69.81988370443909,101.77988937739329,1.0,98.20424948594928,101.79575051405072,112.70733379026731,182.26182316655243,271.5010281014394,222.0424948594928,154.35229609321453,248.16997943797122,359.4516792323509,402.27553118574366,1.0,153.02868090381475,46.97131909618527,113.517777652561,135.5722093875021,101.78621738885445,162.42745252718768,90.65194117315602,148.58849382994308,188.31351777765255,225.96495182284332,1.0,96.59942363112391,103.40057636887607,186.2363112391931,66.28242074927954,130.7435158501441,126.80115273775216,189.44092219020172,124.35734870317003,117.0951008645533,92.51873198847262,,,,,,,,,,,
2465,Q60634,Flot2,Flot2 Flotillin-2,1.0,119.35052354813413,80.64947645186587,121.14027399787813,119.48890631486692,65.31666589787352,122.06282577609669,131.18686286267817,102.84607223580424,226.10821532358503,160.20111628765164,120.59596844872917,139.60976059781356,158.54052308685823,103.75017297845841,86.24936574565247,129.46169103740948,15.0,87.69092542677448,112.30907457322552,91.46451033243486,224.73794549266248,1466.5468703204554,1680.503144654088,1753.7586103623842,2127.5232105420782,804.492362982929,2064.270739742438,11.0,102.02121272763658,97.97878727236342,113.50810486291776,170.90254152491497,1992.2753652191313,1635.2611566940166,452.9917950770463,2231.4988993396037,710.106063638183,2603.121873123874,13.0,100.32068412613575,99.67931587386424,107.29556386958845,90.27258150721539,408.3377872795297,328.6745056119722,540.1924104756815,966.4617851416355,724.0245857830037,246.9802244788883,15.0,105.68813924277767,94.31186075722232,75.50690830791315,136.98187690651355,401.1125067288713,387.9777498654226,710.7482504934505,1007.6081105329265,941.4677911358335,1215.7186434595371
2466,O88544,Cops4,Cops4 COP9 signalosome complex subunit 4,1.0,112.26981340084112,87.73018659915888,113.73157486423584,72.41027316156956,73.87203462496427,74.2640153525785,90.98852639745213,82.07096484422848,137.95271732473154,133.7879220938304,77.44885876444408,99.81625903393083,105.524478379813,82.85492629945695,49.830549997958435,90.89053121554856,2.0,55.033557046979865,144.96644295302013,157.21476510067114,192.11409395973155,819.0156599552573,465.60402684563763,475.7829977628635,748.7136465324385,448.1543624161074,912.695749440716,2.0,95.61091340450771,104.38908659549229,135.4685646500593,156.4650059311981,415.3024911032029,705.6939501779359,422.65717674970347,484.93475682087785,379.4780545670225,720.4033214709372,6.0,107.63420555705423,92.36579444294578,99.32560021580792,69.59805772862153,298.24656056110064,142.97275424871864,349.8786080388454,201.24089560291344,385.4329646614513,330.45589425411384,3.0,136.48084256400946,63.51915743599056,76.23025240602868,138.07880878881426,301.9429816597058,170.21972035591065,546.3954966406392,337.64299981841293,221.8994007626657,233.81151262030144
2467,Q8C025,Chpt1,Chpt1 Cholinephosphotransferase 1,1.0,92.4457582413993,107.55424175860068,100.46137137537666,99.50269881839932,65.96549105429483,87.83041131462261,95.40180138983023,66.25782902311757,125.40808910591943,117.3075509754126,98.9539526869779,128.74792791174332,125.82291505050587,88.84787809996652,63.633319995753745,88.18970937686284,3.0,82.05106273788651,117.9489372621135,55.38211521190609,114.98952230252748,203.5410340845914,373.51922336740364,174.88773895565154,256.05781978360346,220.38232904246672,318.4193644955737,3.0,105.98636397692364,94.01363602307634,119.6223870532704,296.0965010863864,763.9169850902824,580.8196598486552,255.5330785944407,573.267400914063,583.1123098823706,641.837116955121,1.0,121.80362860192102,78.19637139807898,58.22838847385272,35.20811099252935,352.9775880469584,197.64140875133404,302.1985058697972,243.14834578441835,236.05122732123797,111.88900747065101,3.0,109.99864883123902,90.00135116876098,68.11241724091339,107.701661937576,298.74341305229024,233.9818943386029,291.33900824212947,228.14484529117686,311.1876773408999,124.38859613565734
2468,Q8CFA2,Amt,"Amt Aminomethyltransferase, mitochondrial",2.0,127.54841822317182,72.45158177682818,141.59487214832174,44.66882624577848,80.6533875525536,51.42325453166999,71.9139844234613,59.659521676200974,100.35150596181681,89.67537390585154,88.91033151836791,73.3613619132952,88.44165690261218,54.88317595974912,55.46212695568268,45.48211454958991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,Q8R2Y0,Abhd6,Abhd6 Monoacylglycerol lipase ABHD6,1.0,64.95538634639036,135.04461365360964,97.52204516314728,131.20862443415234,56.276002825967495,117.97105999947668,89.2953397702593,61.221445953371536,141.69610382813931,118.71941806002565,103.30742863123741,127.092655101133,131.68485229086534,113.16429861056598,52.02920166418086,63.68631760734752,,,,,,,,,,,,,,,,,,,,,,,1.0,123.6562124155796,76.34378758442038,126.33916180960311,79.04524007771302,310.519011934499,181.8299565177167,308.55768341197154,188.9351466370617,251.56813766305856,203.9411601443242,1.0,107.97697115236599,92.02302884763401,70.13330870354977,126.87417259320834,273.1135125150088,181.89095163326252,351.6517348603799,274.683661217327,246.34709522490073,193.44847757150333
2470,Q9QWG7,Sult1b1,Sult1b1 Sulfotransferase family cytosolic 1B member 1,1.0,87.12087050289188,112.87912949710812,76.8277619841192,68.46387609057936,43.81923340848937,94.83776100382315,38.251151847858054,36.76110185275953,74.08293304577982,69.93432016468974,89.54416233702578,112.50269581413588,68.30702872267425,44.893637878639346,36.75718066856191,35.455347514949516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,Q3UL36,Arglu1,Arglu1 Arginine and glutamate-rich protein 1,1.0,101.90709046454766,98.09290953545232,100.34229828850856,11.005501222493889,38.19070904645477,20.87713936430318,82.56723716381418,142.93704156479217,188.65220048899755,198.65525672371638,35.733496332518335,167.75061124694378,79.21760391198043,82.33190709046455,44.859413202933986,57.79645476772616,3.0,54.65066858469284,145.34933141530715,74.09029980056887,120.90103638800798,140.0398862261745,296.6881354823945,34.36754176610978,279.7593748978324,324.7000359629908,338.66021512407235,1.0,120.38812785388129,79.61187214611873,220.15981735159818,340.9132420091324,501.41552511415523,812.1461187214612,302.5342465753424,637.6712328767123,965.730593607306,1027.853881278539,1.0,91.0414688192466,108.9585311807534,47.534029756251975,59.99366888255777,129.10414688192466,167.9138968027857,108.81924659702437,295.0933839822729,353.1497309275087,165.55872111427666,2.0,92.39520678882828,107.60479321117174,96.05072970578635,438.7560031706066,157.8868839464727,177.24623490464865,169.02130834149298,366.3356180351564,592.1853872336457,91.56525388166176
2472,Q80XM9,Pqlc1,Pqlc1 PQ-loop repeat-containing protein 1,1.0,68.81205548905007,131.18794451094993,168.05858742342087,62.78431096401662,45.3066685444687,97.37342440673193,57.221322442081544,89.34582071685092,164.48137455108795,154.25674248292373,68.9106400957679,127.93465248926132,118.4986972748398,119.07612139990142,34.33561016829801,82.44489824660235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,Q99NH2,Pard3,Pard3 Partitioning defective 3 homolog,4.0,107.80041751198142,92.19958248801858,96.85983946370293,74.51706800740936,57.740142894945755,84.51089353444475,86.37205609949721,72.63532386580812,143.10370174355356,125.21831172267797,111.89027079474288,131.61624180412218,88.16853370968217,83.81111993178678,54.841080826791334,61.174325953368026,,,,,,,,,,,,1.0,152.91828793774317,47.081712062256805,311.67315175097275,297.17898832684824,684.3385214007782,1197.9571984435797,462.15953307392994,833.2684824902724,903.8910505836576,1779.1828793774318,,,,,,,,,,,,,,,,,,,,,,
2474,Q3UPF5,Zc3hav1,Zc3hav1 Zinc finger CCCH-type antiviral protein 1,3.0,88.77584829172271,111.2241517082773,105.57991775322068,51.788185308620314,31.32393926991366,68.04654154241946,91.56678165623966,47.13013311504804,124.43430977021575,121.24188738817752,75.69432263345612,111.21635580502446,74.36901908047321,56.968563020132926,56.62944122863435,62.13334892513984,2.0,67.72310258548791,132.2768974145121,68.65721434528774,148.65721434528774,346.52210175145956,378.2819015846539,198.5321100917431,329.6413678065054,381.3511259382819,677.3978315262718,3.0,96.48409471418321,103.5159052858168,0.0,28.749103085386274,179.33508729968906,346.9026548672566,211.52834250179384,171.3465678067448,148.76823726381247,298.73236067926337,,,,,,,,,,,,2.0,111.3426615064007,88.65733849359928,82.46501935099732,108.57398035129502,264.6621018160167,179.48794284013098,287.6004763322417,247.8713902947306,239.29740994343555,155.28431080678772
2475,Q01237,Hmgcr,Hmgcr 3-hydroxy-3-methylglutaryl-coenzyme A reductase,2.0,119.47260250113212,80.52739749886787,126.51269725154144,101.21573135472184,68.42930295746682,50.99801442156965,384.1014386734943,434.45849444386386,801.6128470407914,973.1110878879715,120.61866443724527,128.8535897167938,63.949559340927294,56.21277040443098,100.4458842790957,152.31476643327412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,Q80YV4,Pank4,Pank4 Pantothenate kinase 4,2.0,87.34064806409599,112.65935193590401,103.26893475944271,74.91317046216996,51.07155543276632,78.16434463432924,86.15167541540039,72.58554682874848,127.36413150728183,117.83853652760786,102.91865651024195,108.70071437028852,100.0809093420689,77.0365473418321,56.91084185183723,55.17030429806212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,Q9DBQ7,Scyl3,Scyl3 Protein-associating with the carboxyl-terminal domain of ezrin,1.0,92.35885079821335,107.64114920178665,90.72438038071888,77.50207831367742,48.83403080131321,87.62170463992335,95.23608234349241,78.0797790646884,150.18246889574615,177.01314621465104,73.68361725211706,120.64082512575558,116.48419777092052,76.59184737427964,63.82043369827113,73.57934931169069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,Q80Y20,Alkbh8,Alkbh8 Alkylated DNA repair protein alkB homolog 8,1.0,103.18072289156626,96.81927710843374,104.15834767641996,64.63339070567986,69.17039586919105,100.68846815834766,146.5748709122203,98.85025817555938,196.1170395869191,163.86919104991392,89.07401032702238,111.53872633390706,135.29776247848537,119.55938037865748,65.62478485370052,134.07917383820998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,Q64237,Dbh,Dbh Dopamine beta-hydroxylase,1.0,83.39715864120049,116.60284135879951,127.4757956843965,63.37813097113071,58.24066005228612,81.4768030316355,120.05020746556232,50.715936073424416,104.08455320952024,130.55060320912048,66.22588562611428,93.01492632773962,72.50501674914656,53.36541920835298,67.5418328922858,65.84373326084697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,Q8BTW8,Cdk5rap1,Cdk5rap1 CDK5 regulatory subunit-associated protein 1,1.0,98.82501140238473,101.17498859761527,133.5577612232044,66.80277132245945,69.92593879634255,107.13029124948419,112.57737332493538,69.04415437742979,157.709098017071,135.3213300610299,83.51323762569773,104.86718936646177,104.6413135547206,77.10618335034641,59.67465195578047,82.34910844210846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,Q925Q3,Slc8b1,"Slc8b1 Sodium/potassium/calcium exchanger 6, mitochondrial",1.0,90.99698384497789,109.00301615502211,81.60145436516135,153.15456761558482,108.41631202743463,179.93637152419123,167.61558484485394,117.10944924182954,164.7812254679172,173.3999917365616,106.75536090567286,145.1390323513614,157.02185679461223,125.55468330372268,80.72552989298846,126.15791430814363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,Q6PAM1,Txlna,Txlna Alpha-taxilin,1.0,103.4725525639806,96.52744743601941,113.86166872799923,56.34097612025497,66.74911996955571,92.60774426790981,89.96289601369993,69.73646655884312,191.45656930834366,154.35258300827704,40.60508039197032,60.945675958519644,193.32128246598802,86.67110645989915,28.44638949671772,85.4343069165636,,,,,,,,,,,,2.0,121.36616362192217,78.63383637807783,69.04289118347894,98.8880063542494,191.10405083399525,348.4908657664813,272.49801429706116,363.6020651310564,165.68705321683876,427.93884034948377,1.0,127.47839078006615,72.52160921993384,98.98623412656067,63.216305623732794,262.7681143954754,190.13979297833743,432.0776864795646,170.07789990395904,234.85220360687228,193.87471988048236,1.0,102.78842802370163,97.21157197629836,55.106308818403626,124.22446845590798,362.3213663297316,264.168699895434,525.2004182642036,343.5343325200418,345.38166608574414,246.04391774137332
2483,Q8K0D2,Habp2,Habp2 Hyaluronan-binding protein 2,1.0,114.63978323238764,85.36021676761237,81.30578578259482,43.58264265221549,35.778610137073635,32.75322760599298,30.764862926362767,35.076306981192225,79.49972107108702,71.7704016576347,20.224338540006375,22.177837105514822,11.62834714695569,13.473262671342045,12.503984698756772,13.236173095313994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,O88908,Soat2,Soat2 Sterol O-acyltransferase 2,1.0,79.1403785488959,120.85962145110409,160.25236593059938,89.94479495268138,99.29022082018928,162.77602523659306,80.28391167192429,93.37539432176656,205.08675078864354,196.52996845425866,73.06782334384859,139.35331230283913,192.46845425867508,62.93375394321766,29.96845425867508,93.80914826498423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,Q8BK67,Rcc2,Rcc2 Protein RCC2,1.0,95.15735790815756,104.84264209184244,129.16098150177822,46.94566846355157,72.21240521618539,88.97935446350684,120.72829758203414,96.19075312590869,215.0222560225468,185.53694052385532,69.0898517010759,115.10501711141433,120.86250475317064,108.47965642964188,93.75712975596663,88.14727000246046,1.0,0.0,200.0,327.87682333873585,301.94489465153976,918.1523500810373,1155.4294975688817,235.49432739059966,1189.1410048622367,1269.0437601296596,1589.1410048622367,1.0,112.38816242257398,87.61183757742602,81.62422573984858,0.0,183.27598072952512,284.03303509979355,128.76806607019958,161.0461114934618,176.8066070199587,320.6469373709566,1.0,88.98356664637858,111.01643335362141,164.6987218502739,109.92087644552649,220.08520998174072,142.97017650639074,221.78940961655508,244.91783323189287,472.18502738892266,375.71515520389534,,,,,,,,,,,
2486,O08663,Metap2,Metap2 Methionine aminopeptidase 2,1.0,95.51632557412904,104.48367442587096,111.9122012185596,67.70035931885643,59.959381346664586,82.0574910170286,89.54850804561787,99.4532104358694,137.27542571473208,116.18497109826589,55.60068739259491,104.35869395406966,140.6264646149039,97.36759881268551,73.91813779097016,83.33854085299171,,,,,,,,,,,,,,,,,,,,,,,1.0,104.91412213740459,95.08587786259542,148.18702290076337,95.99236641221374,305.8206106870229,168.70229007633588,306.25,231.9179389312977,420.94465648854964,280.3912213740458,,,,,,,,,,,
2487,Q0VBK2,Krt80,"Krt80 Keratin, type II cytoskeletal 80",1.0,68.94643024673984,131.05356975326015,144.37752134346562,99.28511117365606,53.939393939393945,71.9523407449104,46.764236795196545,116.14410357444413,154.51730931607094,45.67970728961441,55.63373674828783,78.57397504456328,231.51890421240267,175.65437658316915,49.584388779435216,106.67041936391782,2.0,83.43604108309991,116.5639589169001,140.52287581699346,286.0877684407096,337.0121381886088,243.19327731092434,187.80578898225957,293.3893557422969,205.06069094304388,210.90569561157798,2.0,136.01406799531065,63.985932004689325,64.15005861664713,120.70339976553342,71.04337631887456,125.58030480656505,90.12895662368112,170.10550996483,127.24501758499413,118.14771395076203,1.0,126.80874619429837,73.19125380570163,140.01660669803488,61.24550235261555,89.97508995294768,87.22944921118184,92.82037088292277,71.02131192914476,99.27484085247717,75.98117907556048,2.0,125.31301755548195,74.68698244451805,50.268300761841665,73.76614773103677,57.88009274594237,120.56310036435906,111.65286518714805,143.22623385226896,96.60814839350779,81.59655515071216
2488,Q9QYK5,Hs6st1,Hs6st1 Heparan-sulfate 6-O-sulfotransferase 1,1.0,89.43327239488117,110.56672760511883,65.95978062157222,70.60329067641682,59.085923217550274,90.018281535649,83.87568555758683,80.43875685557586,234.84460694698353,139.59780621572213,24.89945155393053,82.23034734917734,72.61425959780622,65.04570383912248,44.82632541133455,57.038391224862885,1.0,200.0,0.0,0.0,0.0,2146.9194312796208,1438.5466034755134,2742.4960505529225,1146.9194312796208,1480.568720379147,2148.183254344392,1.0,200.0,0.0,350.4553734061931,266.3023679417122,4029.1438979963573,4195.628415300546,985.7923497267759,2783.9708561020034,3457.9234972677596,5362.841530054645,1.0,200.0,0.0,0.0,0.0,3245.081387119604,2006.0155697098373,3601.9108280254777,1498.6553432413307,1495.4706298655344,404.38782731776365,1.0,200.0,0.0,0.0,0.0,2549.640287769784,1691.7665867306155,3201.4388489208636,1189.4484412470024,1040.607513988809,1112.3900879296564
2489,Q5SSH7,Zzef1,Zzef1 Zinc finger ZZ-type and EF-hand domain-containing protein 1,5.0,104.78343386966141,95.21656613033859,150.3765579101338,64.79213761589885,54.91822105097736,59.207233780206224,114.50019946085128,93.32591903098292,171.7853559469555,139.84744267011592,87.65156002562769,117.79069908006237,101.7081101990982,92.9221619138571,66.56673476542196,93.01887020538423,5.0,64.99176276771004,135.00823723228993,48.59967051070841,162.9324546952224,374.2174629324547,511.03789126853377,266.5568369028007,296.6227347611202,263.09719934102145,345.2224052718287,2.0,151.67464114832535,48.32535885167464,47.368421052631575,169.80861244019138,274.44976076555025,595.1674641148326,347.70334928229664,264.8325358851675,344.92822966507174,481.9138755980862,5.0,103.4473286636451,96.5526713363549,56.14613377283341,36.863068259854415,205.7684384013185,168.4658700727922,248.78450762257933,116.38511193517374,246.72435105067984,133.99258343634116,5.0,123.86869628248938,76.13130371751062,53.826240033136585,81.28818473646061,242.89116702909809,218.47364605985297,268.21994408201306,208.92616754685722,209.83742363052707,185.50274412343379
2490,Q62261,Sptbn1,"Sptbn1 Spectrin beta chain, non-erythrocytic 1",4.0,78.50641531908282,121.49358468091718,86.09345261985835,65.0983337001696,48.11942462809276,85.54190349184975,96.61690640496136,87.2146769035566,179.7169750249233,201.26882193767239,54.01556248948043,132.95182360785634,102.3991092352111,64.77724406696272,41.93068089128268,74.86308375519505,50.0,69.90233796981356,130.09766203018646,120.39064812074578,199.348919798757,1329.09144717372,719.4436223734833,810.7724178751109,1653.2701982835156,497.0109499852027,1751.5833086712046,48.0,109.27465362673188,90.72534637326814,128.96495517522413,182.3960880195599,880.2281988590057,1717.326813365933,1175.3545232273839,1383.6022819885902,492.81173594132025,1517.7506112469437,44.0,111.78571428571429,88.21428571428571,79.8051948051948,81.65584415584416,361.94805194805195,262.62987012987014,639.4805194805195,414.512987012987,732.2727272727273,702.5649350649351,48.0,108.86794595208357,91.13205404791643,53.8208243442716,105.77949358464858,348.74531622572954,250.34631543090723,683.2973770864086,645.4411263767458,365.1413648234359,369.56966049733165
2491,A6H8H2,Dennd4c,Dennd4c DENN domain-containing protein 4C,4.0,94.22601530311948,105.7739846968805,153.708063566804,98.86403766921718,76.85108887580931,111.6833431430253,127.42789876397882,95.68569746909947,194.6439081812831,151.97763390229545,106.89817539729252,127.00412007062978,164.41436138905237,118.55797527957621,70.759270158917,107.95762213066509,6.0,126.05595172792101,73.94404827207899,52.441031267142066,110.2029621503017,343.0060340098738,294.24026330224905,291.716950082282,122.92923752057048,145.858475041141,290.72956664838176,6.0,140.50567595459236,59.49432404540763,88.13209494324046,116.25386996904025,128.01857585139317,182.09494324045409,182.8173374613003,197.05882352941177,199.7420020639835,333.38493292053664,3.0,128.96529354524813,71.03470645475186,108.20629257216996,52.5300032435939,157.46026597469998,116.3963671748297,152.69218293869608,86.27959779435615,151.0217320791437,108.96853713915019,12.0,122.61610332508933,77.38389667491069,132.50893102500686,163.87285884400475,249.83053952551066,175.15801044242926,294.6780250984703,369.5337546945131,373.1244847485573,269.30475405331134
